time,open,high,low,close,volume
2021-01-11 09:35:00,273.0,273.92,273.0,273.92,5242
2021-01-11 09:40:00,273.59,273.59,272.74,273.35,3537
2021-01-11 09:45:00,272.92,273.09,272.92,273.09,850
2021-01-11 09:50:00,273.33,273.66,272.775,272.775,1537
2021-01-11 09:55:00,272.53,273.2,272.53,273.2,641
2021-01-11 10:00:00,273.34,274.33,273.34,274.14,3778
2021-01-11 10:05:00,274.33,274.39,273.84,274.39,1135
2021-01-11 10:10:00,274.31,274.36,273.71,273.71,2120
2021-01-11 10:15:00,273.31,273.55,272.83,272.83,1677
2021-01-11 10:20:00,272.795,273.38,272.65,272.965,6165
2021-01-11 10:25:00,272.76,272.91,272.47,272.47,1986
2021-01-11 10:30:00,272.76,272.76,272.76,272.76,663
2021-01-11 10:35:00,273.16,273.46,273.16,273.4,5518
2021-01-11 10:40:00,273.05,273.22,272.735,272.735,2340
2021-01-11 10:45:00,272.37,272.37,272.01,272.01,3481
2021-01-11 10:50:00,271.65,271.87,271.65,271.85,895
2021-01-11 10:55:00,271.23,271.82,270.98,271.51,2648
2021-01-11 11:00:00,271.88,272.14,271.825,272.0,10623
2021-01-11 11:05:00,272.1,272.205,271.735,272.115,14104
2021-01-11 11:10:00,272.185,272.35,271.97,272.335,5290
2021-01-11 11:15:00,272.195,272.32,271.8,272.32,16773
2021-01-11 11:20:00,272.237,272.59,272.237,272.39,1010
2021-01-11 11:25:00,272.87,273.465,272.87,273.4,3795
2021-01-11 11:30:00,273.4,273.41,272.7,272.7,2024
2021-01-11 11:35:00,272.97,273.14,272.48,272.6,3888
2021-01-11 11:40:00,272.56,272.88,272.52,272.88,979
2021-01-11 11:45:00,272.74,272.96,272.61,272.96,1078
2021-01-11 11:50:00,273.035,273.14,272.71,273.08,4525
2021-01-11 11:55:00,273.0,273.2,272.99,273.095,1340
2021-01-11 12:00:00,272.92,272.92,272.56,272.92,2449
2021-01-11 12:05:00,272.71,272.86,272.5,272.86,1669
2021-01-11 12:10:00,273.23,273.295,273.14,273.155,1328
2021-01-11 12:15:00,273.01,273.09,272.72,272.883,6806
2021-01-11 12:20:00,272.74,273.0,272.41,272.6,5057
2021-01-11 12:25:00,272.82,272.88,272.09,272.09,8559
2021-01-11 12:30:00,272.13,272.6,272.1,272.47,4780
2021-01-11 12:35:00,272.59,272.6,272.44,272.44,3909
2021-01-11 12:40:00,272.47,272.47,272.27,272.27,1928
2021-01-11 12:45:00,272.35,272.35,272.24,272.27,847
2021-01-11 12:50:00,272.3,272.3,272.24,272.28,1719
2021-01-11 12:55:00,272.41,272.5,272.1,272.24,3286
2021-01-11 13:00:00,272.1,272.19,272.02,272.06,1388
2021-01-11 13:05:00,272.11,272.13,271.98,272.1,3801
2021-01-11 13:10:00,272.145,272.195,272.11,272.195,989
2021-01-11 13:15:00,272.15,272.175,271.93,271.93,3763
2021-01-11 13:20:00,271.93,272.115,271.5,271.5,10737
2021-01-11 13:25:00,271.525,271.68,271.42,271.675,3599
2021-01-11 13:30:00,271.65,271.65,271.15,271.335,1605
2021-01-11 13:35:00,271.305,271.49,271.12,271.49,2997
2021-01-11 13:40:00,271.42,271.42,271.0,271.22,2162
2021-01-11 13:45:00,271.28,271.295,270.87,271.295,5142
2021-01-11 13:50:00,271.37,271.37,270.75,271.03,7059
2021-01-11 13:55:00,270.73,271.64,270.73,271.47,4560
2021-01-11 14:00:00,271.595,271.84,271.44,271.65,2249
2021-01-11 14:05:00,271.705,271.81,271.58,271.81,2057
2021-01-11 14:10:00,271.735,271.84,271.66,271.84,1719
2021-01-11 14:15:00,272.0,272.0,271.45,271.45,12282
2021-01-11 14:20:00,271.59,272.02,271.59,271.61,3478
2021-01-11 14:25:00,271.67,271.85,271.445,271.445,1018
2021-01-11 14:30:00,271.62,271.62,271.17,271.3,2531
2021-01-11 14:35:00,271.455,271.48,271.26,271.325,15037
2021-01-11 14:40:00,271.152,271.28,271.03,271.09,4265
2021-01-11 14:45:00,271.09,271.565,270.95,271.4,1689
2021-01-11 14:50:00,271.49,271.635,271.415,271.635,1572
2021-01-11 14:55:00,271.64,271.75,271.445,271.74,1764
2021-01-11 15:00:00,271.85,272.02,271.85,272.02,1326
2021-01-11 15:05:00,271.83,272.01,271.47,271.565,4640
2021-01-11 15:10:00,271.72,271.857,271.65,271.72,1624
2021-01-11 15:15:00,271.71,271.71,271.39,271.51,9455
2021-01-11 15:20:00,271.62,271.71,271.185,271.185,3524
2021-01-11 15:25:00,271.27,271.47,271.155,271.165,6166
2021-01-11 15:30:00,271.25,271.43,271.22,271.275,3942
2021-01-11 15:35:00,271.37,271.69,271.28,271.315,3684
2021-01-11 15:40:00,271.315,271.71,270.95,270.98,33567
2021-01-11 15:45:00,270.97,270.97,270.59,270.6,4659
2021-01-11 15:50:00,270.61,270.685,270.235,270.575,15319
2021-01-11 15:55:00,270.51,271.04,270.39,270.86,14495
2021-01-11 16:00:00,270.83,270.83,270.14,270.37,28536
2021-01-11 16:05:00,270.37,270.37,270.37,270.37,33051
2021-01-12 09:35:00,269.17,270.35,268.66,268.66,64427
2021-01-12 09:40:00,268.45,269.84,268.45,269.098,17178
2021-01-12 09:45:00,269.02,269.5,268.9,268.995,2054
2021-01-12 09:50:00,269.4,269.49,268.12,268.185,14178
2021-01-12 09:55:00,268.5,268.53,266.68,267.45,59587
2021-01-12 10:00:00,267.16,267.68,267.145,267.68,1541
2021-01-12 10:05:00,267.5,268.28,266.98,268.265,8522
2021-01-12 10:10:00,268.205,268.59,268.02,268.59,2234
2021-01-12 10:15:00,268.95,270.18,268.807,270.09,3270
2021-01-12 10:20:00,270.0,270.68,269.84,270.64,1682
2021-01-12 10:25:00,270.68,271.13,270.65,270.65,1650
2021-01-12 10:30:00,270.655,271.29,270.655,271.06,1442
2021-01-12 10:35:00,270.97,270.97,270.37,270.57,3083
2021-01-12 10:40:00,270.29,270.29,269.85,270.09,3108
2021-01-12 10:45:00,269.935,269.935,269.935,269.935,242
2021-01-12 10:50:00,270.04,270.11,269.75,269.78,2277
2021-01-12 10:55:00,270.09,270.33,269.88,270.25,3473
2021-01-12 11:00:00,270.49,270.51,269.85,269.85,4167
2021-01-12 11:05:00,269.88,270.27,269.55,270.27,4639
2021-01-12 11:10:00,270.15,270.605,270.15,270.605,1859
2021-01-12 11:15:00,270.81,271.01,270.72,271.01,1593
2021-01-12 11:20:00,270.99,271.05,270.42,270.42,5383
2021-01-12 11:25:00,270.46,270.81,270.28,270.555,15356
2021-01-12 11:30:00,270.45,270.47,270.34,270.43,3053
2021-01-12 11:35:00,270.38,270.56,270.205,270.525,2114
2021-01-12 11:40:00,270.27,270.27,270.04,270.09,4707
2021-01-12 11:45:00,269.84,269.99,269.15,269.17,18447
2021-01-12 11:50:00,269.0,269.28,268.97,269.28,2079
2021-01-12 11:55:00,269.13,269.445,269.06,269.27,3238
2021-01-12 12:00:00,269.32,269.698,269.275,269.698,3546
2021-01-12 12:05:00,269.86,270.2,269.81,269.935,5479
2021-01-12 12:10:00,269.81,269.915,269.25,269.915,4577
2021-01-12 12:15:00,269.76,270.3,269.76,270.3,6073
2021-01-12 12:20:00,270.1,270.465,270.078,270.465,3320
2021-01-12 12:25:00,270.27,270.7,270.27,270.342,4215
2021-01-12 12:30:00,270.5,271.03,270.37,271.03,2032
2021-01-12 12:35:00,271.035,271.1,270.49,270.97,3800
2021-01-12 12:40:00,270.985,271.34,270.985,271.34,466
2021-01-12 12:45:00,271.41,271.99,271.41,271.86,2587
2021-01-12 12:50:00,271.87,272.08,271.72,272.08,2604
2021-01-12 12:55:00,272.12,272.27,272.09,272.27,1199
2021-01-12 13:00:00,272.09,272.22,272.0,272.18,1309
2021-01-12 13:05:00,272.3,272.3,271.8,272.3,3784
2021-01-12 13:10:00,272.12,272.12,271.7,271.7,3054
2021-01-12 13:15:00,271.66,272.35,271.5,272.0,5064
2021-01-12 13:20:00,272.01,272.06,271.92,272.06,2430
2021-01-12 13:25:00,271.79,272.04,271.74,272.0,3158
2021-01-12 13:30:00,272.02,272.47,272.02,272.31,3805
2021-01-12 13:35:00,272.33,272.8,272.33,272.612,1321
2021-01-12 13:40:00,272.95,272.95,272.54,272.64,3112
2021-01-12 13:45:00,272.69,273.02,272.61,273.0,5195
2021-01-12 13:50:00,273.0,273.25,273.0,273.25,2782
2021-01-12 13:55:00,273.28,273.715,272.99,273.34,8831
2021-01-12 14:00:00,273.47,273.875,273.41,273.555,4219
2021-01-12 14:05:00,273.395,273.66,273.29,273.33,3066
2021-01-12 14:10:00,273.67,273.69,273.17,273.28,5794
2021-01-12 14:15:00,273.3,273.48,272.92,272.92,4342
2021-01-12 14:20:00,273.03,273.07,272.8,272.895,1816
2021-01-12 14:25:00,272.8,272.85,272.78,272.78,2794
2021-01-12 14:30:00,272.82,272.82,272.35,272.46,1961
2021-01-12 14:35:00,272.26,273.02,272.26,272.72,2089
2021-01-12 14:40:00,272.76,272.79,272.565,272.61,3328
2021-01-12 14:45:00,272.61,272.88,272.37,272.43,4017
2021-01-12 14:50:00,272.49,272.86,272.37,272.8,4230
2021-01-12 14:55:00,272.8,272.965,272.8,272.825,1758
2021-01-12 15:00:00,272.8,273.365,272.8,273.17,7095
2021-01-12 15:05:00,273.22,273.63,273.16,273.63,3744
2021-01-12 15:10:00,273.58,273.86,273.302,273.86,7273
2021-01-12 15:15:00,273.77,274.45,273.77,274.41,10471
2021-01-12 15:20:00,274.3,274.33,273.79,274.13,13148
2021-01-12 15:25:00,274.02,274.42,273.88,274.31,9511
2021-01-12 15:30:00,274.305,274.42,274.09,274.135,4516
2021-01-12 15:35:00,274.07,274.48,273.965,273.965,7952
2021-01-12 15:40:00,274.01,274.17,273.76,273.95,6576
2021-01-12 15:45:00,273.775,274.225,273.775,274.12,6344
2021-01-12 15:50:00,274.11,274.305,273.84,273.92,7461
2021-01-12 15:55:00,273.92,274.105,273.605,273.89,12699
2021-01-12 16:00:00,273.71,274.02,273.21,273.25,37695
2021-01-12 16:05:00,273.25,273.25,273.25,273.25,5428
2021-01-13 09:35:00,273.21,275.04,273.21,275.04,6591
2021-01-13 09:40:00,275.1,275.1,273.77,273.77,1297
2021-01-13 09:50:00,274.71,275.43,274.52,275.43,2743
2021-01-13 09:55:00,274.92,275.74,274.72,275.395,5412
2021-01-13 10:00:00,275.76,276.91,275.71,276.24,5064
2021-01-13 10:05:00,275.985,276.01,274.448,275.2,4602
2021-01-13 10:10:00,275.058,275.88,275.058,275.34,1310
2021-01-13 10:15:00,275.65,275.65,275.3,275.3,1029
2021-01-13 10:20:00,275.57,275.71,275.5,275.545,1038
2021-01-13 10:25:00,275.645,275.79,275.51,275.685,1723
2021-01-13 10:30:00,275.86,275.86,275.0,275.0,1355
2021-01-13 10:35:00,275.25,275.25,274.84,274.982,877
2021-01-13 10:40:00,274.87,275.11,274.81,275.11,3378
2021-01-13 10:45:00,275.39,275.39,275.0,275.0,1263
2021-01-13 10:50:00,275.08,275.17,274.85,274.98,6871
2021-01-13 10:55:00,275.17,275.32,275.07,275.32,1215
2021-01-13 11:00:00,275.34,275.72,275.0,275.0,5921
2021-01-13 11:05:00,275.31,275.31,274.87,275.2,18534
2021-01-13 11:10:00,275.2,275.2,274.97,275.0,4209
2021-01-13 11:15:00,274.995,275.12,274.82,275.105,2335
2021-01-13 11:20:00,275.44,275.76,275.26,275.76,1163
2021-01-13 11:25:00,275.565,276.07,275.565,275.825,1636
2021-01-13 11:30:00,275.6,275.77,275.29,275.44,3328
2021-01-13 11:35:00,275.29,275.59,275.29,275.59,1486
2021-01-13 11:40:00,275.765,275.98,275.56,275.98,1383
2021-01-13 11:45:00,276.01,276.71,276.01,276.71,701
2021-01-13 11:50:00,276.67,276.99,276.535,276.94,3140
2021-01-13 11:55:00,277.02,277.07,276.76,276.761,3977
2021-01-13 12:00:00,276.915,277.22,276.87,276.94,3636
2021-01-13 12:05:00,276.81,276.81,276.375,276.5,2223
2021-01-13 12:10:00,276.365,276.71,276.335,276.445,3843
2021-01-13 12:15:00,276.415,276.72,276.415,276.59,785
2021-01-13 12:20:00,276.725,277.245,276.725,277.245,1561
2021-01-13 12:25:00,277.3,277.3,276.88,277.12,3513
2021-01-13 12:30:00,277.08,277.53,276.84,277.53,2634
2021-01-13 12:35:00,277.275,277.85,277.275,277.755,6397
2021-01-13 12:40:00,277.57,277.85,277.23,277.56,4081
2021-01-13 12:45:00,277.56,277.56,277.12,277.12,2913
2021-01-13 12:50:00,277.13,277.41,277.025,277.31,3377
2021-01-13 12:55:00,277.415,277.495,277.415,277.495,778
2021-01-13 13:00:00,277.49,277.49,277.16,277.305,2826
2021-01-13 13:05:00,277.295,277.295,276.75,276.97,3482
2021-01-13 13:10:00,277.09,277.095,276.98,277.095,721
2021-01-13 13:15:00,277.175,277.3,276.94,277.18,3999
2021-01-13 13:20:00,277.195,277.22,277.15,277.16,749
2021-01-13 13:25:00,277.03,277.41,277.02,277.41,1263
2021-01-13 13:30:00,277.26,277.32,276.98,277.16,2380
2021-01-13 13:35:00,277.34,277.37,276.97,277.23,6098
2021-01-13 13:40:00,277.26,277.33,277.08,277.2,5810
2021-01-13 13:45:00,277.155,277.265,277.08,277.265,2540
2021-01-13 13:50:00,277.16,277.297,276.81,277.06,3979
2021-01-13 13:55:00,277.065,277.065,276.47,276.47,1088
2021-01-13 14:00:00,276.46,276.55,275.97,275.97,2846
2021-01-13 14:05:00,276.31,276.34,275.78,276.03,3572
2021-01-13 14:10:00,276.02,276.32,275.88,276.22,2877
2021-01-13 14:15:00,276.1,276.51,276.08,276.47,3166
2021-01-13 14:20:00,276.51,276.85,276.51,276.76,2881
2021-01-13 14:25:00,276.7,276.715,276.65,276.715,961
2021-01-13 14:30:00,276.86,276.88,276.81,276.85,1701
2021-01-13 14:35:00,276.95,276.95,276.59,276.655,2214
2021-01-13 14:40:00,276.6,277.085,276.59,277.025,4129
2021-01-13 14:45:00,276.91,276.91,276.18,276.22,3693
2021-01-13 14:50:00,276.195,276.195,276.0,276.1,3539
2021-01-13 14:55:00,276.15,276.175,276.01,276.01,2734
2021-01-13 15:00:00,276.0,276.3,276.0,276.29,3126
2021-01-13 15:05:00,276.19,276.26,275.715,275.81,5247
2021-01-13 15:10:00,275.69,275.69,275.175,275.29,2735
2021-01-13 15:15:00,275.38,275.59,275.32,275.32,2129
2021-01-13 15:20:00,275.425,275.425,275.27,275.315,1816
2021-01-13 15:25:00,275.26,275.27,275.05,275.125,2777
2021-01-13 15:30:00,275.04,275.04,274.62,274.89,3806
2021-01-13 15:35:00,274.95,275.05,274.71,274.995,3075
2021-01-13 15:40:00,274.74,275.415,274.675,275.415,6508
2021-01-13 15:45:00,275.52,275.795,275.5,275.58,3825
2021-01-13 15:50:00,275.48,275.84,275.47,275.59,11357
2021-01-13 15:55:00,275.59,276.11,275.475,276.03,14125
2021-01-13 16:00:00,276.09,276.1,275.49,275.81,49070
2021-01-13 16:05:00,275.73,275.73,275.73,275.73,27051
2021-01-14 09:35:00,276.0,276.0,274.725,275.95,7084
2021-01-14 09:40:00,275.845,276.295,275.845,276.295,8658
2021-01-14 09:45:00,275.63,276.085,275.63,275.78,1832
2021-01-14 09:50:00,275.76,275.76,274.53,274.53,2033
