time,open,high,low,close,volume
2021-01-11 07:10:00,49.644,49.644,49.644,49.644,100
2021-01-11 08:35:00,49.5,49.5,49.481,49.481,900
2021-01-11 09:00:00,49.367,49.367,49.367,49.367,100
2021-01-11 09:10:00,49.452,49.452,49.452,49.452,100
2021-01-11 09:25:00,49.605,49.653,49.548,49.653,4013
2021-01-11 09:30:00,49.672,49.672,49.653,49.653,1700
2021-01-11 09:35:00,49.672,49.912,49.529,49.691,178367
2021-01-11 09:40:00,49.711,49.749,49.615,49.691,40312
2021-01-11 09:45:00,49.691,49.845,49.653,49.845,11432
2021-01-11 09:50:00,49.883,49.922,49.739,49.749,22605
2021-01-11 09:55:00,49.739,49.984,49.711,49.984,14302
2021-01-11 10:00:00,49.989,50.094,49.989,50.046,19350
2021-01-11 10:05:00,50.051,50.19,50.037,50.132,18576
2021-01-11 10:10:00,50.142,50.29,50.128,50.209,42656
2021-01-11 10:15:00,50.209,50.252,50.142,50.152,25226
2021-01-11 10:20:00,50.132,50.132,50.027,50.031,32325
2021-01-11 10:25:00,50.046,50.147,50.027,50.137,17611
2021-01-11 10:30:00,50.137,50.281,50.113,50.257,22476
2021-01-11 10:35:00,50.257,50.276,50.175,50.219,14071
2021-01-11 10:40:00,50.233,50.233,50.075,50.084,16615
2021-01-11 10:45:00,50.084,50.199,50.084,50.195,15289
2021-01-11 10:50:00,50.199,50.199,50.008,50.008,15677
2021-01-11 10:55:00,49.998,50.056,49.989,50.046,9536
2021-01-11 11:00:00,50.056,50.132,50.056,50.104,11606
2021-01-11 11:05:00,50.104,50.104,50.046,50.046,11699
2021-01-11 11:10:00,50.046,50.046,49.941,49.969,13544
2021-01-11 11:15:00,49.96,49.965,49.912,49.948,13452
2021-01-11 11:20:00,49.95,50.032,49.95,50.029,15667
2021-01-11 11:25:00,50.046,50.132,50.037,50.113,10455
2021-01-11 11:30:00,50.112,50.112,50.017,50.046,12213
2021-01-11 11:35:00,50.046,50.171,50.027,50.152,13151
2021-01-11 11:40:00,50.161,50.19,50.104,50.152,22558
2021-01-11 11:45:00,50.147,50.152,50.094,50.123,6535
2021-01-11 11:50:00,50.128,50.142,50.089,50.104,7173
2021-01-11 11:55:00,50.094,50.171,50.094,50.118,13776
2021-01-11 12:00:00,50.116,50.116,50.056,50.065,6314
2021-01-11 12:05:00,50.056,50.056,50.037,50.037,5104
2021-01-11 12:10:00,50.037,50.065,50.008,50.027,12951
2021-01-11 12:15:00,50.017,50.056,49.969,49.969,4956
2021-01-11 12:20:00,49.998,49.998,49.922,49.95,10477
2021-01-11 12:25:00,49.95,49.96,49.945,49.951,3908
2021-01-11 12:30:00,49.955,49.955,49.912,49.912,6935
2021-01-11 12:35:00,49.902,50.032,49.902,50.027,10084
2021-01-11 12:40:00,50.017,50.027,49.975,49.989,8613
2021-01-11 12:45:00,49.979,50.003,49.96,49.998,4598
2021-01-11 12:50:00,49.998,50.008,49.969,49.989,11593
2021-01-11 12:55:00,49.998,50.037,49.989,50.003,8765
2021-01-11 13:00:00,50.017,50.046,49.989,49.998,9096
2021-01-11 13:05:00,50.001,50.017,49.989,49.989,6999
2021-01-11 13:10:00,49.989,50.013,49.985,50.008,5923
2021-01-11 13:15:00,50.008,50.065,49.989,50.046,8504
2021-01-11 13:20:00,50.041,50.065,50.022,50.037,6608
2021-01-11 13:25:00,50.041,50.046,49.998,50.017,8694
2021-01-11 13:30:00,50.008,50.008,49.95,49.974,7447
2021-01-11 13:35:00,49.979,49.998,49.96,49.989,20407
2021-01-11 13:40:00,49.979,50.003,49.969,49.989,8745
2021-01-11 13:45:00,49.979,49.979,49.902,49.912,12441
2021-01-11 13:50:00,49.902,49.912,49.864,49.888,13570
2021-01-11 13:55:00,49.893,49.941,49.893,49.922,4267
2021-01-11 14:00:00,49.931,49.958,49.898,49.898,12555
2021-01-11 14:05:00,49.902,49.931,49.864,49.912,13000
2021-01-11 14:10:00,49.902,49.96,49.893,49.945,8153
2021-01-11 14:15:00,49.95,49.979,49.941,49.95,16946
2021-01-11 14:20:00,49.945,49.95,49.902,49.902,5936
2021-01-11 14:25:00,49.907,49.907,49.816,49.845,14519
2021-01-11 14:30:00,49.854,49.869,49.821,49.864,11011
2021-01-11 14:35:00,49.869,49.902,49.854,49.874,10123
2021-01-11 14:40:00,49.864,49.869,49.835,49.854,6939
2021-01-11 14:45:00,49.845,49.854,49.835,49.845,17631
2021-01-11 14:50:00,49.835,49.893,49.821,49.888,42598
2021-01-11 14:55:00,49.883,49.931,49.859,49.922,12606
2021-01-11 15:00:00,49.935,49.95,49.902,49.912,11870
2021-01-11 15:05:00,49.922,49.95,49.883,49.902,10303
2021-01-11 15:10:00,49.902,49.926,49.878,49.893,12899
2021-01-11 15:15:00,49.883,49.912,49.84,49.864,14595
2021-01-11 15:20:00,49.874,49.902,49.759,49.806,13423
2021-01-11 15:25:00,49.797,49.845,49.769,49.835,15440
2021-01-11 15:30:00,49.845,49.878,49.816,49.83,18585
2021-01-11 15:35:00,49.826,49.869,49.787,49.806,17444
2021-01-11 15:40:00,49.802,49.833,49.749,49.754,26044
2021-01-11 15:45:00,49.749,49.749,49.682,49.691,62770
2021-01-11 15:50:00,49.691,49.832,49.682,49.811,47698
2021-01-11 15:55:00,49.806,49.864,49.787,49.787,50260
2021-01-11 16:00:00,49.778,49.941,49.768,49.874,214310
2021-01-11 16:05:00,49.874,49.874,49.874,49.874,23193
2021-01-12 09:00:00,50.046,50.046,50.046,50.046,596
2021-01-12 09:15:00,49.549,49.549,49.549,49.549,200
2021-01-12 09:35:00,49.989,49.989,49.644,49.663,86929
2021-01-12 09:40:00,49.663,49.663,49.529,49.629,26324
2021-01-12 09:45:00,49.615,49.615,49.548,49.557,16945
2021-01-12 09:50:00,49.538,49.691,49.519,49.634,17964
2021-01-12 09:55:00,49.634,49.701,49.529,49.691,24568
2021-01-12 10:00:00,49.663,49.701,49.576,49.576,13793
2021-01-12 10:05:00,49.567,49.682,49.548,49.663,22948
2021-01-12 10:10:00,49.648,49.778,49.624,49.754,12046
2021-01-12 10:15:00,49.768,49.816,49.768,49.816,12809
2021-01-12 10:20:00,49.845,49.941,49.816,49.926,15189
2021-01-12 10:25:00,49.912,49.989,49.912,49.96,16750
2021-01-12 10:30:00,49.979,49.979,49.854,49.864,9787
2021-01-12 10:35:00,49.854,49.893,49.826,49.883,11802
2021-01-12 10:40:00,49.874,49.883,49.835,49.845,14589
2021-01-12 10:45:00,49.854,49.902,49.821,49.821,20945
2021-01-12 10:50:00,49.835,49.835,49.768,49.778,11686
2021-01-12 10:55:00,49.778,49.806,49.711,49.806,18449
2021-01-12 11:00:00,49.806,49.826,49.73,49.739,7689
2021-01-12 11:05:00,49.739,49.749,49.624,49.634,25869
2021-01-12 11:10:00,49.638,49.73,49.634,49.73,15241
2021-01-12 11:15:00,49.739,49.787,49.735,49.778,15867
2021-01-12 11:20:00,49.787,49.792,49.682,49.711,12540
2021-01-12 11:25:00,49.72,49.749,49.691,49.711,19519
2021-01-12 11:30:00,49.711,49.749,49.624,49.644,13332
2021-01-12 11:35:00,49.653,49.653,49.605,49.615,14680
2021-01-12 11:40:00,49.615,49.634,49.549,49.63,13723
2021-01-12 11:45:00,49.634,49.644,49.557,49.566,13187
2021-01-12 11:50:00,49.557,49.567,49.5,49.521,15538
2021-01-12 11:55:00,49.529,49.596,49.509,49.576,15500
2021-01-12 12:00:00,49.581,49.62,49.548,49.62,13995
2021-01-12 12:05:00,49.615,49.615,49.529,49.596,17131
2021-01-12 12:10:00,49.586,49.586,49.49,49.586,14292
2021-01-12 12:15:00,49.586,49.586,49.49,49.519,22629
2021-01-12 12:20:00,49.509,49.624,49.481,49.548,36899
2021-01-12 12:25:00,49.519,49.523,49.423,49.442,11129
2021-01-12 12:30:00,49.442,49.538,49.433,49.509,19916
2021-01-12 12:35:00,49.5,49.509,49.404,49.414,7052
2021-01-12 12:40:00,49.404,49.442,49.39,49.414,22778
2021-01-12 12:45:00,49.414,49.423,49.323,49.414,22244
2021-01-12 12:50:00,49.423,49.438,49.346,49.394,12516
2021-01-12 12:55:00,49.404,49.414,49.336,49.346,10408
2021-01-12 13:00:00,49.337,49.356,49.308,49.337,15988
2021-01-12 13:05:00,49.327,49.366,49.284,49.346,12836
2021-01-12 13:10:00,49.346,49.366,49.327,49.365,9636
2021-01-12 13:15:00,49.356,49.413,49.346,49.394,13078
