time,open,high,low,close,volume
2021-01-11 09:35:00,270.34,271.32,270.0,270.38,5377
2021-01-11 09:40:00,270.37,270.37,269.06,270.22,1836
2021-01-11 09:45:00,270.555,270.99,270.555,270.56,1256
2021-01-11 09:50:00,271.1,271.1,270.415,270.56,1490
2021-01-11 09:55:00,270.95,270.96,270.22,270.74,3467
2021-01-11 10:00:00,270.135,271.01,269.92,270.895,4134
2021-01-11 10:05:00,270.32,270.56,270.03,270.03,750
2021-01-11 10:10:00,270.02,270.64,269.74,269.74,713
2021-01-11 10:15:00,270.69,270.69,270.239,270.239,1207
2021-01-11 10:20:00,270.625,270.94,270.215,270.215,2119
2021-01-11 10:25:00,270.18,270.51,268.2,268.42,6509
2021-01-11 10:30:00,268.37,269.62,268.32,269.62,1536
2021-01-11 10:35:00,269.63,270.3,269.16,270.2,1054
2021-01-11 10:40:00,270.37,270.42,270.01,270.125,1155
2021-01-11 10:45:00,270.76,270.86,270.74,270.81,957
2021-01-11 10:50:00,270.825,271.14,270.36,270.83,3188
2021-01-11 10:55:00,271.135,272.32,271.025,271.905,4387
2021-01-11 11:00:00,272.1,272.34,271.77,272.31,5695
2021-01-11 11:05:00,272.63,273.328,271.77,273.328,4298
2021-01-11 11:10:00,273.0,273.0,272.48,272.8,601
2021-01-11 11:15:00,272.77,272.77,271.38,271.965,2158
2021-01-11 11:20:00,272.44,273.48,272.44,273.39,1181
2021-01-11 11:25:00,273.867,274.9,273.71,274.505,3612
2021-01-11 11:30:00,274.505,275.46,274.505,274.95,3918
2021-01-11 11:35:00,274.95,274.95,274.44,274.498,1026
2021-01-11 11:40:00,274.53,274.89,274.41,274.62,2532
2021-01-11 11:45:00,274.96,275.31,274.85,275.065,1841
2021-01-11 11:50:00,274.71,275.02,274.305,274.305,2121
2021-01-11 11:55:00,274.46,274.94,274.46,274.94,2118
2021-01-11 12:00:00,274.741,274.81,274.725,274.81,738
2021-01-11 12:05:00,274.61,275.03,274.575,275.03,1572
2021-01-11 12:10:00,274.53,274.61,274.53,274.61,777
2021-01-11 12:15:00,274.77,274.77,274.31,274.545,1387
2021-01-11 12:20:00,274.42,274.6,274.37,274.52,1834
2021-01-11 12:25:00,274.42,274.42,274.42,274.42,933
2021-01-11 12:30:00,274.105,274.105,274.044,274.044,256
2021-01-11 12:35:00,274.109,274.53,274.109,274.53,899
2021-01-11 12:40:00,274.27,275.04,274.25,274.63,3667
2021-01-11 12:45:00,274.7,274.91,274.46,274.46,2478
2021-01-11 12:50:00,274.456,275.05,274.456,275.05,2046
2021-01-11 12:55:00,275.188,275.188,275.188,275.188,244
2021-01-11 13:00:00,274.96,275.24,274.91,275.17,2054
2021-01-11 13:05:00,275.4,275.4,274.855,274.855,1199
2021-01-11 13:10:00,274.88,275.2,274.88,275.2,1104
2021-01-11 13:15:00,274.94,275.0,274.77,275.0,1048
2021-01-11 13:20:00,275.055,275.055,274.525,274.525,2661
2021-01-11 13:25:00,274.39,274.39,274.055,274.17,1568
2021-01-11 13:30:00,274.145,274.145,274.029,274.029,465
2021-01-11 13:35:00,274.02,274.02,273.82,273.82,344
2021-01-11 13:40:00,273.91,273.91,273.8,273.89,532
2021-01-11 13:45:00,273.895,274.29,273.73,274.17,2716
2021-01-11 13:50:00,274.01,274.49,273.8,274.24,8265
2021-01-11 13:55:00,274.4,274.51,274.21,274.51,1479
2021-01-11 14:00:00,274.24,274.67,274.24,274.67,481
2021-01-11 14:05:00,274.52,274.68,273.72,273.72,4036
2021-01-11 14:10:00,273.23,273.23,273.23,273.23,222
2021-01-11 14:15:00,273.16,273.89,273.16,273.75,1769
2021-01-11 14:20:00,273.52,273.85,273.52,273.56,1217
2021-01-11 14:25:00,273.4,273.59,273.25,273.59,1844
2021-01-11 14:30:00,273.88,274.05,273.34,273.62,2701
2021-01-11 14:35:00,273.625,274.33,273.625,274.33,1679
2021-01-11 14:40:00,274.515,274.515,274.06,274.17,1157
2021-01-11 14:45:00,274.37,275.31,274.29,275.05,4481
2021-01-11 14:50:00,275.3,275.98,275.16,275.74,4910
2021-01-11 14:55:00,275.85,276.06,275.55,276.06,3629
2021-01-11 15:00:00,276.18,276.24,276.01,276.01,4137
2021-01-11 15:05:00,275.96,276.22,275.89,276.17,2981
2021-01-11 15:10:00,276.29,276.43,275.73,276.09,28531
2021-01-11 15:15:00,276.18,276.18,275.76,275.86,4416
2021-01-11 15:20:00,275.855,276.028,275.575,275.58,5877
2021-01-11 15:25:00,275.71,275.84,275.421,275.725,3367
2021-01-11 15:30:00,275.97,276.155,275.46,275.46,5426
2021-01-11 15:35:00,275.775,276.32,275.65,276.25,8528
2021-01-11 15:40:00,276.25,276.46,276.01,276.01,7167
2021-01-11 15:45:00,275.97,276.53,275.95,276.09,6547
2021-01-11 15:50:00,275.88,276.87,275.87,276.6,9356
2021-01-11 15:55:00,276.67,276.67,276.11,276.11,11955
2021-01-11 16:00:00,276.18,276.55,276.01,276.11,36711
2021-01-11 16:05:00,276.31,276.31,276.31,276.31,4065
2021-01-12 09:35:00,277.08,277.6,277.08,277.6,3576
2021-01-12 09:40:00,278.0,278.05,278.0,278.05,419
2021-01-12 09:50:00,277.345,277.6,277.16,277.232,2166
2021-01-12 09:55:00,276.43,276.43,276.01,276.01,867
2021-01-12 10:00:00,275.72,276.8,275.554,276.8,1599
2021-01-12 10:05:00,276.71,276.71,276.13,276.24,2179
2021-01-12 10:10:00,275.33,275.65,275.33,275.65,850
2021-01-12 10:15:00,276.42,276.58,276.42,276.5,784
2021-01-12 10:20:00,277.42,277.66,277.35,277.39,1803
2021-01-12 10:25:00,278.08,278.08,277.33,277.802,1718
2021-01-12 10:30:00,277.598,277.598,277.31,277.31,748
2021-01-12 10:35:00,276.2,276.51,276.2,276.51,1055
2021-01-12 10:40:00,276.53,276.53,276.245,276.245,800
2021-01-12 10:45:00,276.61,277.005,276.61,276.985,2766
2021-01-12 10:50:00,276.49,276.59,276.12,276.44,2941
2021-01-12 10:55:00,276.395,276.4,276.11,276.11,464
2021-01-12 11:00:00,275.81,275.81,275.5,275.513,1328
2021-01-12 11:05:00,275.255,275.295,274.445,275.13,3887
