time,open,high,low,close,volume
2021-01-11 09:35:00,219.522,220.077,219.221,219.221,9300
2021-01-11 09:40:00,219.908,220.27,219.908,220.27,1863
2021-01-11 09:45:00,220.087,220.087,220.087,220.087,379
2021-01-11 09:50:00,220.04,220.04,219.456,219.456,1020
2021-01-11 09:55:00,219.456,219.475,219.409,219.475,1180
2021-01-11 10:00:00,218.967,218.967,218.967,218.967,371
2021-01-11 10:05:00,218.977,218.986,218.299,218.299,1576
2021-01-11 10:10:00,218.28,218.28,217.857,218.026,2575
2021-01-11 10:15:00,218.102,218.299,218.017,218.017,1858
2021-01-11 10:20:00,218.092,218.393,218.092,218.341,977
2021-01-11 10:25:00,217.829,218.205,217.829,218.205,832
2021-01-11 10:30:00,218.497,219.042,218.205,218.958,8343
2021-01-11 10:35:00,219.137,219.137,218.694,218.854,4194
2021-01-11 10:40:00,218.845,218.864,218.045,218.064,8034
2021-01-11 10:45:00,217.876,217.979,217.65,217.791,3485
2021-01-11 10:50:00,218.078,218.092,217.565,217.565,7874
2021-01-11 10:55:00,217.565,217.64,216.606,217.476,40718
2021-01-11 11:00:00,217.217,217.217,216.859,217.011,6911
2021-01-11 11:05:00,217.038,217.371,216.869,217.371,2521
2021-01-11 11:10:00,217.335,217.45,216.916,216.916,871
2021-01-11 11:15:00,216.822,217.048,216.822,217.048,1433
2021-01-11 11:20:00,217.292,217.292,217.292,217.292,231
2021-01-11 11:25:00,217.433,217.462,217.433,217.462,758
2021-01-11 11:30:00,217.369,217.369,217.179,217.255,1306
2021-01-11 11:35:00,217.132,217.204,217.057,217.204,661
2021-01-11 11:40:00,217.264,217.358,217.161,217.358,1585
2021-01-11 11:45:00,217.358,217.443,217.358,217.443,1620
2021-01-11 11:50:00,217.415,217.518,217.358,217.518,3287
2021-01-11 11:55:00,217.405,217.415,217.377,217.396,2292
2021-01-11 12:00:00,217.038,217.038,217.029,217.029,834
2021-01-11 12:05:00,216.916,216.916,216.822,216.822,372
2021-01-11 12:10:00,216.436,216.436,216.417,216.417,1070
2021-01-11 12:15:00,216.483,216.7,216.483,216.596,2399
2021-01-11 12:20:00,216.605,216.605,216.577,216.577,341
