timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2020-12-09,10.0,10.15,9.9,9.95,9.95,12783,0.0,1.0
2020-12-10,10.25,10.25,10.0,10.0,10.0,3033,0.0,1.0
2020-12-11,10.1,10.635,10.04,10.13,10.13,170603,0.0,1.0
2020-12-14,10.15,10.4016,10.15,10.18,10.18,134086,0.0,1.0
2020-12-15,10.28,10.28,10.025,10.07,10.07,129260,0.0,1.0
2020-12-16,10.127,10.19,10.05,10.09,10.09,129009,0.0,1.0
2020-12-17,10.1,10.1451,10.05,10.05,10.05,25821,0.0,1.0
2020-12-18,10.1,10.12,10.01,10.06,10.06,42298,0.0,1.0
2020-12-21,10.13,10.14,10.0,10.05,10.05,144165,0.0,1.0
2020-12-22,10.1,10.82,10.095,10.47,10.47,185480,0.0,1.0
2020-12-23,10.48,10.65,10.27,10.35,10.35,235420,0.0,1.0
2020-12-24,10.48,10.52,10.11,10.2499,10.2499,173747,0.0,1.0
2020-12-28,10.4,10.59,10.35,10.44,10.44,385035,0.0,1.0
2020-12-29,10.44,10.44,10.11,10.22,10.22,226567,0.0,1.0
2020-12-30,10.2,10.32,10.09,10.19,10.19,124724,0.0,1.0
2020-12-31,10.15,10.15,10.02,10.12,10.12,183894,0.0,1.0
2021-01-04,10.12,10.15,10.0,10.09,10.09,135110,0.0,1.0
2021-01-05,10.14,10.19,10.04,10.17,10.17,105636,0.0,1.0
2021-01-06,10.17,10.17,9.95,10.05,10.05,273879,0.0,1.0
2021-01-07,10.12,10.14,10.0,10.11,10.11,229785,0.0,1.0
2021-01-08,10.1,10.17,10.05,10.13,10.13,227024,0.0,1.0
2021-01-11,10.15,10.21,10.12,10.21,10.21,185532,0.0,1.0
2021-01-12,10.2,10.46,10.2,10.46,10.46,419690,0.0,1.0
2021-01-13,10.5,10.68,10.48,10.57,10.57,323828,0.0,1.0
2021-01-14,10.71,10.71,10.45,10.591,10.591,253666,0.0,1.0
2021-01-15,10.64,10.69,10.3,10.46,10.46,250734,0.0,1.0
2021-01-19,10.57,10.81,10.38,10.8,10.8,476686,0.0,1.0
2021-01-20,10.89,11.07,10.65,10.9,10.9,507743,0.0,1.0
2021-01-21,10.99,11.08,10.7,10.78,10.78,448662,0.0,1.0
2021-01-22,10.89,11.09,10.77,11.05,11.05,559468,0.0,1.0
2021-01-25,11.34,11.65,11.0,11.03,11.03,596410,0.0,1.0
2021-01-26,11.23,11.29,10.86,10.88,10.88,499669,0.0,1.0
2021-01-27,10.71,10.8532,10.65,10.73,10.73,541528,0.0,1.0
2021-01-28,10.79,11.0,10.73,10.79,10.79,368369,0.0,1.0
2021-01-29,10.75,10.8,10.65,10.72,10.72,218476,0.0,1.0
2021-02-01,10.75,10.84,10.65,10.7,10.7,188836,0.0,1.0
2021-02-02,10.81,10.9,10.66,10.71,10.71,450359,0.0,1.0
2021-02-03,10.78,11.25,10.72,11.1,11.1,844326,0.0,1.0
2021-02-04,11.08,11.32,10.972,11.24,11.24,347524,0.0,1.0
2021-02-05,11.3,11.37,11.05,11.09,11.09,217869,0.0,1.0
2021-02-08,11.2,12.2699,11.1248,11.72,11.72,1229348,0.0,1.0
2021-02-09,11.53,11.9,11.26,11.33,11.33,738576,0.0,1.0
2021-02-10,11.4,11.5,11.1,11.37,11.37,379087,0.0,1.0
2021-02-11,11.3,11.51,11.2501,11.4,11.4,315873,0.0,1.0
2021-02-12,11.39,11.39,11.2,11.29,11.29,191278,0.0,1.0
2021-02-16,11.35,11.49,11.1501,11.3,11.3,588970,0.0,1.0
2021-02-17,11.63,11.74,11.4,11.54,11.54,986395,0.0,1.0
2021-02-18,11.4,11.6,11.315,11.46,11.46,521379,0.0,1.0
2021-02-19,11.39,11.7,11.34,11.59,11.59,269677,0.0,1.0
2021-02-22,11.5,11.5248,11.2,11.29,11.29,381129,0.0,1.0
2021-02-23,10.9,11.05,10.4006,10.75,10.75,1090248,0.0,1.0
2021-02-24,10.85,10.9,10.77,10.8,10.8,377968,0.0,1.0
2021-02-25,10.8,10.9094,10.31,10.55,10.55,555838,0.0,1.0
2021-02-26,10.6,10.7,10.3501,10.59,10.59,448933,0.0,1.0
2021-03-01,10.82,10.85,10.59,10.7,10.7,327467,0.0,1.0
2021-03-02,10.705,10.705,10.33,10.41,10.41,457676,0.0,1.0
2021-03-03,10.41,10.4699,10.24,10.3,10.3,301518,0.0,1.0
