timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2020-11-02,9.65,9.65,9.65,9.65,9.65,1000,0.0,1.0
2020-11-03,9.65,9.65,9.65,9.65,9.65,0,0.0,1.0
2020-11-04,9.65,9.65,9.65,9.65,9.65,0,0.0,1.0
2020-11-05,10.58,10.63,9.8,9.8,9.8,2593,0.0,1.0
2020-11-06,9.82,9.82,9.75,9.75,9.75,14247,0.0,1.0
2020-11-09,9.72,9.875,9.72,9.8,9.8,203396,0.0,1.0
2020-11-10,9.8,9.84,9.8,9.81,9.81,1495,0.0,1.0
2020-11-11,9.8148,9.865,9.72,9.76,9.76,287739,0.0,1.0
2020-11-12,9.66,9.8,9.66,9.8,9.8,24210,0.0,1.0
2020-11-13,9.8,9.8,9.8,9.8,9.8,38602,0.0,1.0
2020-11-16,9.8499,9.8499,9.8499,9.8499,9.8499,2301,0.0,1.0
2020-11-17,9.71,9.812,9.71,9.812,9.812,1022,0.0,1.0
2020-11-18,9.86,9.86,9.82,9.82,9.82,1205,0.0,1.0
2020-11-19,9.8399,9.85,9.82,9.82,9.82,1720,0.0,1.0
2020-11-20,9.87,9.919,9.8318,9.88,9.88,10345,0.0,1.0
2020-11-23,10.0715,10.23,9.85,9.85,9.85,29477,0.0,1.0
2020-11-24,9.96,9.97,9.9,9.94,9.94,13740,0.0,1.0
2020-11-25,9.9001,10.21,9.9001,9.94,9.94,20884,0.0,1.0
2020-11-27,9.99,9.99,9.98,9.98,9.98,444,0.0,1.0
2020-11-30,10.4374,10.4374,9.95,10.02,10.02,56040,0.0,1.0
2020-12-01,10.15,10.2,9.96,10.0,10.0,23062,0.0,1.0
2020-12-02,10.05,10.29,9.92,10.0,10.0,39148,0.0,1.0
2020-12-03,10.09,10.15,9.93,10.0,10.0,17931,0.0,1.0
2020-12-04,9.992,10.77,9.96,10.14,10.14,125163,0.0,1.0
2020-12-07,10.15,10.2799,10.08,10.1,10.1,140307,0.0,1.0
2020-12-08,10.1,10.81,10.064,10.09,10.09,51593,0.0,1.0
2020-12-09,10.135,10.21,10.01,10.08,10.08,54968,0.0,1.0
2020-12-10,10.12,10.12,10.08,10.08,10.08,42566,0.0,1.0
2020-12-11,10.11,10.34,10.09,10.19,10.19,289227,0.0,1.0
2020-12-14,10.25,10.4782,10.12,10.14,10.14,108609,0.0,1.0
2020-12-15,10.29,10.75,10.1,10.17,10.17,362400,0.0,1.0
2020-12-16,10.25,10.3,10.11,10.22,10.22,137050,0.0,1.0
2020-12-17,10.35,10.35,10.2,10.305,10.305,67024,0.0,1.0
