fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
2022-09-30,2022-10-19,0.0043,0.07,-0.0657,-93.8571
2022-06-30,2022-07-20,0.09,0.12,-0.03,-25
2022-03-31,2022-04-20,0.15,0.06,0.09,150
2021-12-31,2022-02-09,0.03,0.13,-0.1,-76.9231
2021-09-30,2021-10-20,0.13,0.26,-0.13,-50
2021-06-30,2021-07-21,0.13,0.3,-0.17,-56.6667
2021-03-31,2021-04-21,0.33,0.27,0.06,22.2222
2020-12-31,2021-02-10,0.37,0.29,0.08,27.5862
2020-09-30,2020-10-21,0.37,0.27,0.1,37.037
2020-06-30,2020-07-21,0.31,0.26,0.05,19.2308
2020-03-31,2020-04-21,0.27,0.26,0.01,3.8462
2019-12-31,2020-02-11,0.25,0.25,0,0
2019-09-30,2019-10-22,0.25,0.28,-0.03,-10.7143
2019-06-30,2019-07-23,0.28,0.35,-0.07,-20
2019-03-31,2019-04-30,0.37,0.36,0.01,2.7778
2018-12-31,2019-02-05,0.42,0.37,0.05,13.5135
2018-09-30,2018-10-16,0.35,0.37,-0.02,-5.4054
2018-06-30,2018-07-17,0.35,0.38,-0.03,-7.8947
2018-03-31,2018-04-17,0.37,0.38,-0.01,-2.6316
2017-12-31,2018-02-06,0.27,0.31,-0.04,-12.9032
2017-09-30,2017-10-17,0.31,0.31,0,0
2017-06-30,2017-07-11,0.3,0.29,0.01,3.4483
2017-03-31,2017-04-11,0.3,0.29,0.01,3.4483
2016-12-31,2017-02-07,0.28,0.28,0,0
2016-09-30,2016-10-11,0.27,0.27,0,0
2016-06-30,2016-07-12,0.26,0.26,0,0
2016-03-31,2016-04-12,0.26,0.26,0,0
2015-12-31,2016-02-02,0.13,0.26,-0.13,-50
2015-09-30,2015-10-13,0.24,0.24,0,0
2015-06-30,2015-07-14,0.23,0.23,0,0
2015-03-31,2015-04-14,0.22,0.22,0,0
2014-12-31,2015-02-03,0.22,0.22,0,0
2014-09-30,2014-10-14,0.22,0.22,0,0
2014-06-30,2014-07-08,0.2,0.22,-0.02,-9.0909
2014-03-31,2014-04-08,0.21,0.21,0,0
2013-12-31,2014-02-04,0.08,0.21,-0.13,-61.9048
2013-09-30,2013-10-08,0.2,0.2,0,0
2013-06-30,2013-07-16,0.19,0.2,-0.01,-5
2013-03-31,2013-04-09,0.19,0.19,0,0
2012-12-31,2013-02-05,0.19,0.18,0.01,5.5556
2012-09-30,2012-10-09,0.17,0.17,0,0
2012-06-30,2012-07-10,0.17,0.17,0,0
2012-03-31,2012-04-10,0.13,0.14,-0.01,-7.1429
2011-12-31,2012-02-07,0.16,0.16,0,0
2011-09-30,2011-10-11,0.15,0.15,0,0
2011-06-30,2011-07-12,0.15,0.15,0,0
2011-03-31,2011-04-12,0.12,0.14,-0.02,-14.2857
