fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
2022-09-30,2022-10-27,0.37,0.3,0.07,23.3333
2022-06-30,2022-08-03,0.32,0.3,0.02,6.6667
2022-03-31,2022-04-28,1.05,0.31,0.74,238.7097
2021-12-31,2022-02-03,0.34,0.31,0.03,9.6774
2021-09-30,2021-10-28,0.29,0.28,0.01,3.5714
2021-06-30,2021-07-29,0.19,0.28,-0.09,-32.1429
2021-03-31,2021-04-29,0.28,0.26,0.02,7.6923
2020-12-31,2021-02-04,0.2,0.27,-0.07,-25.9259
2020-09-30,2020-10-29,0.25,0.26,-0.01,-3.8462
2020-06-30,2020-07-30,0.21,0.26,-0.05,-19.2308
2020-03-31,2020-04-29,0.15,0.28,-0.13,-46.4286
2019-12-31,2020-02-06,0.26,0.23,0.03,13.0435
2019-09-30,2019-10-31,0.2,0.21,-0.01,-4.7619
2019-06-30,2019-08-01,0.2,0.19,0.01,5.2632
2019-03-31,2019-05-02,0.2,0.23,-0.03,-13.0435
2018-12-31,2019-02-07,0.21,0.22,-0.01,-4.5455
2018-09-30,2018-11-01,2,0.25,1.75,700
2018-06-30,2018-08-02,0.3,0.27,0.03,11.1111
2018-03-31,2018-05-03,0.25,0.27,-0.02,-7.4074
2017-12-31,2018-02-08,0.19,0.24,-0.05,-20.8333
2017-09-30,2017-11-02,0.21,0.23,-0.02,-8.6957
2017-06-30,2017-08-09,0.21,0.22,-0.01,-4.5455
2017-03-31,2017-05-04,0.21,0.22,-0.01,-4.5455
2016-12-31,2017-02-09,0.15,0.2,-0.05,-25
2016-09-30,2016-11-03,0.28,0.18,0.1,55.5556
2016-06-30,2016-08-04,0.22,0.24,-0.02,-8.3333
2016-03-31,2016-05-04,0.24,0.27,-0.03,-11.1111
2015-12-31,2016-02-09,0.24,0.27,-0.03,-11.1111
2015-09-30,2015-11-05,0.1,0.24,-0.14,-58.3333
2015-06-30,2015-08-04,0.11,0.25,-0.14,-56
2015-03-31,2015-05-07,0.17,0.25,-0.08,-32
2014-12-31,2015-02-12,0.08,0.21,-0.13,-61.9048
2014-09-30,2014-10-30,0.1643,0.19,-0.0257,-13.5263
2014-06-30,2014-08-07,0.16,0.18,-0.02,-11.1111
2014-03-31,2014-05-06,0.04,0.16,-0.12,-75
2013-12-31,2014-02-06,0.11,0.21,-0.1,-47.619
2013-09-30,2013-11-05,0.16,0.18,-0.02,-11.1111
2013-06-30,2013-08-08,0.18,0.19,-0.01,-5.2632
2013-03-31,2013-04-26,0.18,0.2,-0.02,-10
2012-12-31,2013-02-07,0.21,0.18,0.03,16.6667
2012-09-30,2012-10-30,0.23,0.14,0.09,64.2857
2012-06-30,2012-08-09,0.14,0.13,0.01,7.6923
2012-03-31,2012-05-10,0.08,0.09,-0.01,-11.1111
2011-12-31,2012-01-31,0.11,0.13,-0.02,-15.3846
2011-09-30,2011-11-08,0.0015,0.1,-0.0985,-98.5
2011-06-30,2011-08-04,0.02,0.09,-0.07,-77.7778
2011-03-31,2011-05-05,0.09,0.12,-0.03,-25
2010-12-31,2011-01-27,0.09,0.11,-0.02,-18.1818
2010-09-30,2010-11-04,0.08,0.1,-0.02,-20
2010-06-30,2010-08-05,0.06,0.1,-0.04,-40
2010-03-31,2010-05-06,-0.04,0.14,-0.18,-128.5714
2009-12-31,2010-01-28,0.09,0.13,-0.04,-30.7692
2009-09-30,2009-11-05,0.13,0.13,0,0
2009-06-30,2009-08-06,0.09,0.14,-0.05,-35.7143
2009-03-31,2009-05-07,0.14,0.13,0.01,7.6923
2008-12-31,2009-01-29,0.03,0.16,-0.13,-81.25
2008-09-30,2008-11-06,0.12,0.18,-0.06,-33.3333
2008-06-30,2008-08-07,0.21,0.21,0,0
2008-03-31,2008-05-08,0.21,0.26,-0.05,-19.2308
2007-12-31,2008-01-31,0.16,0.25,-0.09,-36
2007-09-30,2007-11-07,0.24,0.23,0.01,4.3478
2007-06-30,2007-08-09,0.23,0.24,-0.01,-4.1667
2007-03-31,2007-05-10,0.24,0.35,-0.11,-31.4286
2006-12-31,2007-01-30,0.14,0.22,-0.08,-36.3636
2006-09-30,2006-10-27,0.2176,None,None,None
2006-06-30,2006-08-10,0.1991,None,None,None
2006-03-31,2006-05-11,0.202,None,None,None
2005-12-31,2006-01-27,0.16,0.17,-0.01,-5.8824
2005-09-30,2005-10-25,0.14,0.16,-0.02,-12.5
2005-06-30,2005-08-10,0.1677,None,None,None
