fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
2022-09-30,2022-11-08,-0.33,-0.26,-0.07,-26.9231
2022-06-30,2022-08-08,-0.4,-0.12,-0.28,-233.3333
2022-03-31,2022-05-09,-0.39,-0.11,-0.28,-254.5455
2021-12-31,2022-02-28,-0.19,-0.06,-0.13,-216.6667
2021-09-30,2021-11-09,-0.07,0.03,-0.1,-333.3333
2021-06-30,2021-08-10,-0.71,0.04,-0.75,-1875
2021-03-31,2021-05-12,-0.62,-0.08,-0.54,-675
2020-12-31,2021-03-24,-0.22,-0.04,-0.18,-450
2020-09-30,2020-11-12,-2.88,0.1,-2.98,-2980
2020-06-30,2020-07-23,-0.04,0.28,-0.32,-114.2857
2020-03-31,2020-06-03,-2.12,0,-2.12,None
2016-09-30,2016-09-30,-0.53,0.32,-0.85,-265.625
2016-06-30,2016-06-30,0.14,0.15,-0.01,-6.6667
