fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
2022-09-30,2022-11-02,0.88,0.85,0.03,3.5294
2022-06-30,2022-07-28,0.95,0.86,0.09,10.4651
2022-03-31,2022-05-05,0.84,0.82,0.02,2.439
2021-12-31,2022-03-09,0.91,0.97,-0.06,-6.1856
2021-09-30,2021-10-27,0.66,0.69,-0.03,-4.3478
2021-06-30,2021-07-28,0.47,0.43,0.04,9.3023
2021-03-31,2021-06-01,0.31,0.3,0.01,3.3333
2020-12-31,2021-02-01,0.27,0.25,0.02,8
2020-09-30,2020-10-27,0.22,0.22,0,0
2020-06-30,2020-07-27,0.26,0.21,0.05,23.8095
2020-03-31,2020-04-29,0.27,0.27,0,0
2019-12-31,2020-01-28,0.32,0.28,0.04,14.2857
2019-09-30,2019-10-23,0.26,0.18,0.08,44.4444
2019-06-30,2019-07-24,0.22,0.13,0.09,69.2308
2019-03-31,2019-04-22,0.12,0.09,0.03,33.3333
2018-12-31,2019-01-23,0.12,0.1,0.02,20
2018-09-30,2018-10-24,0.09,0.09,0,0
2018-06-30,2018-07-24,0.1,0.07,0.03,42.8571
2018-03-31,2018-05-01,0.12,0.12,0,0
2017-12-31,2018-01-23,0.17,0.15,0.02,13.3333
2017-09-30,2017-10-24,0.16,0.16,0,0
2017-06-30,2017-07-25,0.21,0.19,0.02,10.5263
2017-03-31,2017-04-27,0.23,0.21,0.02,9.5238
2016-12-31,2017-01-26,0.28,0.25,0.03,12
2016-09-30,2016-10-24,0.37,0.35,0.02,5.7143
2016-06-30,2016-07-27,0.42,0.4,0.02,5
2016-03-31,2016-04-20,0.45,0.39,0.06,15.3846
2015-12-31,2016-01-27,0.44,0.38,0.06,15.7895
2015-09-30,2015-10-21,0.46,0.39,0.07,17.9487
2015-06-30,2015-07-21,0.46,0.39,0.07,17.9487
2015-03-31,2015-04-28,0.38,0.33,0.05,15.1515
2014-12-31,2015-02-04,0.41,0.37,0.04,10.8108
2014-09-30,2014-10-31,0.38,0.39,-0.01,-2.5641
2014-06-30,2014-07-23,0.48,0.39,0.09,23.0769
2014-03-31,2014-04-29,0.35,0.33,0.02,6.0606
2013-12-31,2014-01-27,0.41,0.38,0.03,7.8947
2013-09-30,2013-10-23,0.38,0.34,0.04,11.7647
2013-06-30,2013-07-24,0.37,0.32,0.05,15.625
2013-03-31,2013-04-24,0.29,0.24,0.05,20.8333
2012-12-31,2013-01-23,0.32,0.29,0.03,10.3448
2012-09-30,2012-10-23,0.31,0.27,0.04,14.8148
2012-06-30,2012-07-24,0.32,0.28,0.04,14.2857
2012-03-31,2012-05-10,0.41,0.38,0.03,7.8947
2011-12-31,2012-02-01,0.54,0.46,0.08,17.3913
2011-09-30,2011-10-29,0.51,0.48,0.03,6.25
2011-06-30,2011-07-27,0.45,0.45,0,0
2011-03-31,2011-05-23,0.37,0.35,0.02,5.7143
2010-12-31,2011-02-16,0.33,0.31,0.02,6.4516
2010-09-30,2010-11-22,0.5061,None,None,None
