fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
2022-09-30,2022-11-10,-0.92,-0.97,0.05,5.1546
2022-06-30,2022-08-11,-0.93,-0.87,-0.06,-6.8966
2022-03-31,2022-05-12,-0.93,-0.69,-0.24,-34.7826
2021-12-31,2022-01-10,-4.15,-0.64,-3.51,-548.4375
2021-09-30,2021-12-01,-3.81,0,-3.81,None
