fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
2022-09-30,2022-10-25,0.89,0.78,0.11,14.1026
2022-06-30,2022-07-26,0.82,0.67,0.15,22.3881
2022-03-31,2022-04-26,0.68,0.58,0.1,17.2414
2021-12-31,2022-01-25,1.09,0.6,0.49,81.6667
2021-09-30,2021-10-26,0.86,0.57,0.29,50.8772
2021-06-30,2021-07-27,0.72,0.48,0.24,50
2021-03-31,2021-04-27,0.54,0.43,0.11,25.5814
2020-12-31,2021-01-26,0.47,0.35,0.12,34.2857
2020-09-30,2020-10-27,0.53,0.26,0.27,103.8462
2020-06-30,2020-07-28,0.3,0.15,0.15,100
2020-03-31,2020-04-30,0.08,0.3,-0.22,-73.3333
2019-12-31,2020-01-28,0.1,0.44,-0.34,-77.2727
2019-09-30,2019-10-04,0.09,0.18,-0.09,-50
2019-06-30,2019-08-05,0.09,0.1,-0.01,-10
2019-03-31,2019-04-23,0.48,0.48,0,0
2018-12-31,2019-01-15,0.46,0.51,-0.05,-9.8039
2018-09-30,2018-10-23,0.5,0.51,-0.01,-1.9608
2018-06-30,2018-07-24,0.48,0.53,-0.05,-9.434
2018-03-31,2018-04-24,0.46,0.53,-0.07,-13.2075
2017-12-31,2018-01-23,0.48,0.48,0,0
2017-09-30,2017-10-17,0.46,0.46,0,0
2017-06-30,2017-07-18,0.45,0.45,0,0
2017-03-31,2017-04-18,0.43,0.44,-0.01,-2.2727
2016-12-31,2017-01-24,0.45,0.43,0.02,4.6512
2016-09-30,2016-10-18,0.41,0.44,-0.03,-6.8182
2016-06-30,2016-07-19,0.44,0.42,0.02,4.7619
2016-03-31,2016-04-19,0.46,0.41,0.05,12.1951
2015-12-31,2016-01-26,0.46,0.41,0.05,12.1951
2015-09-30,2015-10-27,0.44,0.4,0.04,10
2015-06-30,2015-07-23,0.44,0.37,0.07,18.9189
2015-03-31,2015-04-23,0.35,0.31,0.04,12.9032
2014-12-31,2015-02-05,0.46,0.34,0.12,35.2941
2014-09-30,2014-11-07,0.41,0.33,0.08,24.2424
2014-06-30,2014-07-22,0.35,0.33,0.02,6.0606
2014-03-31,2014-04-22,0.35,0.33,0.02,6.0606
2013-12-31,2014-01-27,0.31,0.32,-0.01,-3.125
2013-09-30,2013-10-22,0.32,0.32,0,0
2013-06-30,2013-07-23,0.3,0.31,-0.01,-3.2258
2013-03-31,2013-04-25,0.32,0.29,0.03,10.3448
2012-12-31,2013-01-24,0.44,0.45,-0.01,-2.2222
2012-09-30,2012-10-18,0.42,0.41,0.01,2.439
2012-06-30,2012-07-19,0.06,0.53,-0.47,-88.6792
2012-03-31,2012-04-19,0.23,0.22,0.01,4.5455
2011-12-31,2012-01-19,0.22,0.32,-0.1,-31.25
2011-09-30,2011-10-20,0.13,0.28,-0.15,-53.5714
2011-06-30,2011-07-21,0.48,0.16,0.32,200
2011-03-31,2011-04-21,0.56,None,None,None
2010-12-31,2011-01-27,0.32,-0.56,0.88,157.1429
2010-09-30,2010-10-28,-0.96,-2.04,1.08,52.9412
2010-06-30,2010-07-27,-4.56,-2,-2.56,-128
2010-03-31,2010-04-29,-7.76,-2.4,-5.36,-223.3333
2009-12-31,2010-01-28,-6.0342,None,None,None
2009-09-30,2009-11-05,-3.6,-2.24,-1.36,-60.7143
2009-06-30,2009-08-06,-1.68,-1.6,-0.08,-5
2009-03-31,2009-04-28,-0.88,-0.84,-0.04,-4.7619
2008-12-31,2009-01-29,-0.64,-0.1,-0.54,-540
2008-09-30,2008-10-23,0.72,0.14,0.58,414.2857
2008-06-30,2008-07-29,0.32,0.92,-0.6,-65.2174
2008-03-31,2008-04-29,0.48,1.52,-1.04,-68.4211
2007-12-31,2008-02-12,0.8,1.8,-1,-55.5556
2007-09-30,2007-11-06,1.84,2.25,-0.41,-18.2222
2007-06-30,2007-07-26,2.48,2.53,-0.05,-1.9763
2007-03-31,2007-05-03,2.08,2.03,0.05,2.4631
2006-12-31,2007-01-30,2.8,2.73,0.07,2.5641
2006-09-30,2006-10-24,2.88,2.62,0.26,9.9237
2006-06-30,2006-07-25,2.56,2.57,-0.01,-0.3891
2006-03-31,2006-04-25,2.4,2.43,-0.03,-1.2346
2005-12-31,2006-01-26,2.4,2.45,-0.05,-2.0408
2005-09-30,2005-10-27,2.4,2.35,0.05,2.1277
2005-06-30,2005-07-21,2.4,2.1,0.3,14.2857
2005-03-31,2005-04-22,2.16,1.94,0.22,11.3402
2004-12-31,2005-01-27,1.84,1.86,-0.02,-1.0753
2004-09-30,2004-10-21,1.76,1.6,0.16,10
2004-06-30,2004-07-27,1.4,1.49,-0.09,-6.0403
2004-03-31,2004-04-22,1.76,1.6,0.16,10
2003-12-31,2004-01-26,1.68,1.49,0.19,12.7517
2003-09-30,2003-10-23,1.36,1.38,-0.02,-1.4493
2003-06-30,2003-07-18,1.4,1.26,0.14,11.1111
2003-03-31,2003-04-18,1.2,1.19,0.01,0.8403
2002-12-31,2003-01-23,1.36,1.4,-0.04,-2.8571
2002-09-30,2002-10-11,1.48,1.33,0.15,11.2782
2002-06-30,2002-07-19,1.32,1.24,0.08,6.4516
2002-03-31,2002-04-15,1.16,1.12,0.04,3.5714
