fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
2022-10-31,2022-12-06,3.69,3.16,0.53,16.7722
2022-07-31,2022-09-07,4.09,3.69,0.4,10.8401
2022-04-30,2022-06-07,1.6,1.59,0.01,0.6289
2022-01-31,2022-03-08,1.71,1.45,0.26,17.931
2021-10-31,2021-12-07,2.59,2.9,-0.31,-10.6897
2021-07-31,2021-09-07,3.19,2.98,0.21,7.047
2021-04-30,2021-06-08,1.12,0.88,0.24,27.2727
2021-01-31,2021-03-08,1.04,0.97,0.07,7.2165
2020-10-31,2020-12-07,3,2.8,0.2,7.1429
2020-07-31,2020-09-08,3.24,2.13,1.11,52.1127
2020-04-30,2020-06-08,1.67,1.79,-0.12,-6.7039
2020-01-31,2020-03-09,0.91,0.89,0.02,2.2472
2019-10-31,2019-12-09,2.21,2.15,0.06,2.7907
2019-07-31,2019-09-09,2.31,2.03,0.28,13.7931
2019-04-30,2019-06-10,0.68,0.46,0.22,47.8261
2019-01-31,2019-03-11,1.13,0.95,0.18,18.9474
2018-10-31,2018-12-10,1.8,1.61,0.19,11.8012
2018-07-31,2018-09-10,1.9,1.67,0.23,13.7725
2018-04-30,2018-06-12,0.51,0.66,-0.15,-22.7273
2018-01-31,2018-03-07,0.48,0.63,-0.15,-23.8095
2017-10-31,2017-12-11,1.28,1.41,-0.13,-9.2199
2017-07-31,2017-09-05,1.46,1.44,0.02,1.3889
2017-04-30,2017-06-05,0.76,0.85,-0.09,-10.5882
2017-01-31,2017-03-06,0.58,0.89,-0.31,-34.8315
2016-10-31,2016-12-07,1.44,1.59,-0.15,-9.434
2016-07-31,2016-09-06,1.7,1.81,-0.11,-6.0773
2016-04-30,2016-06-06,1.19,1.22,-0.03,-2.459
2016-01-31,2016-03-07,0.97,0.94,0.03,3.1915
2015-10-31,2015-12-07,2,1.5,0.5,33.3333
2015-07-31,2015-09-08,1.57,1.4,0.17,12.1429
2015-04-30,2015-06-08,1.05,0.86,0.19,22.093
2015-01-31,2015-03-09,1.01,0.84,0.17,20.2381
2014-10-31,2014-12-10,1.28,1.17,0.11,9.4017
2014-07-31,2014-09-08,1.34,1.25,0.09,7.2
2014-04-30,2014-06-09,0.59,0.53,0.06,11.3208
2014-01-31,2014-03-10,0.38,0.49,-0.11,-22.449
2013-10-31,2013-12-09,1.06,1.15,-0.09,-7.8261
2013-07-31,2013-09-09,1.43,1.26,0.17,13.4921
2013-04-30,2013-06-13,0.66,0.62,0.04,6.4516
2013-01-31,2013-03-11,0.42,0.47,-0.05,-10.6383
2012-10-31,2012-12-10,0.85,0.85,0,0
2012-07-31,2012-09-10,1.01,0.95,0.06,6.3158
2012-04-30,2012-06-12,0.6,0.67,-0.07,-10.4478
2012-01-31,2012-03-05,0.43,0.44,-0.01,-2.2727
2011-10-31,2011-12-06,0.98,0.98,0,0
2011-07-31,2011-09-07,1.03,1.06,-0.03,-2.8302
2011-04-30,2011-06-13,0.6,0.5,0.1,20
2011-01-31,2011-03-07,0.37,0.5,-0.13,-26
2010-10-31,2010-12-07,0.81,0.77,0.04,5.1948
2010-07-31,2010-09-07,0.81,0.81,0,0
2010-04-30,2010-06-15,0.51,0.43,0.08,18.6047
2010-01-31,2010-03-08,0.34,0.38,-0.04,-10.5263
2009-10-31,2009-12-07,0.66,0.6,0.06,10
2009-07-31,2009-09-08,0.87,0.6,0.27,45
2009-04-30,2009-06-15,0.42,0.36,0.06,16.6667
2009-01-31,2009-03-09,0.28,0.19,0.09,47.3684
2008-10-31,2008-12-03,0.54,0.57,-0.03,-5.2632
2008-07-31,2008-09-03,0.57,0.52,0.05,9.6154
2008-04-30,2008-06-11,0.28,0.25,0.03,12
2008-01-31,2008-03-06,0.26,0.28,-0.02,-7.1429
2007-10-31,2007-12-05,0.54,0.46,0.08,17.3913
2007-07-31,2007-09-05,0.59,0.45,0.14,31.1111
2007-04-30,2007-06-13,0.3,0.26,0.04,15.3846
2007-01-31,2007-03-07,0.22,0.23,-0.01,-4.3478
2006-10-31,2006-12-06,0.34,0.37,-0.03,-8.1081
