fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
2022-09-30,2022-11-01,1.79,1.47,0.32,21.7687
2022-06-30,2022-08-02,0.56,0.43,0.13,30.2326
2022-03-31,2022-05-03,-0.03,-0.29,0.26,89.6552
2021-12-31,2022-02-15,0.08,0.03,0.05,166.6667
2021-09-30,2021-11-04,1.22,0.75,0.47,62.6667
2021-06-30,2021-08-12,-0.11,-0.47,0.36,76.5957
2021-03-31,2021-05-13,-1.95,-1.17,-0.78,-66.6667
2020-12-31,2021-02-25,-10.84,-9.16,-1.68,-18.3406
2020-09-30,2020-11-16,-0.97,0,-0.97,None
2020-06-30,2020-09-30,0.8317,0,0.8317,None
2019-06-30,2019-09-30,1.0258,0,1.0258,None
