fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
2022-11-30,2022-12-01,1.94,2.46,-0.52,-21.1382
2022-08-31,2022-11-29,1.94,2.51,-0.57,-22.7092
2022-05-31,2022-08-25,1.86,2.16,-0.3,-13.8889
2022-02-28,2022-03-04,1.25,1.35,-0.1,-7.4074
2021-11-30,2021-12-03,1.68,1.57,0.11,7.0064
2021-08-31,2021-11-18,2.86,1.53,1.33,86.9281
2021-05-31,2021-08-27,2.86,1.44,1.42,98.6111
2021-02-28,2021-03-05,1.4,1.37,0.03,2.1898
2020-11-30,2020-11-30,1.45,0.45,1,222.2222
2020-08-31,2020-11-20,1.45,0.45,1,222.2222
2020-05-31,2020-08-28,2.95,1.15,1.8,156.5217
2020-02-29,2020-03-20,0.51,0.62,-0.11,-17.7419
2019-11-30,2019-11-30,0.32,0.16,0.16,100
2019-08-31,2019-11-22,0.32,0.16,0.16,100
2019-05-31,2019-08-23,-0.13,-0.16,0.03,18.75
2019-02-28,2019-03-22,0.57,0.39,0.18,46.1538
2018-08-31,2018-11-27,0.14,0.16,-0.02,-12.5
2018-05-31,2018-08-24,-0.06,0.07,-0.13,-185.7143
2018-02-28,2018-03-16,0.44,0.43,0.01,2.3256
2017-08-31,2017-11-17,0.37,0.22,0.15,68.1818
2017-05-31,2017-08-18,-0.15,-0.2,0.05,25
2017-02-28,2017-03-10,0.54,0.54,0,0
2016-08-31,2016-11-18,0.66,0.74,-0.08,-10.8108
2016-05-31,2016-08-19,0.29,0.27,0.02,7.4074
2016-02-29,2016-03-11,0.76,0.73,0.03,4.1096
2015-08-31,2015-11-20,0.79,0.68,0.11,16.1765
2015-05-31,2015-08-21,0.28,0.28,0,0
2015-02-28,2015-03-13,0.79,0.68,0.11,16.1765
2014-08-31,2014-11-21,0.67,0.62,0.05,8.0645
2014-05-31,2014-08-22,0.32,0.31,0.01,3.2258
2014-02-28,2014-03-14,0.64,0.7,-0.06,-8.5714
2013-08-31,2013-11-22,0.66,0.65,0.01,1.5385
2013-05-31,2013-08-23,0.4,0.38,0.02,5.2632
2013-02-28,2013-03-15,0.73,0.71,0.02,2.8169
2012-08-31,2012-11-16,0.71,0.68,0.03,4.4118
2012-05-31,2012-08-17,0.3,0.28,0.02,7.1429
2012-02-29,2012-03-09,0.59,0.56,0.03,5.3571
2011-08-31,2011-11-18,0.59,0.51,0.08,15.6863
2011-05-31,2011-08-19,0.21,0.19,0.02,10.5263
2011-02-28,2011-05-20,0.76,0.67,0.09,13.4328
2010-08-31,2010-11-19,0.44,0.38,0.06,15.7895
2010-05-31,2010-08-20,0.14,0.16,-0.02,-12.5
2010-02-28,2010-03-12,0.4,0.31,0.09,29.0323
2009-08-31,2009-11-19,0.3,0.24,0.06,25
2009-05-31,2009-08-20,0.04,0.1,-0.06,-60
2009-02-28,2009-03-12,0.26,0.26,0,0
2008-08-31,2008-11-20,0.26,0.27,-0.01,-3.7037
2008-05-31,2008-08-21,0.17,0.15,0.02,13.3333
2008-02-29,2008-03-13,0.26,0.25,0.01,4
2007-08-31,2007-11-20,0.25,0.24,0.01,4.1667
2007-05-31,2007-08-23,0.15,0.16,-0.01,-6.25
2007-02-28,2007-03-14,0.42,0.38,0.04,10.5263
2006-08-31,2006-11-16,0.31,0.28,0.03,10.7143
2006-05-31,2006-08-17,0.12,0.13,-0.01,-7.6923
2006-02-28,2006-03-09,0.29,0.28,0.01,3.5714
2005-08-31,2005-11-17,0.24,0.22,0.02,9.0909
2005-05-31,2005-08-18,0.14,0.14,0,0
2005-02-28,2005-03-09,0.23,0.21,0.02,9.5238
2004-08-31,2004-11-18,0.17,0.16,0.01,6.25
2004-05-31,2004-08-19,0.09,0.1,-0.01,-10
2004-02-29,2004-03-10,0.18,0.17,0.01,5.8824
2003-08-31,2003-11-20,0.15,0.11,0.04,36.3636
2003-05-31,2003-08-19,0.09,0.09,0,0
2003-02-28,2003-03-12,0.12,0.12,0,0
2002-08-31,2002-11-21,0.09,0.09,0,0
2002-05-31,2002-08-22,0.08,0.07,0.01,14.2857
2002-02-28,2002-03-14,0.1,0.09,0.01,11.1111
2001-08-31,2001-11-19,0.08,0.07,0.01,14.2857
2001-05-31,2001-08-23,0.06,0.05,0.01,20
2001-02-28,2001-03-19,0.1,0.1,0,0
2000-11-30,2001-01-31,0.1007,None,None,None
2000-08-31,2000-11-15,0.08,0.08,0,0
2000-05-31,2000-08-17,0.06,0.06,0,0
2000-02-29,2000-03-16,0.08,0.08,0,0
1999-11-30,2000-01-31,0.079,None,None,None
1999-08-31,1999-11-18,0.07,0.06,0.01,16.6667
1999-05-31,1999-08-19,0.05,0.05,0,0
1999-02-28,1999-03-18,0.06,0.05,0.01,20
1998-08-31,1998-11-18,0.05,0.05,0,0
1998-05-31,1998-08-19,0.04,0.04,0,0
1998-02-28,1998-05-20,0.06,0.05,0.01,20
1997-08-31,1997-11-19,0.04,0.04,0,0
1997-05-31,1997-08-20,0.03,0.03,0,0
1997-02-28,1997-05-27,0.05,0.04,0.01,25
1996-08-31,1996-11-25,0.02,0.02,0,0
