fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
2022-09-30,2022-11-03,0.86,0.86,0,0
2022-06-30,2022-08-04,0.72,0.7,0.02,2.8571
2022-03-31,2022-05-05,0.7,0.66,0.04,6.0606
2021-12-31,2022-02-17,0.83,0.8,0.03,3.75
2021-09-30,2021-11-04,0.8,0.73,0.07,9.589
2021-06-30,2021-08-06,0.61,0.55,0.06,10.9091
2021-03-31,2021-05-06,0.63,0.55,0.08,14.5455
2020-12-31,2021-02-11,0.87,0.85,0.02,2.3529
2020-09-30,2020-10-29,0.8,0.71,0.09,12.6761
2020-06-30,2020-09-21,0.36,0,0.36,None
2019-12-31,2020-02-14,2.6,0,2.6,None
