fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
2022-09-30,2022-11-09,0.75,0.6,0.15,25
2022-06-30,2022-08-08,0.74,0.67,0.07,10.4478
2022-03-31,2022-05-10,0.65,0.06,0.59,983.3333
2021-12-31,2022-03-25,0.05,0.14,-0.09,-64.2857
2021-09-30,2021-12-08,0.36,0.45,-0.09,-20
2021-06-30,2021-08-16,0.4,0.19,0.21,110.5263
2021-03-31,2021-05-07,0.02,0.15,-0.13,-86.6667
2020-12-31,2021-03-09,0.19,-0.18,0.37,205.5556
2020-09-30,2020-11-06,0.16,-0.23,0.39,169.5652
2020-06-30,2020-08-06,0.12,0.17,-0.05,-29.4118
2020-03-31,2020-05-08,0.31,0.2,0.11,55
2019-12-31,2020-03-06,0.12,0.6,-0.48,-80
2019-09-30,2019-11-06,0.71,0.56,0.15,26.7857
2019-06-30,2019-08-06,0.73,0.65,0.08,12.3077
2019-03-31,2019-05-07,0.4,0.4,0,0
2018-12-31,2019-03-07,0.6,0.37,0.23,62.1622
2018-09-30,2018-11-05,0.46,0.37,0.09,24.3243
2018-06-30,2018-08-07,0.63,0.26,0.37,142.3077
2018-03-31,2018-05-08,0.24,0.22,0.02,9.0909
2017-12-31,2018-03-20,0.29,0.07,0.22,314.2857
2017-09-30,2017-11-02,0.16,0.18,-0.02,-11.1111
2017-06-30,2017-07-25,0.23,0.21,0.02,9.5238
2017-03-31,2017-05-15,0.17,0.07,0.1,142.8571
2016-12-31,2017-03-31,0.42,0.0067,0.4133,6168.6567
2016-09-30,2016-11-14,0.02,0.03,-0.01,-33.3333
2016-06-30,2016-08-09,0.34,-0.05,0.39,780
2016-03-31,2016-05-12,-0.35,0.09,-0.44,-488.8889
2015-12-31,2016-02-26,0.36,0.25,0.11,44
2015-09-30,2015-11-05,0.32,0.36,-0.04,-11.1111
2015-06-30,2015-08-10,0.47,0.7,-0.23,-32.8571
2015-03-31,2015-05-07,0.63,0.81,-0.18,-22.2222
2014-12-31,2015-03-02,0.95,1.08,-0.13,-12.037
2014-09-30,2014-11-03,1.14,1.1,0.04,3.6364
2014-06-30,2014-07-31,1,0.9,0.1,11.1111
2014-03-31,2014-05-12,0.75,1.17,-0.42,-35.8974
2013-12-31,2014-03-03,1.1,1.06,0.04,3.7736
2013-09-30,2013-10-30,1.07,1.02,0.05,4.902
2013-06-30,2013-08-01,0.9,0.89,0.01,1.1236
2013-03-31,2013-05-01,0.87,0.95,-0.08,-8.4211
2012-12-31,2013-02-27,0.92,0.83,0.09,10.8434
2012-09-30,2012-11-01,0.86,0.79,0.07,8.8608
2012-06-30,2012-08-01,0.8,0.78,0.02,2.5641
2012-03-31,2012-05-02,0.77,0.62,0.15,24.1935
2011-12-31,2012-02-29,0.61,0.54,0.07,12.963
2011-09-30,2011-10-26,0.55,0.52,0.03,5.7692
2011-06-30,2011-07-27,0.5,0.46,0.04,8.6957
2011-03-31,2011-05-04,0.42,0.38,0.04,10.5263
2010-12-31,2011-03-16,0.39,0.37,0.02,5.4054
2010-09-30,2010-11-01,0.36,0.34,0.02,5.8824
2010-06-30,2010-07-22,0.31,0.28,0.03,10.7143
2010-03-31,2010-05-03,0.26,0.21,0.05,23.8095
2009-12-31,2010-03-22,0.19,0.18,0.01,5.5556
2009-09-30,2009-11-03,0.19,0.18,0.01,5.5556
2009-06-30,2009-07-30,0.15,0.15,0,0
2009-03-31,2009-05-07,0.23,0.21,0.02,9.5238
2008-12-31,2009-03-10,0.51,0.49,0.02,4.0816
2008-09-30,2008-10-29,0.51,0.49,0.02,4.0816
