fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
2022-09-30,2022-11-09,0.0369,0.06,-0.0231,-38.5
2022-06-30,2022-08-09,0.07,0.08,-0.01,-12.5
2022-03-31,2022-05-10,0.0091,0.05,-0.0409,-81.8
2021-12-31,2022-03-01,0.39,0.08,0.31,387.5
2021-09-30,2021-11-09,0.1,0.06,0.04,66.6667
2021-06-30,2021-08-09,0.15,0.07,0.08,114.2857
2021-03-31,2021-05-10,0.07,-0.02,0.09,450
2020-12-31,2021-03-16,0.15,0.14,0.01,7.1429
2020-09-30,2020-11-09,0.19,-0.08,0.27,337.5
2020-06-30,2020-08-10,-0.05,-0.22,0.17,77.2727
2020-03-31,2020-05-11,-0.16,-0.13,-0.03,-23.0769
2019-12-31,2020-03-09,-0.04,-0.09,0.05,55.5556
2019-09-30,2019-11-12,-0.12,-0.13,0.01,7.6923
2019-06-30,2019-08-09,-0.11,-0.12,0.01,8.3333
2019-03-31,2019-05-10,-0.17,-0.11,-0.06,-54.5455
2018-12-31,2019-03-18,-0.12,None,None,None
2018-09-30,2018-11-14,0.5,None,None,None
2018-06-30,2018-08-13,0.04,None,None,None
2018-03-31,2018-05-14,-0.01,None,None,None
2017-12-31,2018-02-28,-0.13,None,None,None
2017-09-30,2017-11-15,-0.3,None,None,None
2017-06-30,2017-08-14,-0.04,None,None,None
2017-03-31,2017-05-15,0.02,None,None,None
2016-12-31,2017-03-01,-0.0225,None,None,None
