fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
2022-09-30,2022-10-25,0.33,0.32,0.01,3.125
2022-06-30,2022-07-26,0.28,0.26,0.02,7.6923
2022-03-31,2022-04-26,0.22,0.21,0.01,4.7619
2021-12-31,2022-02-09,0.26,0.24,0.02,8.3333
2021-09-30,2021-10-27,0.15,0.18,-0.03,-16.6667
2021-06-30,2021-07-28,0.11,0.1,0.01,10
2021-03-31,2021-04-28,0.08,0.05,0.03,60
2020-12-31,2021-02-23,0.07,0.06,0.01,16.6667
2020-09-30,2020-10-28,0.03,-0.05,0.08,160
2020-06-30,2020-08-05,-0.43,-0.27,-0.16,-59.2593
2020-03-31,2020-04-27,0.04,0.06,-0.02,-33.3333
2019-12-31,2020-02-24,0.13,0.14,-0.01,-7.1429
2019-09-30,2019-10-23,0.27,0.33,-0.06,-18.1818
2019-06-30,2019-07-24,0.35,0.33,0.02,6.0606
2019-03-31,2019-04-30,0.32,0.31,0.01,3.2258
2018-12-31,2019-02-18,0.36,0.33,0.03,9.0909
2018-09-30,2018-10-30,0.37,0.32,0.05,15.625
2018-06-30,2018-07-25,0.38,0.23,0.15,65.2174
2018-03-31,2018-04-12,0.34,0.32,0.02,6.25
