fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
2022-09-30,2022-10-26,1.06,0.98,0.08,8.1633
2022-06-30,2022-07-27,1.03,1.02,0.01,0.9804
2022-03-31,2022-04-27,0.95,0.91,0.04,4.3956
2021-12-31,2022-01-26,0.3,0.53,-0.23,-43.3962
2021-09-30,2021-10-26,0.97,0.94,0.03,3.1915
2021-06-30,2021-07-27,1.03,0.92,0.11,11.9565
2021-03-31,2021-04-27,0.99,0.84,0.15,17.8571
2020-12-31,2021-01-27,0.83,0.76,0.07,9.2105
2020-09-30,2020-10-26,0.81,0.43,0.38,88.3721
2020-06-30,2020-07-23,0.35,0.28,0.07,25
2020-03-31,2020-04-28,0.62,0.59,0.03,5.0847
2019-12-31,2020-01-22,0.71,0.78,-0.07,-8.9744
2019-09-30,2019-10-23,0.84,0.8,0.04,5
2019-06-30,2019-07-24,0.8,0.77,0.03,3.8961
2019-03-31,2019-04-23,0.75,0.71,0.04,5.6338
2018-12-31,2019-01-23,0.77,0.73,0.04,5.4795
2018-09-30,2018-10-23,0.75,0.75,0,0
2018-06-30,2018-07-24,0.76,0.69,0.07,10.1449
2018-03-31,2018-04-24,0.77,0.61,0.16,26.2295
2017-12-31,2018-01-29,0.53,0.53,0,0
2017-09-30,2017-10-24,0.57,0.49,0.08,16.3265
2017-06-30,2017-07-25,0.48,0.43,0.05,11.6279
2017-03-31,2017-04-27,0.41,0.39,0.02,5.1282
2016-12-31,2017-01-26,0.4,0.4,0,0
2016-09-30,2016-10-27,0.23,0.27,-0.04,-14.8148
2016-06-30,2016-07-26,0.37,0.33,0.04,12.1212
2016-03-31,2016-04-27,0.33,0.3,0.03,10
2015-12-31,2016-01-28,0.33,0.34,-0.01,-2.9412
2015-09-30,2015-10-27,0.34,0.33,0.01,3.0303
2015-06-30,2015-07-27,0.3,0.34,-0.04,-11.7647
2015-03-31,2015-04-29,0.33,0.33,0,0
2014-12-31,2015-01-29,0.34,0.3,0.04,13.3333
2014-09-30,2014-10-30,0.27,0.3,-0.03,-10
2014-06-30,2014-07-30,0.32,0.28,0.04,14.2857
2014-03-31,2014-04-30,0.27,0.25,0.02,8
2013-12-31,2014-01-30,0.27,0.27,0,0
2013-09-30,2013-10-23,0.3,0.24,0.06,25
2013-06-30,2013-07-23,0.27,0.22,0.05,22.7273
2013-03-31,2013-04-25,0.14,0.18,-0.04,-22.2222
2012-12-31,2013-02-01,-1.53,-0.42,-1.11,-264.2857
2012-09-30,2012-10-24,0.22,0.13,0.09,69.2308
2012-06-30,2012-07-25,0.15,0.12,0.03,25
2012-03-31,2012-05-01,-0.35,0.15,-0.5,-333.3333
2011-12-31,2012-01-31,0.01,0.12,-0.11,-91.6667
2011-09-30,2011-10-31,-0.04,0.18,-0.22,-122.2222
2011-06-30,2011-08-01,0.16,0.1,0.06,60
2011-03-31,2011-05-03,0.32,0.11,0.21,190.9091
2010-12-31,2011-02-03,0.37,0.18,0.19,105.5556
2010-09-30,2010-10-28,0.17,0.19,-0.02,-10.5263
2010-06-30,2010-07-29,0.17,0.27,-0.1,-37.037
2010-03-31,2010-04-29,0.2,0.26,-0.06,-23.0769
2009-12-31,2010-02-08,0.25,0.34,-0.09,-26.4706
2009-09-30,2009-11-04,0.32,0.29,0.03,10.3448
2009-06-30,2009-08-06,2.4,2.16,0.24,11.1111
2009-03-31,2009-04-29,0.19,0.24,-0.05,-20.8333
2008-12-31,2009-01-30,0.3015,None,None,None
2008-09-30,2008-10-28,0.3747,None,None,None
2008-06-30,2008-07-30,0.3192,None,None,None
2008-03-31,2008-04-23,0.38,0.39,-0.01,-2.5641
2007-12-31,2008-01-29,0.4,0.4,0,0
2007-09-30,2007-10-26,0.4,0.37,0.03,8.1081
2007-06-30,2007-07-24,0.37,0.35,0.02,5.7143
2007-03-31,2007-04-24,0.34,0.35,-0.01,-2.8571
2006-12-31,2007-01-25,0.36,0.37,-0.01,-2.7027
2006-09-30,2006-10-25,0.3,0.38,-0.08,-21.0526
2006-06-30,2006-07-27,0.33,0.38,-0.05,-13.1579
2006-03-31,2006-04-24,0.35,0.37,-0.02,-5.4054
2005-12-31,2006-01-24,0.38,0.4,-0.02,-5
2005-09-30,2005-10-25,-0.05,0.36,-0.41,-113.8889
2005-06-30,2005-07-27,0.32,0.35,-0.03,-8.5714
2005-03-31,2005-04-28,0.33,0.35,-0.02,-5.7143
2004-12-31,2005-01-27,0.37,0.37,0,0
2004-09-30,2004-10-21,0.36,0.35,0.01,2.8571
2004-06-30,2004-07-22,0.34,0.34,0,0
2004-03-31,2004-04-21,0.33,0.36,-0.03,-8.3333
2003-12-31,2004-01-22,0.34,0.35,-0.01,-2.8571
2003-09-30,2003-10-23,0.35,0.32,0.03,9.375
2003-06-30,2003-07-22,0.33,0.32,0.01,3.125
2003-03-31,2003-04-23,0.328,None,None,None
2002-12-31,2003-01-22,0.3161,None,None,None
2002-09-30,2002-10-23,0.3168,None,None,None
2002-06-30,2002-07-26,0.2804,None,None,None
2002-03-31,2002-04-17,0.2684,None,None,None
2001-12-31,2002-01-16,0.2416,None,None,None
2001-09-30,2001-11-28,0.2647,None,None,None
2001-06-30,2001-06-30,0.2347,None,None,None
2001-03-31,2001-03-31,0.2392,None,None,None
2000-12-31,2000-12-31,0.2751,None,None,None
2000-09-30,2000-09-30,-0.0676,None,None,None
2000-06-30,2000-06-30,0.2747,None,None,None
2000-03-31,2000-03-31,0.2662,None,None,None
1999-09-30,1999-09-30,0.2499,None,None,None
1999-06-30,1999-06-30,0.3526,None,None,None
1999-03-31,1999-03-31,0.3188,None,None,None
1998-09-30,1998-09-30,0.3185,None,None,None
1998-06-30,1998-06-30,0.2979,None,None,None
1998-03-31,1998-03-31,0.2801,None,None,None
