fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
2022-10-31,2022-12-06,-0.12,-0.39,0.27,69.2308
2022-07-31,2022-09-06,0.03,-0.01,0.04,400
2022-04-30,2022-06-07,-0.26,-0.28,0.02,7.1429
2022-01-31,2022-03-08,-0.06,-0.12,0.06,50
2021-10-31,2021-12-02,-0.21,-0.25,0.04,16
2021-07-31,2021-09-02,0.37,0.26,0.11,42.3077
2021-04-30,2021-06-02,-0.16,-0.24,0.08,33.3333
2021-01-31,2021-03-04,0.11,-0.01,0.12,1200
2020-10-31,2020-12-08,0.17,-0.05,0.22,440
2020-07-31,2020-09-02,0.83,0.45,0.38,84.4444
2020-04-30,2020-06-03,0.09,-0.05,0.14,280
2020-01-31,2020-03-04,0.21,0.13,0.08,61.5385
2019-10-31,2019-12-05,0.13,0.03,0.1,333.3333
2019-07-31,2019-09-05,0.56,0.5,0.06,12
2019-04-30,2019-06-04,0.18,0.08,0.1,125
2019-01-31,2019-03-06,0.34,0.19,0.15,78.9474
2018-10-31,2018-12-04,0.36,0.2,0.16,80
2018-07-31,2018-09-05,0.81,0.75,0.06,8
2018-04-30,2018-06-05,0.05,-0.01,0.06,600
2018-01-31,2018-03-06,0.33,0.19,0.14,73.6842
2017-10-31,2017-11-29,-0.06,-0.14,0.08,57.1429
2017-07-31,2017-09-06,0.59,0.39,0.2,51.2821
2017-04-30,2017-06-01,0.16,-0.03,0.19,633.3333
2017-01-31,2017-03-02,0.28,0.14,0.14,100
2016-10-31,2016-11-29,0.02,-0.04,0.06,150
2016-07-31,2016-09-07,0.39,0.32,0.07,21.875
2016-04-30,2016-06-01,0.14,0.06,0.08,133.3333
2016-01-31,2016-03-01,0.24,0.15,0.09,60
2015-10-31,2015-12-01,0.07,0.03,0.04,133.3333
2015-07-31,2015-09-01,0.35,0.26,0.09,34.6154
2015-04-30,2015-06-02,0.04,0.05,-0.01,-20
2015-01-31,2015-03-02,0.17,0.11,0.06,54.5455
2014-10-31,2014-12-02,0.08,0.03,0.05,166.6667
2014-07-31,2014-09-02,0.37,0.28,0.09,32.1429
2014-04-30,2014-06-02,0.11,0.03,0.08,266.6667
2014-01-31,2014-03-03,0.16,0.02,0.14,700
2013-10-31,2013-12-03,-0.01,-0.16,0.15,93.75
2013-07-31,2013-09-03,0.25,0.14,0.11,78.5714
2013-04-30,2013-05-28,0.04,0.03,0.01,33.3333
2013-01-31,2013-02-26,0.21,0.02,0.19,950
2012-10-31,2012-11-27,0.11,0.01,0.1,1000
2012-07-31,2012-09-04,0.1,0.04,0.06,150
2012-04-30,2012-06-05,0.1,-0.02,0.12,600
2012-01-31,2012-03-14,0.0602,None,None,None
