fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
2022-09-30,2022-11-10,-0.41,-0.44,0.03,6.8182
2022-06-30,2022-08-10,-0.38,-0.41,0.03,7.3171
2022-03-31,2022-05-12,-0.36,-0.4,0.04,10
2021-12-31,2022-03-29,-0.36,-0.32,-0.04,-12.5
2021-09-30,2021-11-10,-0.39,-0.25,-0.14,-56
2021-06-30,2021-07-30,-3.17,-0.19,-2.98,-1568.4211
2021-03-31,2021-06-02,-0.41,0,-0.41,None
2020-12-31,2021-03-31,-2.3874,0,-2.3874,None
2019-12-31,2020-03-31,0.3434,0,0.3434,None
