fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
2022-09-30,2022-11-10,2.82,2.06,0.76,36.8932
2022-06-30,2022-07-28,1.76,1.42,0.34,23.9437
2022-03-31,2022-04-28,1.45,1.04,0.41,39.4231
2021-12-31,2022-01-27,1.14,0.67,0.47,70.1493
2021-09-30,2021-11-10,1.57,0.82,0.75,91.4634
2021-06-30,2021-07-29,1.22,0.9,0.32,35.5556
2021-03-31,2021-04-29,0.81,0.56,0.25,44.6429
2020-12-31,2021-01-28,0.4,0.3,0.1,33.3333
2020-09-30,2020-11-12,0.8,0.58,0.22,37.931
2020-06-30,2020-07-30,0.51,-0.09,0.6,666.6667
2020-03-31,2020-04-30,0.35,0.26,0.09,34.6154
2019-12-31,2020-01-30,0.09,0.08,0.01,12.5
2019-09-30,2019-11-13,0.08,0.51,-0.43,-84.3137
2019-06-30,2019-08-01,0.38,0.17,0.21,123.5294
2019-03-31,2019-05-02,-3.28,0.05,-3.33,-6660
2018-12-31,2019-02-04,0.23,0.14,0.09,64.2857
2018-09-30,2018-11-13,1.15,1.01,0.14,13.8614
2018-06-30,2018-07-26,0.41,0.39,0.02,5.1282
2018-03-31,2018-05-02,0.28,0.15,0.13,86.6667
2017-12-31,2018-02-06,0.04,-0.08,0.12,150
2017-09-30,2017-11-14,0.94,0.54,0.4,74.0741
2017-06-30,2017-08-01,0.22,0.18,0.04,22.2222
2017-03-31,2017-05-04,0.07,-0.02,0.09,450
2016-12-31,2017-02-09,-0.04,-0.02,-0.02,-100
2016-09-30,2016-11-15,0.45,0.57,-0.12,-21.0526
2016-06-30,2016-07-28,-0.07,0.11,-0.18,-163.6364
2016-03-31,2016-04-28,0.02,0.02,0,0
2015-12-31,2016-02-04,-0.02,-0.09,0.07,77.7778
2015-09-30,2015-11-10,0.97,0.89,0.08,8.9888
2015-06-30,2015-08-04,0.38,0.35,0.03,8.5714
2015-03-31,2015-04-30,-0.08,-0.14,0.06,42.8571
2014-12-31,2015-01-30,-0.17,-0.12,-0.05,-41.6667
2014-09-30,2014-11-12,0.58,0.99,-0.41,-41.4141
2014-06-30,2014-07-31,-0.47,0.14,-0.61,-435.7143
2014-03-31,2014-05-01,-0.31,-0.2,-0.11,-55
2013-12-31,2014-01-30,-0.21,-0.25,0.04,16
2013-09-30,2013-11-07,0.38,0.24,0.14,58.3333
2013-06-30,2013-08-01,-0.23,-0.37,0.14,37.8378
2013-03-31,2013-05-02,-0.65,-0.75,0.1,13.3333
2012-12-31,2013-01-28,-0.84,-1,0.16,16
2012-09-30,2012-11-12,-1.01,-1.22,0.21,17.2131
2012-06-30,2012-08-03,-2,-1.63,-0.37,-22.6994
2012-03-31,2012-05-02,-2.55,-2.13,-0.42,-19.7183
2011-12-31,2012-02-02,-2,-1.8,-0.2,-11.1111
2011-09-30,2011-11-15,-2.9,-1.87,-1.03,-55.0802
2011-06-30,2011-08-09,-4,-2.11,-1.89,-89.5735
2011-03-31,2011-05-03,-3.7,-2.36,-1.34,-56.7797
2010-12-31,2011-02-08,-3.3,-2.29,-1.01,-44.1048
2010-09-30,2010-11-05,-4.05,-2.28,-1.77,-77.6316
2010-06-30,2010-08-05,-2.05,-1.25,-0.8,-64
2010-03-31,2010-05-03,0.45,-2.69,3.14,116.7286
2009-12-31,2010-02-05,5.85,-4.51,10.36,229.7118
2009-09-30,2009-11-10,4.2,-6.22,10.42,167.5241
2009-06-30,2009-08-06,-3.6,-7.67,4.07,53.0639
2009-03-31,2009-05-08,-14.85,-8,-6.85,-85.625
2008-12-31,2009-02-09,-10.4,-9.15,-1.25,-13.6612
2008-09-30,2008-12-02,-61.45,-10.51,-50.94,-484.6813
2008-06-30,2008-08-08,-14.25,-11.7,-2.55,-21.7949
2008-03-31,2008-05-12,-20.15,-17.28,-2.87,-16.6088
2007-06-30,2007-07-26,-16,-1.61,-14.39,-893.7888
2007-03-31,2007-04-26,-5.6,-0.68,-4.92,-723.5294
2006-12-31,2007-01-25,-7.7,1.28,-8.98,-701.5625
2006-09-30,2006-11-07,10.95,8.23,2.72,33.0498
2006-06-30,2006-07-27,11.85,11.75,0.1,0.8511
2006-03-31,2006-04-27,11.75,11.34,0.41,3.6155
2005-12-31,2006-01-19,10,9.81,0.19,1.9368
2005-09-30,2005-11-02,18.05,15.57,2.48,15.9281
2005-06-30,2005-07-28,12.5,10.27,2.23,21.7137
2005-03-31,2005-04-28,5.65,7.5,-1.85,-24.6667
2004-12-31,2005-01-27,7.83,7.26,0.57,7.8512
2004-09-30,2004-11-05,9.7,9.16,0.54,5.8952
2004-06-30,2004-07-29,7.18,6.76,0.42,6.213
2004-03-31,2004-04-22,5.87,5.43,0.44,8.1031
2003-12-31,2004-01-27,5.68,5.28,0.4,7.5758
2003-09-30,2003-11-05,6.97,6.5,0.47,7.2308
2003-06-30,2003-07-22,5.02,4.75,0.27,5.6842
2003-03-31,2003-04-22,4.72,4.66,0.06,1.2876
2002-12-31,2003-01-24,4.5838,None,None,None
2002-09-30,2002-11-05,5.05,4.5,0.55,12.2222
2002-06-30,2002-07-23,4.32,4.01,0.31,7.7307
2002-03-31,2002-04-24,4.27,3.76,0.51,13.5638
2001-12-31,2002-01-23,4.12,3.38,0.74,21.8935
2001-09-30,2001-11-06,4.27,3.84,0.43,11.1979
2001-06-30,2001-07-23,3.58,3.04,0.54,17.7632
2001-03-31,2001-04-24,3.2,2.66,0.54,20.3008
2000-12-31,2001-01-23,2.68,2.31,0.37,16.0173
2000-09-30,2000-11-02,3.23,2.48,0.75,30.2419
2000-06-30,2000-07-25,2.1,2.02,0.08,3.9604
2000-03-31,2000-04-25,1.7,1.58,0.12,7.5949
1999-12-31,2000-01-25,1.42,1.35,0.07,5.1852
1999-09-30,1999-11-02,2.62,2.54,0.08,3.1496
1999-06-30,1999-07-28,1.92,1.66,0.26,15.6627
1999-03-31,1999-04-27,1.55,1.18,0.37,31.3559
1998-12-31,1999-01-28,0.88,0.73,0.15,20.5479
1998-09-30,1998-11-04,2.28,2.15,0.13,6.0465
1998-06-30,1998-07-29,1.07,1,0.07,7
1998-03-31,1998-04-29,0.73,0.54,0.19,35.1852
1997-12-31,1998-01-27,0.23,0.35,-0.12,-34.2857
1997-09-30,1997-11-04,1.45,1.32,0.13,9.8485
1997-06-30,1997-07-30,0.67,0.67,0,0
