fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
2022-09-30,2022-11-02,0.21,0.33,-0.12,-36.3636
2022-06-30,2022-08-03,0.24,0.37,-0.13,-35.1351
2022-03-31,2022-05-04,0.24,0.37,-0.13,-35.1351
2021-12-31,2022-02-22,0.25,0.35,-0.1,-28.5714
2021-09-30,2021-11-02,0.26,0.37,-0.11,-29.7297
2021-06-30,2021-08-03,0.25,0.3,-0.05,-16.6667
2021-03-31,2021-05-04,0.19,0.2,-0.01,-5
2020-12-31,2021-02-22,0.18,0.13,0.05,38.4615
2020-09-30,2020-11-05,0.15,0.09,0.06,66.6667
2020-06-30,2020-08-06,0.1,0.15,-0.05,-33.3333
2020-03-31,2020-05-11,0.06,0.15,-0.09,-60
2019-12-31,2020-02-24,0.13,-0.22,0.35,159.0909
2019-09-30,2019-10-30,-0.2,0.17,-0.37,-217.6471
2019-06-30,2019-08-01,-0.19,0.19,-0.38,-200
2019-03-31,2019-05-02,0.08,0.18,-0.1,-55.5556
2018-12-31,2019-02-25,-0.16,0.21,-0.37,-176.1905
2018-09-30,2018-11-01,0.03,0.08,-0.05,-62.5
2018-06-30,2018-08-06,0.07,0.25,-0.18,-72
2018-03-31,2018-05-02,0.21,0.03,0.18,600
2017-12-31,2018-02-26,-0.08,-0.08,0,0
2017-09-30,2017-11-06,0.03,0.12,-0.09,-75
2017-06-30,2017-08-02,0.05,0.12,-0.07,-58.3333
2017-03-31,2017-05-03,0.01,0.22,-0.21,-95.4545
2016-12-31,2017-02-27,0.09,0.13,-0.04,-30.7692
2016-09-30,2016-11-02,-0.0003,0.05,-0.0503,-100.6
2016-06-30,2016-08-08,0.08,-0.01,0.09,900
2016-03-31,2016-05-09,0.07,0.08,-0.01,-12.5
2015-12-31,2016-03-02,0.08,0.05,0.03,60
2015-09-30,2015-11-09,0.03,0.1,-0.07,-70
2015-06-30,2015-08-10,0.22,-0.01,0.23,2300
2015-03-31,2015-04-22,0.0017,None,None,None
