fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
2022-09-30,2022-11-02,0.16,0.15,0.01,6.6667
2022-06-30,2022-08-03,0.17,0.16,0.01,6.25
2022-03-31,2022-05-02,0.21,0.21,0,0
2021-12-31,2022-02-16,0.17,0.17,0,0
2021-09-30,2021-11-03,0.14,0.15,-0.01,-6.6667
2021-06-30,2021-08-04,0.16,0.16,0,0
2021-03-31,2021-04-29,0.18,0.19,-0.01,-5.2632
2020-12-31,2021-02-24,0.13,0.12,0.01,8.3333
2020-09-30,2020-10-28,0.11,0.11,0,0
2020-06-30,2020-07-30,0.15,0.15,0,0
2020-03-31,2020-05-05,0.19,0.19,0,0
2019-12-31,2020-02-06,0.12,0.11,0.01,9.0909
2019-09-30,2019-10-24,0.15,0.15,0,0
2019-06-30,2019-07-25,0.17,0.18,-0.01,-5.5556
2019-03-31,2019-05-07,0.18,0.18,0,0
2018-12-31,2019-02-14,0.14,0.16,-0.02,-12.5
2018-09-30,2018-10-25,0.42,0.45,-0.03,-6.6667
2018-06-30,2018-08-02,0.3,0.28,0.02,7.1429
2018-03-31,2018-05-03,0.32,0.31,0.01,3.2258
2017-12-31,2018-02-09,0.35,0.28,0.07,25
2017-09-30,2017-10-26,0.29,0.29,0,0
2017-06-30,2017-07-26,0.24,0.24,0,0
2017-03-31,2017-05-04,0.23,0.23,0,0
2016-12-31,2017-02-09,0.25,0.24,0.01,4.1667
2016-09-30,2016-10-27,0.21,0.21,0,0
2016-06-30,2016-07-28,0.19,0.19,0,0
2016-03-31,2016-04-27,0.18,0.18,0,0
2015-12-31,2016-02-10,0.2,0.19,0.01,5.2632
2015-09-30,2015-10-28,0.19,0.19,0,0
2015-06-30,2015-07-29,0.18,0.17,0.01,5.8824
2015-03-31,2015-04-29,0.18,0.18,0,0
2014-12-31,2015-02-11,0.18,0.18,0,0
2014-09-30,2014-10-30,0.17,0.16,0.01,6.25
2014-06-30,2014-07-31,0.13,0.13,0,0
2014-03-31,2014-05-01,0.15,0.13,0.02,15.3846
2013-12-31,2014-02-12,0.13,0.11,0.02,18.1818
2013-09-30,2013-10-31,0.1,0.1,0,0
2013-06-30,2013-08-01,0.13,0.13,0,0
2013-03-31,2013-05-02,0.12,0.12,0,0
2012-12-31,2013-02-14,0.1,0.12,-0.02,-16.6667
2012-09-30,2012-11-02,0.13,0.13,0,0
2012-06-30,2012-07-26,0.17,0.17,0,0
2012-03-31,2012-05-03,0.19,0.18,0.01,5.5556
2011-12-31,2012-02-24,0.16,0.16,0,0
2011-09-30,2011-10-27,0.2,0.19,0.01,5.2632
2011-06-30,2011-07-25,0.21,0.19,0.02,10.5263
2011-03-31,2011-05-05,0.22,0.22,0,0
2010-12-31,2011-02-17,0.17,0.15,0.02,13.3333
2010-09-30,2010-11-02,0.17,0.14,0.03,21.4286
2010-06-30,2010-08-04,0.17,0.15,0.02,13.3333
2010-03-31,2010-05-05,0.17,0.14,0.03,21.4286
2009-12-31,2010-02-23,0.07,0.05,0.02,40
2009-09-30,2009-11-03,0.1,0.09,0.01,11.1111
2009-06-30,2009-08-04,0.11,0.09,0.02,22.2222
2009-03-31,2009-05-06,0.11,0.11,0,0
2008-12-31,2009-02-26,0.04,0.11,-0.07,-63.6364
2008-09-30,2008-11-05,0.13,0.13,0,0
2008-06-30,2008-08-05,0.17,0.2,-0.03,-15
2008-03-31,2008-05-07,0.21,0.21,0,0
2007-12-31,2008-02-27,-0.04,0.01,-0.05,-500
2007-09-30,2007-11-07,0.01,0.01,0,0
2007-06-30,2007-08-08,0.01,None,None,None
2007-03-31,2007-05-02,0.04,0.03,0.01,33.3333
2006-12-31,2007-02-13,0.06,0.03,0.03,100
2006-09-30,2006-11-06,0.02,0.03,-0.01,-33.3333
2006-06-30,2006-08-02,0.04,0.03,0.01,33.3333
2006-03-31,2006-05-09,0.03,0.01,0.02,200
2005-12-31,2006-02-15,0.02,0.02,0,0
2005-09-30,2005-11-03,0.04,0.02,0.02,100
2005-06-30,2005-08-04,0.04,0.05,-0.01,-20
2005-03-31,2005-05-09,0.05,0.04,0.01,25
2004-12-31,2005-02-28,0.01,0.06,-0.05,-83.3333
2004-09-30,2004-11-04,0.11,0.1,0.01,10
2004-06-30,2004-08-05,0.16,0.16,0,0
2004-03-31,2004-05-03,0.19,0.18,0.01,5.5556
2003-12-31,2004-02-09,0.15,0.15,0,0
2003-09-30,2003-11-12,0.19,0.18,0.01,5.5556
2003-06-30,2003-08-12,0.15,0.14,0.01,7.1429
2003-03-31,2003-05-12,0.18,0.18,0,0
2002-12-31,2003-02-10,0.16,0.17,-0.01,-5.8824
2002-09-30,2002-11-11,0.15,0.14,0.01,7.1429
2002-06-30,2002-08-13,0.13,0.11,0.02,18.1818
2002-03-31,2002-05-13,0.1,0.06,0.04,66.6667
2001-12-31,2002-02-12,0.08,0.02,0.06,300
2001-09-30,2001-11-19,-0.08,-0.02,-0.06,-300
2001-06-30,2001-08-01,-0.01,-0.02,0.01,50
2001-03-31,2001-04-25,-0.04,-0.05,0.01,20
2000-12-31,2001-01-31,-0.1,-0.16,0.06,37.5
2000-09-30,2000-10-23,-0.15,-0.17,0.02,11.7647
2000-06-30,2000-07-25,-0.18,-0.22,0.04,18.1818
2000-03-31,2000-04-25,-0.1,-0.13,0.03,23.0769
1999-12-31,2000-01-31,-0.27,-0.28,0.01,3.5714
