fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
2022-09-30,2022-10-20,1.65,1.51,0.14,9.2715
2022-06-30,2022-07-21,1.34,1.09,0.25,22.9358
2022-03-31,2022-04-21,1.08,0.94,0.14,14.8936
2021-12-31,2022-01-20,1.15,1.08,0.07,6.4815
2021-09-30,2021-10-21,1.16,1.22,-0.06,-4.918
2021-06-30,2021-07-15,1.45,1.13,0.32,28.3186
2021-03-31,2021-04-15,1.27,0.97,0.3,30.9278
2020-12-31,2021-01-21,1.06,0.75,0.31,41.3333
2020-09-30,2020-10-15,0.63,0.76,-0.13,-17.1053
2020-06-30,2020-07-16,0.63,0.48,0.15,31.25
2020-03-31,2020-04-21,0.68,0.82,-0.14,-17.0732
2019-12-31,2020-01-17,1.09,1.04,0.05,4.8077
2019-09-30,2019-10-17,1,1.01,-0.01,-0.9901
2019-06-30,2019-07-18,1.02,0.93,0.09,9.6774
2019-03-31,2019-04-18,0.96,0.92,0.04,4.3478
2018-12-31,2019-01-17,0.98,0.94,0.04,4.2553
2018-09-30,2018-10-19,0.98,0.92,0.06,6.5217
2018-06-30,2018-07-19,0.91,0.85,0.06,7.0588
2018-03-31,2018-04-19,0.95,0.82,0.13,15.8537
2017-12-31,2018-01-18,0.66,0.69,-0.03,-4.3478
2017-09-30,2017-10-19,0.68,0.71,-0.03,-4.2254
2017-06-30,2017-07-20,0.71,0.58,0.13,22.4138
2017-03-31,2017-04-20,0.68,0.57,0.11,19.2982
2016-12-31,2017-01-19,0.58,0.56,0.02,3.5714
2016-09-30,2016-10-20,0.56,0.57,-0.01,-1.7544
2016-06-30,2016-07-21,0.55,0.52,0.03,5.7692
2016-03-31,2016-04-21,0.53,0.49,0.04,8.1633
2015-12-31,2016-01-21,0.5,0.5,0,0
2015-09-30,2015-10-15,0.49,0.51,-0.02,-3.9216
2015-06-30,2015-07-16,1.17,0.96,0.21,21.875
2015-03-31,2015-04-16,1.03,0.95,0.08,8.4211
2014-12-31,2015-01-22,0.99,0.95,0.04,4.2105
2014-09-30,2014-10-16,1.19,0.95,0.24,25.2632
2014-06-30,2014-07-17,0.46,0.43,0.03,6.9767
2014-03-31,2014-04-17,0.47,0.41,0.06,14.6341
2013-12-31,2014-01-16,0.44,0.42,0.02,4.7619
2013-09-30,2013-10-17,0.47,0.43,0.04,9.3023
2013-06-30,2013-07-18,0.41,0.4,0.01,2.5
2013-03-31,2013-04-16,0.43,0.39,0.04,10.2564
2012-12-31,2013-01-24,0.4,0.4,0,0
2012-09-30,2012-10-16,0.45,0.39,0.06,15.3846
2012-06-30,2012-07-17,0.38,0.4,-0.02,-5
2012-03-31,2012-04-16,0.41,0.36,0.05,13.8889
2011-12-31,2012-01-17,0.38,0.36,0.02,5.5556
2011-09-30,2011-10-13,0.41,0.36,0.05,13.8889
2011-06-30,2011-07-19,0.34,0.34,0,0
2011-03-31,2011-04-20,0.3621,None,None,None
2010-12-31,2011-01-21,0.33,0.34,-0.01,-2.9412
2010-09-30,2010-10-18,0.38,0.33,0.05,15.1515
2010-06-30,2010-07-16,0.36,0.28,0.08,28.5714
2010-03-31,2010-04-19,0.3,0.26,0.04,15.3846
2009-12-31,2010-01-19,0.32,0.2,0.12,60
2009-09-30,2009-10-20,0.3,0.21,0.09,42.8571
2009-06-30,2009-07-21,0.2,0.17,0.03,17.6471
2009-03-31,2009-04-21,0.23,0.19,0.04,21.0526
2008-12-31,2009-01-16,0.26,0.31,-0.05,-16.129
