fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
2022-09-30,2022-11-03,-0.22,-0.25,0.03,12
2022-06-30,2022-08-04,-0.06,-0.26,0.2,76.9231
2022-03-31,2022-05-05,-0.23,-0.25,0.02,8
2021-12-31,2022-03-03,-0.27,-0.3,0.03,10
2021-09-30,2021-11-04,-0.26,-0.17,-0.09,-52.9412
2021-06-30,2021-08-09,-0.25,-0.11,-0.14,-127.2727
2021-03-31,2021-05-17,-0.37,-0.19,-0.18,-94.7368
2020-12-31,2021-03-29,-0.1866,0,-0.1866,None
2020-06-30,2020-09-30,0.0712,0,0.0712,None
2020-03-31,2020-06-30,0.0546,0,0.0546,None
2019-12-31,2020-03-31,-0.0716,0,-0.0716,None
