fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
2022-09-30,2022-11-08,0.05,0.02,0.03,150
2022-06-30,2022-08-09,0.01,-0.0064,0.0164,256.25
2022-03-31,2022-05-10,-0.06,0.0032,-0.0632,-1975
2021-12-31,2022-02-22,-0.12,-0.02,-0.1,-500
2021-09-30,2021-11-09,-1.63,-0.01,-1.62,-16200
2021-06-30,2021-08-10,-1.52,0.0027,-1.5227,-56396.2963
2021-03-31,2021-05-13,-0.06,-0.02,-0.04,-200
2020-12-31,2021-03-18,-0.02,None,None,None
2020-09-30,2020-11-16,-135.5977,0,-135.5977,None
2019-09-30,2019-12-31,51.7224,0,51.7224,None
