fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
2022-09-30,2022-10-20,0.02,0.02,0,0
2022-06-30,2022-07-26,0.04,0.014,0.026,185.7143
2022-03-31,2022-04-19,0.02,0.0105,0.0095,90.4762
2021-12-31,2022-02-17,-0.04,-0.03,-0.01,-33.3333
2021-09-30,2021-10-19,-0.02,-0.02,0,0
2021-06-30,2021-07-20,0.03,-0.06,0.09,150
2021-03-31,2021-04-20,-0.04,-0.05,0.01,20
2020-12-31,2021-02-11,-0.06,-0.08,0.02,25
2020-09-30,2020-10-20,-0.03,-0.11,0.08,72.7273
2020-06-30,2020-07-28,-0.09,-0.12,0.03,25
2020-03-31,2020-04-28,-0.24,-0.13,-0.11,-84.6154
2019-12-31,2020-02-25,-0.82,-0.22,-0.6,-272.7273
2019-09-30,2019-10-29,-0.14,-0.13,-0.01,-7.6923
2019-06-30,2019-07-23,-0.16,-0.19,0.03,15.7895
2019-03-31,2019-04-23,-0.18,-0.22,0.04,18.1818
2018-12-31,2019-02-28,-0.09,-0.14,0.05,35.7143
2018-09-30,2018-10-25,-0.13,-0.07,-0.06,-85.7143
2018-06-30,2018-07-31,-0.06,-0.04,-0.02,-50
2018-03-31,2018-04-26,0.07,0.03,0.04,133.3333
2017-12-31,2018-02-22,1.1,0.1,1,1000
2017-09-30,2017-10-26,0.23,0.18,0.05,27.7778
2017-06-30,2017-07-27,0.2,0.18,0.02,11.1111
2017-03-31,2017-04-27,0.3,0.2,0.1,50
2016-12-31,2017-02-23,0.19,0.2,-0.01,-5
2016-09-30,2016-10-27,0.26,0.24,0.02,8.3333
2016-06-30,2016-07-28,0.22,0.25,-0.03,-12
2016-03-31,2016-04-28,0.23,0.2,0.03,15
2015-12-31,2016-02-25,0.2,0.18,0.02,11.1111
2015-09-30,2015-10-29,0.24,0.19,0.05,26.3158
2015-06-30,2015-07-30,0.21,0.19,0.02,10.5263
2015-03-31,2015-04-30,0.17,0.18,-0.01,-5.5556
2014-12-31,2015-02-26,0.19,0.13,0.06,46.1538
2014-09-30,2014-10-30,0.17,0.14,0.03,21.4286
2014-06-30,2014-07-31,0.14,0.17,-0.03,-17.6471
2014-03-31,2014-05-01,0.19,0.17,0.02,11.7647
2013-12-31,2014-02-27,0.18,0.21,-0.03,-14.2857
2013-09-30,2013-10-31,0.19,0.21,-0.02,-9.5238
2013-06-30,2013-08-01,0.18,0.22,-0.04,-18.1818
2013-03-31,2013-05-02,0.17,0.19,-0.02,-10.5263
2012-12-31,2013-02-28,0.19,0.21,-0.02,-9.5238
2012-09-30,2012-11-01,0.23,0.25,-0.02,-8
2012-06-30,2012-08-02,0.23,0.2,0.03,15
2012-03-31,2012-05-03,0.16,0.16,0,0
2011-12-31,2012-03-06,0.11,0.09,0.02,22.2222
2011-09-30,2011-11-08,0.15,0.17,-0.02,-11.7647
2011-06-30,2011-08-08,0.16,0.14,0.02,14.2857
2011-03-31,2011-05-10,0.11,0.15,-0.04,-26.6667
2010-12-31,2011-03-07,0.14,0.12,0.02,16.6667
2010-09-30,2010-11-09,0.14,0.18,-0.04,-22.2222
2010-06-30,2010-08-09,0.04,0.18,-0.14,-77.7778
2010-03-31,2010-05-10,-0.02,0.14,-0.16,-114.2857
2009-12-31,2010-03-16,-0.09,0.15,-0.24,-160
2009-09-30,2009-11-16,8.96,0.07,8.89,12700
2009-06-30,2009-09-02,-0.0003,None,None,None
2009-03-31,2009-06-02,0.0007,None,None,None
2008-12-31,2008-12-31,-0.0206,None,None,None
2008-09-30,2008-09-30,0.0226,None,None,None
2008-06-30,2008-06-30,0.0187,None,None,None
2008-03-31,2008-03-31,0.0157,None,None,None
