fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
2022-09-30,2022-11-01,5.06,4.45,0.61,13.7079
2022-06-30,2022-08-02,4.87,3.83,1.04,27.154
2022-03-31,2022-05-04,3.09,2.39,0.7,29.2887
2021-12-31,2022-02-23,2.39,2.48,-0.09,-3.629
2021-09-30,2021-11-02,2.38,1.68,0.7,41.6667
2021-06-30,2021-08-10,1.64,1.2,0.44,36.6667
2021-03-31,2021-05-11,2.75,1.85,0.9,48.6486
2020-12-31,2021-03-01,12.68,12.83,-0.15,-1.1691
2020-09-30,2020-11-09,-76.18,0,-76.18,None
2020-06-30,2020-08-10,-28.22,0,-28.22,None
2020-03-31,2020-05-11,-57.42,-15.91,-41.51,-260.9051
2019-12-31,2020-02-26,-8,-12.23,4.23,34.5871
2019-09-30,2019-11-05,-22,-19.54,-2.46,-12.5896
2019-06-30,2019-08-06,-20,-12.5,-7.5,-60
2019-03-31,2019-05-08,-4,28.67,-32.67,-113.9519
2018-12-31,2019-02-27,42,37.29,4.71,12.6307
2018-09-30,2018-10-30,38,30.29,7.71,25.4539
2018-06-30,2018-08-01,30,29.2,0.8,2.7397
2018-03-31,2018-05-02,68,54.12,13.88,25.6467
2017-12-31,2018-02-22,0.3,0.24,0.06,25
2017-09-30,2017-11-02,0.12,0.11,0.01,9.0909
2017-06-30,2017-08-03,0.18,0.14,0.04,28.5714
2017-03-31,2017-05-04,0.23,0.18,0.05,27.7778
2016-12-31,2017-02-23,0.07,0.07,0,0
2016-09-30,2016-11-03,0.09,-0.03,0.12,400
2016-06-30,2016-08-04,-0.14,-0.1,-0.04,-40
2016-03-31,2016-05-05,-0.1,-0.1,0,0
2015-12-31,2016-02-24,-0.16,-0.17,0.01,5.8824
2015-09-30,2015-11-04,-0.05,-0.13,0.08,61.5385
2015-06-30,2015-08-05,-0.11,-0.11,0,0
2015-03-31,2015-05-06,0.11,0.04,0.07,175
2014-12-31,2015-02-25,0.11,0.24,-0.13,-54.1667
2014-09-30,2014-11-05,0.38,0.33,0.05,15.1515
2014-06-30,2014-08-06,72,88.7,-16.7,-18.8275
2014-03-31,2014-05-07,118,96.26,21.74,22.5847
2013-12-31,2014-02-26,54,81.45,-27.45,-33.7017
2013-09-30,2013-11-06,86,85.4,0.6,0.7026
2013-06-30,2013-08-01,102,81.97,20.03,24.4358
2013-03-31,2013-05-01,60,49.38,10.62,21.5067
2012-12-31,2013-02-21,52,28.02,23.98,85.5817
2012-09-30,2012-11-01,20,20.45,-0.45,-2.2005
2012-06-30,2012-08-06,12,14.95,-2.95,-19.7324
2012-03-31,2012-05-01,36,57.29,-21.29,-37.1618
2011-12-31,2012-02-21,116,118.48,-2.48,-2.0932
2011-09-30,2011-11-03,144,132.88,11.12,8.3685
2011-06-30,2011-07-28,152,144.71,7.29,5.0377
2011-03-31,2011-05-02,150,140.27,9.73,6.9366
2010-12-31,2011-02-22,140,126.75,13.25,10.4536
2010-09-30,2010-11-03,140,128.78,11.22,8.7125
2010-06-30,2010-08-03,150,138.86,11.14,8.0225
2010-03-31,2010-05-04,164,140.52,23.48,16.7094
2009-12-31,2010-02-17,154,139.32,14.68,10.5369
2009-09-30,2009-11-02,140,130.17,9.83,7.5517
2009-06-30,2009-08-03,124,103.13,20.87,20.2366
2009-03-31,2009-05-04,92,96.59,-4.59,-4.752
2008-12-31,2009-02-17,146,147.93,-1.93,-1.3047
2008-09-30,2008-10-30,170,176.44,-6.44,-3.65
2008-06-30,2008-07-31,178,176.67,1.33,0.7528
2008-03-31,2008-05-01,218,186.85,31.15,16.6711
2007-12-31,2008-02-21,186,161.86,24.14,14.9141
2007-09-30,2007-11-06,138,120.85,17.15,14.1911
2007-06-30,2007-08-02,142,129.28,12.72,9.8391
2007-03-31,2007-05-03,174,155.92,18.08,11.5957
2006-12-31,2007-02-22,180,153.44,26.56,17.3097
2006-09-30,2006-10-26,166,143.41,22.59,15.752
2006-06-30,2006-07-27,164,144.08,19.92,13.8257
2006-03-31,2006-05-01,214,196.63,17.37,8.8339
2005-12-31,2006-02-23,168,157.57,10.43,6.6193
2005-09-30,2005-10-31,130,124.16,5.84,4.7036
2005-06-30,2005-08-04,100,91.89,8.11,8.8258
2005-03-31,2005-05-02,112,99.78,12.22,12.2469
2004-12-31,2005-02-22,88,71.25,16.75,23.5088
2004-09-30,2004-11-01,74,59.2,14.8,25
2004-06-30,2004-07-26,66,58.67,7.33,12.4936
2004-03-31,2004-04-26,88,75,13,17.3333
2003-12-31,2004-02-23,74,69.63,4.37,6.276
2003-09-30,2003-10-30,68,59.5,8.5,14.2857
2003-06-30,2003-07-28,62,52.71,9.29,17.6247
2003-03-31,2003-04-28,46,34.36,11.64,33.8766
2002-12-31,2003-02-24,36,30.44,5.56,18.2654
2002-09-30,2002-11-04,26,20.6,5.4,26.2136
2002-06-30,2002-07-25,26,26.8,-0.8,-2.9851
2002-03-31,2002-04-29,22,15.71,6.29,40.0382
2001-12-31,2002-02-21,40,29.33,10.67,36.3791
2001-09-30,2001-10-24,54,48.6,5.4,11.1111
2001-06-30,2001-07-26,56,53.2,2.8,5.2632
2001-03-31,2001-04-26,84,83.33,0.67,0.804
2000-12-31,2001-02-20,108,92.57,15.43,16.6685
2000-09-30,2000-10-26,62,57.33,4.67,8.1458
2000-06-30,2000-07-27,44,39.33,4.67,11.8739
2000-03-31,2000-04-27,30,22.5,7.5,33.3333
1999-12-31,2000-02-23,28,23.33,4.67,20.0171
1999-09-30,1999-10-28,26,19.5,6.5,33.3333
1999-06-30,1999-07-28,8,-4,12,300
1999-03-31,1999-04-12,-50,-35,-15,-42.8571
1998-12-31,1998-12-31,-859.936,None,None,None
1998-09-30,1998-11-05,-16,-15.5,-0.5,-3.2258
1998-06-30,1998-08-19,-26,-14,-12,-85.7143
1998-03-31,1998-05-22,-4,1,-5,-500
1997-09-30,1997-11-06,16,12.2,3.8,31.1475
1997-06-30,1997-08-28,10,14,-4,-28.5714
1997-03-31,1997-04-24,44,48.5,-4.5,-9.2784
1996-12-31,1997-01-23,50,45.91,4.09,8.9087
1996-09-30,1996-11-06,26,27.29,-1.29,-4.727
1996-06-30,1996-08-29,23,19.27,3.73,19.3565
1996-03-31,1996-04-26,24,26.22,-2.22,-8.4668
