fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
2022-09-30,2022-11-01,1.3,1.04,0.26,25
2022-06-30,2022-08-04,1.25,1.06,0.19,17.9245
2022-03-31,2022-04-28,1.16,1.09,0.07,6.422
2021-12-31,2022-02-03,1.13,0.95,0.18,18.9474
2021-09-30,2021-10-28,1.03,0.97,0.06,6.1856
2021-06-30,2021-08-04,1.1,1.05,0.05,4.7619
2021-03-31,2021-04-29,1.24,1.1,0.14,12.7273
2020-12-31,2021-01-28,1.35,1.13,0.22,19.469
2020-09-30,2020-10-29,1.36,0.92,0.44,47.8261
2020-06-30,2020-08-06,0.98,0.29,0.69,237.931
2020-03-31,2020-04-30,0.7,0.94,-0.24,-25.5319
2019-12-31,2020-02-06,1.51,1.09,0.42,38.5321
2019-09-30,2019-10-31,0.28,0.93,-0.65,-69.8925
2019-06-30,2019-08-01,1.93,0.97,0.96,98.9691
2019-03-31,2019-05-02,1.09,1.08,0.01,0.9259
2018-12-31,2019-01-31,0.97,0.94,0.03,3.1915
2018-09-30,2018-11-01,1.09,0.74,0.35,47.2973
2018-06-30,2018-07-26,1.95,0.82,1.13,137.8049
2018-03-31,2018-05-03,0.8,0.64,0.16,25
2017-12-31,2018-02-01,0.29,0.51,-0.22,-43.1373
2017-09-30,2017-10-26,0.54,0.38,0.16,42.1053
2017-06-30,2017-07-27,0.82,0.42,0.4,95.2381
2017-03-31,2017-05-04,0.33,0.35,-0.02,-5.7143
2016-12-31,2017-01-26,0.34,0.29,0.05,17.2414
2016-09-30,2016-10-27,0.2,0.24,-0.04,-16.6667
2016-06-30,2016-07-28,0.29,0.23,0.06,26.087
2016-03-31,2016-05-03,0.24,0.19,0.05,26.3158
2015-12-31,2016-02-04,0.23,0.15,0.08,53.3333
2015-09-30,2015-10-29,0.17,0.16,0.01,6.25
2015-06-30,2015-08-04,0.2,0.08,0.12,150
2015-03-31,2015-05-05,0.28,0.14,0.14,100
2014-12-31,2015-01-27,0.3,0.04,0.26,650
