fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
2022-09-30,2022-11-01,0.27,0.03,0.24,800
2022-06-30,2022-08-03,-0.04,-0.06,0.02,33.3333
2022-03-31,2022-05-04,0.09,-0.08,0.17,212.5
2021-12-31,2022-02-23,0.09,-0.13,0.22,169.2308
2021-09-30,2021-11-08,0.25,0.08,0.17,212.5
2021-06-30,2021-08-05,0.32,0.09,0.23,255.5556
2021-03-31,2021-05-05,0.3,0.01,0.29,2900
2020-12-31,2021-02-25,0.13,0.04,0.09,225
2020-09-30,2020-10-29,0.24,-0.01,0.25,2500
2020-06-30,2020-07-30,0.13,0.0044,0.1256,2854.5455
2020-03-31,2020-04-30,0.04,-0.11,0.15,136.3636
2019-12-31,2020-02-20,-0.02,-0.14,0.12,85.7143
2019-09-30,2019-11-06,-0.06,-0.15,0.09,60
2019-06-30,2019-07-31,-0.04,-0.17,0.13,76.4706
2019-03-31,2019-05-02,-0.12,-0.25,0.13,52
2018-12-31,2019-02-13,-0.04,-0.29,0.25,86.2069
2018-09-30,2018-10-30,-0.05,-0.19,0.14,73.6842
2018-06-30,2018-07-31,0.2,-0.12,0.32,266.6667
2018-03-31,2018-05-02,0.33,0.09,0.24,266.6667
2017-12-31,2018-02-21,0.09,0.005,0.085,1700
2017-09-30,2017-11-13,0.15,0.1,0.05,50
2017-06-30,2017-08-30,0.18,0,0.18,None
