fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
2022-09-30,2022-11-03,0.09,None,None,None
2022-06-30,2022-08-04,-0.06,0.01,-0.07,-700
2022-03-31,2022-05-05,0.05,0.03,0.02,66.6667
2021-12-31,2022-02-24,-0.08,0.02,-0.1,-500
2021-09-30,2021-11-04,0.02,0.02,0,0
2021-06-30,2021-08-05,-0.14,-0.01,-0.13,-1300
2021-03-31,2021-05-06,-0.01,0.01,-0.02,-200
2020-12-31,2021-02-24,-0.15,0.04,-0.19,-475
2020-09-30,2020-11-05,-0.01,0.02,-0.03,-150
2020-06-30,2020-08-05,0.01,0.02,-0.01,-50
2020-03-31,2020-05-06,0.05,0.03,0.02,66.6667
2019-12-31,2020-02-26,0.1,0.04,0.06,150
2019-09-30,2019-11-08,0.08,0.06,0.02,33.3333
2019-06-30,2019-08-07,0.15,0.04,0.11,275
2019-03-31,2019-05-09,0.07,0.06,0.01,16.6667
2018-12-31,2019-02-27,-0.02,0.06,-0.08,-133.3333
2018-09-30,2018-11-07,0.04,0.11,-0.07,-63.6364
2018-06-30,2018-08-08,0.08,None,None,None
2018-03-31,2018-05-08,0.088,0.53,-0.442,-83.3962
2017-12-31,2018-02-27,0.09,0.51,-0.42,-82.3529
2017-09-30,2017-11-06,0.03,0.53,-0.5,-94.3396
2017-06-30,2017-08-07,0.08,0.56,-0.48,-85.7143
2017-03-31,2017-05-08,0.11,None,None,None
2016-12-31,2017-02-27,0.27,0.54,-0.27,-50
2016-09-30,2016-11-09,0.15,0.57,-0.42,-73.6842
2016-06-30,2016-08-08,0.2765,None,None,None
2016-03-31,2016-05-06,0.1118,None,None,None
2015-12-31,2016-03-01,0.2237,None,None,None
2015-09-30,2015-11-06,0.092,None,None,None
2015-06-30,2015-08-10,-0.7595,None,None,None
