fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
2022-09-30,2022-10-21,1.06,None,None,None
2022-06-30,2022-07-25,0.8,None,None,None
2022-03-31,2022-04-21,0.84,None,None,None
2021-12-31,2022-01-24,0.81,None,None,None
2021-09-30,2021-10-22,0.84,None,None,None
2021-06-30,2021-07-23,0.89,None,None,None
2021-03-31,2021-04-23,0.62,None,None,None
2020-12-31,2021-01-22,0.73,None,None,None
2020-09-30,2020-10-23,0.57,None,None,None
2020-06-30,2020-07-24,0.55,None,None,None
2020-03-31,2020-04-24,0.47,None,None,None
2019-12-31,2020-01-24,0.6,None,None,None
2019-09-30,2019-10-23,0.57,None,None,None
2019-06-30,2019-07-24,0.54,None,None,None
2019-03-31,2019-04-24,0.51,None,None,None
2018-12-31,2019-01-23,0.51,0,0.51,None
2018-09-30,2018-10-24,0.51,None,None,None
2018-06-30,2018-07-25,0.42,None,None,None
2018-03-31,2018-04-24,0.43,None,None,None
2017-12-31,2018-01-24,0.4,None,None,None
2017-09-30,2017-10-25,0.41,None,None,None
2017-06-30,2017-07-25,0.34,None,None,None
2017-03-31,2017-04-21,0.34,None,None,None
2016-12-31,2017-01-24,0.34,None,None,None
2016-09-30,2016-10-25,0.34,None,None,None
2016-06-30,2016-09-30,0.2955,None,None,None
2016-03-31,2016-06-30,0.2752,None,None,None
2015-12-31,2016-03-31,0.25,None,None,None
2015-09-30,2015-12-31,0.27,None,None,None
2015-06-30,2015-09-30,0.25,None,None,None
2015-03-31,2015-06-30,0.2154,None,None,None
2014-12-31,2015-03-31,0.21,None,None,None
2014-09-30,2014-12-31,0.2147,None,None,None
2014-06-30,2014-09-30,0.21,None,None,None
2014-03-31,2014-06-30,0.1843,None,None,None
2013-12-31,2014-03-31,0.175,None,None,None
2013-09-30,2013-12-31,0.205,None,None,None
2013-06-30,2013-09-30,0.205,None,None,None
2013-03-31,2013-06-30,0.1646,None,None,None
2012-12-31,2013-03-31,0.18,0,0.18,None
2012-09-30,2012-12-31,0.195,None,None,None
2012-06-30,2012-09-30,0.21,None,None,None
2012-03-31,2012-06-30,0.1601,None,None,None
2011-12-31,2012-03-31,0.175,None,None,None
2011-09-30,2011-12-31,0.18,None,None,None
2011-06-30,2011-09-30,0.18,None,None,None
2011-03-31,2011-06-30,0.165,None,None,None
2010-12-31,2011-03-31,0.1496,None,None,None
2010-09-30,2010-12-31,0.16,None,None,None
2010-06-30,2010-07-28,0.1523,None,None,None
2010-03-31,2010-04-27,0.1482,None,None,None
2009-12-31,2010-01-27,0.147,None,None,None
2009-09-30,2009-10-26,0.1432,None,None,None
2009-06-30,2009-07-29,0.1319,None,None,None
2009-03-31,2009-04-30,0.1403,None,None,None
2008-12-31,2009-01-22,0.1252,None,None,None
2008-09-30,2008-10-24,0.0982,None,None,None
2008-06-30,2008-07-28,0.1021,None,None,None
2008-03-31,2008-05-01,0.0824,None,None,None
2007-12-31,2008-01-29,0.0749,None,None,None
2007-09-30,2007-11-01,0.068,None,None,None
2007-06-30,2007-08-02,0.044,None,None,None
2007-03-31,2007-05-04,0.0452,None,None,None
2006-12-31,2007-01-26,0.0903,None,None,None
2006-09-30,2006-10-25,0.09,None,None,None
2006-06-30,2006-07-31,0.0581,None,None,None
2006-03-31,2006-05-01,0.0687,None,None,None
2005-12-31,2006-02-01,0.0631,None,None,None
2005-09-30,2005-10-28,0.0785,None,None,None
2005-06-30,2005-08-01,0.078,None,None,None
2005-03-31,2005-05-03,0.0808,None,None,None
2004-12-31,2005-02-03,0.0954,None,None,None
2004-09-30,2004-11-01,0.0956,None,None,None
2004-06-30,2004-07-30,0.089,None,None,None
2004-03-31,2004-05-04,0.0888,None,None,None
2003-12-31,2004-02-02,0.0915,None,None,None
2003-09-30,2003-10-30,0.0835,None,None,None
2003-06-30,2003-07-31,0.062,None,None,None
2003-03-31,2003-04-30,0.063,None,None,None
2002-12-31,2003-01-31,0.0669,None,None,None
2002-09-30,2002-09-30,0.079,None,None,None
2002-03-31,2002-03-31,0.0581,None,None,None
2001-12-31,2001-12-31,0.0476,None,None,None
2001-09-30,2001-09-30,0.0426,None,None,None
2001-03-31,2001-03-31,0.0266,None,None,None
2000-12-31,2000-12-31,0.0313,None,None,None
2000-09-30,2000-09-30,0.0267,None,None,None
2000-03-31,2000-03-31,0.0332,None,None,None
1999-12-31,1999-12-31,0.0317,None,None,None
1999-09-30,1999-09-30,0.0271,None,None,None
1999-03-31,1999-03-31,0.0379,None,None,None
