fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
2022-09-30,2022-10-31,0.91,0.8,0.11,13.75
2022-06-30,2022-08-02,0.96,0.61,0.35,57.377
2022-03-31,2022-05-03,0.99,0.9,0.09,10
2021-12-31,2022-02-23,0.57,0.64,-0.07,-10.9375
2021-09-30,2021-11-02,1.21,1.06,0.15,14.1509
2021-06-30,2021-08-03,1.52,1.3,0.22,16.9231
2021-03-31,2021-05-04,1.42,1.09,0.33,30.2752
2020-12-31,2021-02-17,0.71,0.84,-0.13,-15.4762
2020-09-30,2020-11-05,1.15,0.88,0.27,30.6818
2020-06-30,2020-08-06,0.95,0.86,0.09,10.4651
2020-03-31,2020-05-07,0.83,0.59,0.24,40.678
2019-12-31,2020-02-18,0.74,0.63,0.11,17.4603
2019-09-30,2019-10-29,0.73,0.64,0.09,14.0625
2019-06-30,2019-08-01,0.7,0.77,-0.07,-9.0909
2019-03-31,2019-05-02,0.66,0.67,-0.01,-1.4925
2018-12-31,2019-02-19,0.63,0.61,0.02,3.2787
2018-09-30,2018-10-30,0.74,0.67,0.07,10.4478
2018-06-30,2018-08-01,0.8,0.67,0.13,19.403
2018-03-31,2018-05-03,0.7,0.56,0.14,25
2017-12-31,2018-02-22,0.65,0.48,0.17,35.4167
2017-09-30,2017-11-02,0.41,0.44,-0.03,-6.8182
2017-06-30,2017-08-01,0.76,0.56,0.2,35.7143
2017-03-31,2017-05-04,0.62,0.45,0.17,37.7778
2016-12-31,2017-02-23,0.5,0.49,0.01,2.0408
2016-09-30,2016-11-01,0.61,0.55,0.06,10.9091
2016-06-30,2016-08-03,0.65,0.61,0.04,6.5574
2016-03-31,2016-05-05,1.36,1.09,0.27,24.7706
2015-12-31,2016-02-25,1.19,0.94,0.25,26.5957
2015-09-30,2015-11-03,1.28,1.05,0.23,21.9048
2015-06-30,2015-08-05,1.24,1.11,0.13,11.7117
2015-03-31,2015-05-05,1.29,1,0.29,29
2014-12-31,2015-02-26,1.41,1.22,0.19,15.5738
2014-09-30,2014-11-03,1.45,1.51,-0.06,-3.9735
2014-06-30,2014-07-28,0.78,0.78,0,0
2014-03-31,2014-04-28,0.75,0.65,0.1,15.3846
2013-12-31,2014-02-18,0.64,0.63,0.01,1.5873
2013-09-30,2013-10-28,0.71,0.57,0.14,24.5614
2013-06-30,2013-07-29,0.71,0.59,0.12,20.339
2013-03-31,2013-04-29,0.64,0.53,0.11,20.7547
2012-12-31,2013-02-19,0.53,0.52,0.01,1.9231
2012-09-30,2012-10-29,0.52,0.5,0.02,4
2012-06-30,2012-07-30,0.55,0.48,0.07,14.5833
2012-03-31,2012-04-30,0.44,0.4,0.04,10
2011-12-31,2012-02-21,0.43,0.36,0.07,19.4444
2011-09-30,2011-10-31,0.44,0.38,0.06,15.7895
2011-06-30,2011-08-01,0.44,0.37,0.07,18.9189
2011-03-31,2011-05-02,0.36,0.3,0.06,20
2010-12-31,2011-02-22,0.33,0.28,0.05,17.8571
2010-09-30,2010-11-01,0.29,0.26,0.03,11.5385
2010-06-30,2010-08-02,0.33,0.23,0.1,43.4783
2010-03-31,2010-05-03,0.25,0.2,0.05,25
2009-12-31,2010-02-23,0.25,0.23,0.02,8.6957
2009-09-30,2009-11-02,0.21,0.17,0.04,23.5294
2009-06-30,2009-08-03,0.2,0.18,0.02,11.1111
2009-03-31,2009-05-04,0.17,0.15,0.02,13.3333
2008-12-31,2009-02-24,0.17,0.17,0,0
2008-09-30,2008-11-03,0.22,0.21,0.01,4.7619
2008-06-30,2008-08-05,0.26,0.23,0.03,13.0435
2008-03-31,2008-05-01,0.23,0.2,0.03,15
2007-12-31,2008-02-26,0.2,0.18,0.02,11.1111
2007-09-30,2007-11-06,0.17,0.16,0.01,6.25
2007-06-30,2007-08-06,0.16,0.15,0.01,6.6667
2007-03-31,2007-05-01,0.15,0.15,0,0
2006-12-31,2007-02-26,0.15,0.13,0.02,15.3846
2006-09-30,2006-11-06,0.13,0.12,0.01,8.3333
2006-06-30,2006-08-02,0.12,0.12,0,0
2006-03-31,2006-05-03,0.12,0.1,0.02,20
2005-12-31,2006-02-21,0.1,0.1,0,0
2005-09-30,2005-11-07,0.09,0.08,0.01,12.5
2005-06-30,2005-08-01,0.1,0.07,0.03,42.8571
2005-03-31,2005-05-02,0.1,0.07,0.03,42.8571
2004-12-31,2005-02-22,0.04,0.03,0.01,33.3333
