fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
2022-09-30,2022-11-09,0.04,0.03,0.01,33.3333
2022-06-30,2022-08-04,0.03,0.02,0.01,50
2022-03-31,2022-05-10,0.03,0.01,0.02,200
2021-12-31,2022-03-01,0.02,0.01,0.01,100
2021-09-30,2021-11-11,0.01,0.01,0,0
2021-06-30,2021-08-10,0.06,0.05,0.01,20
2021-03-31,2021-05-11,0.08,0.05,0.03,60
2020-12-31,2021-03-04,0.02,0.01,0.01,100
2020-09-30,2020-11-12,0.07,0.03,0.04,133.3333
2020-06-30,2020-07-23,0.05,0.07,-0.02,-28.5714
2020-03-31,2020-06-03,0.02,0,0.02,None
