fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
2022-09-30,2022-10-26,0.97,0.92,0.05,5.4348
2022-06-30,2022-07-27,0.91,0.86,0.05,5.814
2022-03-31,2022-04-27,0.29,0.69,-0.4,-57.971
2021-12-31,2022-01-26,0.92,0.67,0.25,37.3134
2021-09-30,2021-10-27,0.86,0.76,0.1,13.1579
2021-06-30,2021-07-28,0.17,0.79,-0.62,-78.481
2021-03-31,2021-04-21,0.99,0.74,0.25,33.7838
2020-12-31,2021-01-27,0.78,0.55,0.23,41.8182
2020-09-30,2020-10-28,0.64,0.56,0.08,14.2857
2020-06-30,2020-07-22,0.59,0.47,0.12,25.5319
2020-03-31,2020-04-22,0.59,0.54,0.05,9.2593
2019-12-31,2020-01-29,0.73,0.68,0.05,7.3529
2019-09-30,2019-10-23,0.76,0.65,0.11,16.9231
2019-06-30,2019-07-24,0.72,0.61,0.11,18.0328
2019-03-31,2019-04-24,0.68,0.59,0.09,15.2542
2018-12-31,2019-01-24,0.64,0.6,0.04,6.6667
2018-09-30,2018-10-24,0.6,0.61,-0.01,-1.6393
2018-06-30,2018-07-25,0.59,0.58,0.01,1.7241
2018-03-31,2018-04-25,0.58,0.54,0.04,7.4074
2017-12-31,2018-01-25,0.47,0.5,-0.03,-6
2017-09-30,2017-10-25,0.51,0.48,0.03,6.25
2017-06-30,2017-07-26,0.46,0.48,-0.02,-4.1667
2017-03-31,2017-04-26,0.47,0.45,0.02,4.4444
2016-12-31,2017-01-26,0.46,0.45,0.01,2.2222
2016-09-30,2016-10-26,0.46,0.45,0.01,2.2222
2016-06-30,2016-07-27,0.45,0.42,0.03,7.1429
2016-03-31,2016-04-27,0.43,0.41,0.02,4.878
2015-12-31,2016-01-27,0.43,0.41,0.02,4.878
2015-09-30,2015-10-26,0.41,0.41,0,0
2015-06-30,2015-07-22,0.4,0.4,0,0
2015-03-31,2015-04-22,0.41,0.37,0.04,10.8108
2014-12-31,2015-01-28,0.39,0.39,0,0
2014-09-30,2014-10-23,0.45,0.38,0.07,18.4211
2014-06-30,2014-07-23,0.37,0.35,0.02,5.7143
2014-03-31,2014-04-23,0.37,0.33,0.04,12.1212
2013-12-31,2014-01-27,0.33,0.32,0.01,3.125
2013-09-30,2013-10-23,0.34,0.33,0.01,3.0303
2013-06-30,2013-07-24,0.33,0.31,0.02,6.4516
2013-03-31,2013-04-24,0.33,0.3,0.03,10
2012-12-31,2013-01-23,0.31,0.31,0,0
2012-09-30,2012-10-24,0.32,0.3,0.02,6.6667
2012-06-30,2012-07-18,0.29,0.3,-0.01,-3.3333
2012-03-31,2012-04-18,0.29,0.28,0.01,3.5714
2011-12-31,2012-01-25,0.31,0.3,0.01,3.3333
2011-09-30,2011-10-19,0.28,0.3,-0.02,-6.6667
2011-06-30,2011-07-20,0.29,0.3,-0.01,-3.3333
2011-03-31,2011-04-20,0.27,0.28,-0.01,-3.5714
2010-12-31,2011-01-25,0.29,0.29,0,0
2010-09-30,2010-10-20,0.31,0.27,0.04,14.8148
2010-06-30,2010-07-21,0.27,0.26,0.01,3.8462
2010-03-31,2010-04-21,0.24,0.23,0.01,4.3478
2009-12-31,2010-01-26,0.29,0.22,0.07,31.8182
2009-09-30,2009-10-21,0.21,0.21,0,0
2009-06-30,2009-07-22,0.21,0.19,0.02,10.5263
2009-03-31,2009-04-22,0.23,0.22,0.01,4.5455
2008-12-31,2009-01-23,0.25,0.26,-0.01,-3.8462
2008-09-30,2008-10-22,0.27,0.29,-0.02,-6.8966
2008-06-30,2008-07-16,0.3,0.26,0.04,15.3846
2008-03-31,2008-04-16,0.25,0.25,0,0
2007-12-31,2008-01-22,0.29,0.27,0.02,7.4074
2007-09-30,2007-10-17,0.27,0.29,-0.02,-6.8966
2007-06-30,2007-07-18,0.29,0.28,0.01,3.5714
2007-03-31,2007-04-18,0.26,0.27,-0.01,-3.7037
2006-12-31,2007-01-22,0.29,0.28,0.01,3.5714
2006-09-30,2006-10-18,0.25,0.26,-0.01,-3.8462
2006-06-30,2006-07-19,0.27,0.26,0.01,3.8462
