fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
2022-09-30,2022-11-09,0.14,0.11,0.03,27.2727
2022-06-30,2022-08-09,0.12,0.13,-0.01,-7.6923
2022-03-31,2022-05-10,0.12,0.13,-0.01,-7.6923
2021-12-31,2022-02-15,0.3,0.25,0.05,20
2021-09-30,2021-11-10,0.13,0.12,0.01,8.3333
2021-06-30,2021-08-10,0.1,0.1,0,0
2021-03-31,2021-05-13,0.1,0.08,0.02,25
2020-12-31,2021-02-25,0.25,0.16,0.09,56.25
2020-09-30,2020-10-14,0.14,0.14,0,0
2020-06-30,2020-08-10,-0.01,None,None,None
2020-03-31,2020-05-11,0.01,None,None,None
2019-12-31,2020-03-06,0.02,None,None,None
2019-09-30,2019-11-14,0.05,None,None,None
2019-06-30,2019-08-14,0.03,None,None,None
2019-03-31,2019-05-15,0.03,None,None,None
2018-12-31,2019-03-29,0.01,0,0.01,None
2018-09-30,2018-12-04,0.01,0,0.01,None
2018-06-30,2018-09-18,0.01,0,0.01,None
2017-12-31,2018-01-19,0,0,0,None
