fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
2022-09-30,2022-11-02,0.11,0.09,0.02,22.2222
2022-06-30,2022-08-03,0.11,0.07,0.04,57.1429
2022-03-31,2022-05-04,0.16,0.16,0,0
2021-12-31,2022-03-09,0.04,0.1,-0.06,-60
2021-09-30,2021-11-10,0.15,0.18,-0.03,-16.6667
2021-06-30,2021-08-11,0.08,0.18,-0.1,-55.5556
2021-03-31,2021-05-12,0.16,0.19,-0.03,-15.7895
2020-12-31,2021-03-24,0.22,0.16,0.06,37.5
2020-09-30,2020-11-12,0.21,0.16,0.05,31.25
2020-06-30,2020-07-17,0.09,0.12,-0.03,-25
2020-03-31,2020-06-03,0.15,None,None,None
