fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
2022-09-30,2022-11-02,0.8,0.78,0.02,2.5641
2022-06-30,2022-08-03,0.81,0.67,0.14,20.8955
2022-03-31,2022-05-04,0.6,0.44,0.16,36.3636
2021-12-31,2022-02-23,0.51,0.5,0.01,2
2021-09-30,2021-10-27,0.65,0.5,0.15,30
2021-06-30,2021-07-28,0.49,0.24,0.25,104.1667
2021-03-31,2021-04-28,0.27,0.0025,0.2675,10700
2020-12-31,2021-02-17,0.02,0.16,-0.14,-87.5
2020-09-30,2020-11-05,0.62,-0.34,0.96,282.3529
2020-06-30,2020-08-06,-0.86,-0.01,-0.85,-8500
2020-03-31,2020-05-07,0.64,0.54,0.1,18.5185
2019-12-31,2020-02-19,0.55,0.6,-0.05,-8.3333
2019-09-30,2019-10-30,0.77,0.67,0.1,14.9254
2019-06-30,2019-07-31,0.81,0.73,0.08,10.9589
2019-03-31,2019-05-01,0.6,0.45,0.15,33.3333
2018-12-31,2019-02-20,0.57,0.48,0.09,18.75
2018-09-30,2018-10-31,0.64,0.61,0.03,4.918
2018-06-30,2018-07-31,0.73,0.66,0.07,10.6061
2018-03-31,2018-05-02,0.39,0.39,0,0
2017-12-31,2018-02-21,0.4,0.4,0,0
2017-09-30,2017-11-01,0.5,0.43,0.07,16.2791
2017-06-30,2017-08-01,0.53,0.42,0.11,26.1905
2017-03-31,2017-05-02,0.28,0.19,0.09,47.3684
2016-12-31,2017-02-22,0.52,0.37,0.15,40.5405
2016-09-30,2016-11-02,0.37,0.35,0.02,5.7143
2016-06-30,2016-08-03,0.34,0.34,0,0
2016-03-31,2016-05-03,0.1,0.17,-0.07,-41.1765
2015-12-31,2016-02-29,0.29,0.31,-0.02,-6.4516
2015-09-30,2015-11-04,0.26,0.27,-0.01,-3.7037
2015-06-30,2015-08-05,0.29,0.32,-0.03,-9.375
2015-03-31,2015-05-05,0.13,0.05,0.08,160
2014-12-31,2015-03-04,0.35,0.28,0.07,25
2014-09-30,2014-11-05,0.28,0.25,0.03,12
2014-06-30,2014-08-06,0.27,0.25,0.02,8
2014-03-31,2014-05-07,-0.05,0.13,-0.18,-138.4615
2013-12-31,2014-03-05,0.3,0.22,0.08,36.3636
2013-09-30,2013-11-18,0.22,0.23,-0.01,-4.3478
2013-06-30,2013-08-06,0.23,0.18,0.05,27.7778
2013-03-31,2013-05-08,0.11,0.14,-0.03,-21.4286
2012-12-31,2013-03-08,0.26,0.27,-0.01,-3.7037
2012-09-30,2012-11-05,0.29,0.34,-0.05,-14.7059
2012-06-30,2012-08-08,0.42,0.33,0.09,27.2727
2012-03-31,2012-05-09,0.26,0.24,0.02,8.3333
2011-12-31,2012-03-07,0.32,0.3,0.02,6.6667
2011-09-30,2011-11-02,0.37,0.31,0.06,19.3548
2011-06-30,2011-08-03,0.3,0.3,0,0
2011-03-31,2011-05-03,0.23,0.22,0.01,4.5455
2010-12-31,2011-03-09,0.29,0.3,-0.01,-3.3333
2010-09-30,2010-11-03,0.3,0.3,0,0
2010-06-30,2010-08-04,0.28,0.27,0.01,3.7037
2010-03-31,2010-05-05,0.18,0.27,-0.09,-33.3333
2009-12-31,2010-03-10,0.34,0.32,0.02,6.25
2009-09-30,2009-11-02,0.27,0.28,-0.01,-3.5714
2009-06-30,2009-08-05,0.27,0.24,0.03,12.5
2009-03-31,2009-05-04,0.18,0.23,-0.05,-21.7391
2008-12-31,2009-03-11,0.27,0.24,0.03,12.5
2008-09-30,2008-11-05,0.29,0.24,0.05,20.8333
2008-06-30,2008-08-06,0.29,0.25,0.04,16
2008-03-31,2008-05-06,0.23,0.21,0.02,9.5238
2007-12-31,2008-03-12,0.27,0.2,0.07,35
2007-09-30,2007-10-31,0.24,0.2,0.04,20
2007-06-30,2007-08-01,0.23,0.18,0.05,27.7778
2007-03-31,2007-05-02,0.18,0.17,0.01,5.8824
2006-12-31,2007-03-07,0.26,0.23,0.03,13.0435
2006-09-30,2006-11-03,0.22,0.22,0,0
2006-06-30,2006-08-02,0.22,0.19,0.03,15.7895
2006-03-31,2006-05-03,0.19,0.13,0.06,46.1538
2005-12-31,2006-03-08,0.19,0.14,0.05,35.7143
2005-09-30,2005-11-09,0.12,0.13,-0.01,-7.6923
2005-06-30,2005-08-10,0.14,0.13,0.01,7.6923
2005-03-31,2005-05-12,0.07,0.11,-0.04,-36.3636
2004-12-31,2005-03-07,0.13,0.11,0.02,18.1818
2004-09-30,2004-11-11,0.17,0.12,0.05,41.6667
2004-06-30,2004-08-12,0.12,0.1,0.02,20
