fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
2022-09-30,2022-11-09,1.04,0.83,0.21,25.3012
2022-06-30,2022-08-24,0.98,0.94,0.04,4.2553
2022-03-31,2022-05-10,0.95,0.85,0.1,11.7647
2021-12-31,2022-02-09,0.92,0.87,0.05,5.7471
2021-09-30,2021-11-09,0.87,0.83,0.04,4.8193
2021-06-30,2021-08-10,0.88,0.76,0.12,15.7895
2021-03-31,2021-05-06,0.91,0.88,0.03,3.4091
2020-12-31,2021-02-09,1.08,0.91,0.17,18.6813
2020-09-30,2020-11-05,0.84,0.55,0.29,52.7273
2020-06-30,2020-08-04,0.52,0.21,0.31,147.619
2020-03-31,2020-05-11,0.47,0.14,0.33,235.7143
2019-12-31,2020-02-05,0.86,0.77,0.09,11.6883
2019-09-30,2019-11-05,0.89,0.96,-0.07,-7.2917
2019-06-30,2019-07-30,1.33,1.34,-0.01,-0.7463
2019-03-31,2019-04-30,1.61,1.47,0.14,9.5238
2018-12-31,2019-01-29,2.09,2.07,0.02,0.9662
2018-09-30,2018-11-01,0.56,0.56,0,0
2018-06-30,2018-07-31,3.51,3.54,-0.03,-0.8475
2018-03-31,2018-05-01,0.36,0.41,-0.05,-12.1951
2017-12-31,2018-02-01,0.39,0.37,0.02,5.4054
2017-09-30,2017-10-31,0.35,0.36,-0.01,-2.7778
2017-06-30,2017-08-01,3.36,3.45,-0.09,-2.6087
2017-03-31,2017-05-02,0.35,0.35,0,0
2016-12-31,2017-01-24,0.37,0.26,0.11,42.3077
2016-09-30,2016-10-25,0.26,0.24,0.02,8.3333
2016-06-30,2016-07-27,1.07,1.11,-0.04,-3.6036
2016-03-31,2016-04-26,0.35,0.28,0.07,25
2015-12-31,2016-01-26,0.3,0.27,0.03,11.1111
2015-09-30,2015-10-27,0.27,0.23,0.04,17.3913
2015-06-30,2015-07-30,0.82,0.89,-0.07,-7.8652
2015-03-31,2015-04-28,0.23,0.21,0.02,9.5238
2014-12-31,2015-01-27,0.24,0.17,0.07,41.1765
2014-09-30,2014-10-28,0.2,0.17,0.03,17.6471
2014-06-30,2014-07-30,0.73,0.8,-0.07,-8.75
2014-03-31,2014-04-30,0.82,0.78,0.04,5.1282
2013-12-31,2014-01-28,0.13,0.18,-0.05,-27.7778
2013-09-30,2013-10-29,0.19,0.2,-0.01,-5
2013-06-30,2013-07-30,0.91,0.85,0.06,7.0588
2013-03-31,2013-04-23,0.26,0.25,0.01,4
2012-12-31,2013-01-22,0.13,0.21,-0.08,-38.0952
2012-09-30,2012-10-23,0.21,0.22,-0.01,-4.5455
2012-06-30,2012-07-26,0.83,0.75,0.08,10.6667
2012-03-31,2012-04-24,0.28,0.25,0.03,12
2011-12-31,2012-01-24,0.21,0.2,0.01,5
2011-09-30,2011-10-25,0.29,0.32,-0.03,-9.375
2011-06-30,2011-07-27,0.83,0.84,-0.01,-1.1905
2011-03-31,2011-04-26,0.36,0.27,0.09,33.3333
2010-12-31,2011-01-25,0.3,0.26,0.04,15.3846
2010-09-30,2010-10-26,0.29,0.21,0.08,38.0952
2010-06-30,2010-07-29,0.66,0.5,0.16,32
2010-03-31,2010-04-29,0.45,0.27,0.18,66.6667
2009-12-31,2010-01-28,0.21,0.05,0.16,320
