fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
2022-09-30,2022-11-02,1.48,2.44,-0.96,-39.3443
2022-06-30,2022-08-03,5.31,4.53,0.78,17.2185
2022-03-31,2022-05-04,4.27,3.92,0.35,8.9286
2021-12-31,2022-02-23,2.68,2.15,0.53,24.6512
2021-09-30,2021-11-03,3.25,1.75,1.5,85.7143
2021-06-30,2021-08-04,1.24,0.71,0.53,74.6479
2021-03-31,2021-05-05,0.26,0.45,-0.19,-42.2222
2020-12-31,2021-02-24,-0.17,0.37,-0.54,-145.9459
2020-09-30,2020-10-28,0.31,-0.14,0.45,321.4286
2020-06-30,2020-07-29,-0.64,-0.26,-0.38,-146.1538
2020-03-31,2020-05-06,0.41,0.35,0.06,17.1429
2019-12-31,2020-03-04,0.3,0.1,0.2,200
2019-09-30,2019-10-29,0.24,0.63,-0.39,-61.9048
2019-06-30,2019-08-05,0.45,0.81,-0.36,-44.4444
2019-03-31,2019-05-01,0.79,0.57,0.22,38.5965
2018-12-31,2019-03-05,0.16,0.34,-0.18,-52.9412
2018-09-30,2018-11-01,0.17,0.26,-0.09,-34.6154
2018-06-30,2018-08-01,0.46,0.34,0.12,35.2941
2018-03-31,2018-05-02,0.28,0.24,0.04,16.6667
2017-12-31,2018-03-05,-0.09,0.03,-0.12,-400
2017-09-30,2017-11-07,0.05,0.05,0,0
2017-06-30,2017-08-03,0.02,0.06,-0.04,-66.6667
2017-03-31,2017-05-03,0.4,0.34,0.06,17.6471
2016-12-31,2017-03-13,-0.19,-0.1,-0.09,-90
2016-09-30,2016-11-02,0.28,0.34,-0.06,-17.6471
2016-06-30,2016-08-09,0.52,0.47,0.05,10.6383
2016-03-31,2016-05-05,0.26,0.03,0.23,766.6667
2015-12-31,2016-03-09,-0.51,-0.25,-0.26,-104
2015-09-30,2015-11-12,0.22,0.2,0.02,10
2015-06-30,2015-08-12,0.53,0.18,0.35,194.4444
2015-03-31,2015-05-07,0.15,0.04,0.11,275
2014-12-31,2015-03-16,0.13,0.22,-0.09,-40.9091
2014-09-30,2014-11-12,0.05,0.36,-0.31,-86.1111
2014-06-30,2014-08-14,0.0812,None,None,None
