fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
2022-09-30,2022-10-27,1.01,1.21,-0.2,-16.5289
2022-06-30,2022-07-28,1.24,1.08,0.16,14.8148
2022-03-31,2022-04-28,0.76,0.52,0.24,46.1538
2021-12-31,2022-01-27,0.78,0.89,-0.11,-12.3596
2021-09-30,2021-10-27,1.35,1.46,-0.11,-7.5342
2021-06-30,2021-07-29,1.06,1.06,0,0
2021-03-31,2021-04-29,0.76,0.62,0.14,22.5806
2020-12-31,2021-02-04,0.75,0.81,-0.06,-7.4074
2020-09-30,2020-10-29,0.71,0.48,0.23,47.9167
2020-06-30,2020-07-30,0.77,0.39,0.38,97.4359
2020-03-31,2020-04-30,0.57,0.43,0.14,32.5581
2019-12-31,2020-01-30,1.09,1.02,0.07,6.8627
2019-09-30,2019-10-31,1.09,0.99,0.1,10.101
2019-06-30,2019-07-25,1.15,1,0.15,15
2019-03-31,2019-04-25,1.11,0.91,0.2,21.978
2018-12-31,2019-01-31,1.65,1.59,0.06,3.7736
2018-09-30,2018-10-25,1.56,1.48,0.08,5.4054
2018-06-30,2018-07-26,1.19,1.09,0.1,9.1743
2018-03-31,2018-04-26,0.94,0.89,0.05,5.618
2017-12-31,2018-02-01,1.27,1.19,0.08,6.7227
2017-09-30,2017-10-25,1.08,1.06,0.02,1.8868
2017-06-30,2017-07-27,0.65,0.65,0,0
2017-03-31,2017-04-27,0.6,0.56,0.04,7.1429
2016-12-31,2017-02-02,0.73,0.71,0.02,2.8169
2016-09-30,2016-10-27,0.91,0.93,-0.02,-2.1505
2016-06-30,2016-07-28,0.92,0.84,0.08,9.5238
2016-03-31,2016-04-27,0.8,0.69,0.11,15.942
2015-12-31,2016-02-03,0.87,0.82,0.05,6.0976
2015-09-30,2015-10-28,0.97,0.91,0.06,6.5934
2015-06-30,2015-07-29,0.97,0.92,0.05,5.4348
2015-03-31,2015-04-29,0.84,0.8,0.04,5
2014-12-31,2015-01-28,0.53,0.53,0,0
2014-09-30,2014-11-04,0.95,0.9,0.05,5.5556
2014-06-30,2014-07-29,0.95,0.83,0.12,14.4578
2014-03-31,2014-04-30,0.61,0.55,0.06,10.9091
2013-12-31,2014-02-04,0.83,0.87,-0.04,-4.5977
2013-09-30,2013-10-24,1.05,0.93,0.12,12.9032
2013-06-30,2013-07-25,0.64,0.56,0.08,14.2857
2013-03-31,2013-05-02,0.65,0.74,-0.09,-12.1622
2012-12-31,2013-01-29,0.69,0.65,0.04,6.1538
2012-09-30,2012-10-25,0.75,0.77,-0.02,-2.5974
2012-06-30,2012-07-26,0.46,0.46,0,0
2012-03-31,2012-04-27,0.57,0.5,0.07,14
2011-12-31,2012-02-02,0.66,0.61,0.05,8.1967
2011-09-30,2011-10-27,0.92,0.8,0.12,15
2011-06-30,2011-07-28,0.8,0.67,0.13,19.403
2011-03-31,2011-04-28,0.74,0.59,0.15,25.4237
2010-12-31,2011-02-03,0.68,0.65,0.03,4.6154
2010-09-30,2010-10-27,0.91,0.79,0.12,15.1899
2010-06-30,2010-07-28,0.42,0.41,0.01,2.439
2010-03-31,2010-04-29,0.04,0.04,0,0
2009-12-31,2010-02-03,0.24,0.23,0.01,4.3478
2009-09-30,2009-10-28,0.37,0.24,0.13,54.1667
2009-06-30,2009-07-30,0.2,None,None,None
2009-03-31,2009-04-30,0.08,-0.04,0.12,300
2008-12-31,2009-01-29,0.21,0.19,0.02,10.5263
2008-09-30,2008-10-30,0.84,0.77,0.07,9.0909
2008-06-30,2008-07-31,0.56,0.39,0.17,43.5897
2008-03-31,2008-04-30,0.41,0.5,-0.09,-18
2007-12-31,2008-02-07,0.69,0.65,0.04,6.1538
2007-09-30,2007-11-02,0.57,0.57,0,0
2007-06-30,2007-08-02,0.52,0.54,-0.02,-3.7037
2007-03-31,2007-05-03,0.45,0.4,0.05,12.5
2006-12-31,2007-02-01,0.47,0.35,0.12,34.2857
2006-09-30,2006-11-02,0.39,0.43,-0.04,-9.3023
2006-06-30,2006-08-01,0.41,0.33,0.08,24.2424
2006-03-31,2006-05-04,0.19,0.15,0.04,26.6667
2005-12-31,2006-02-02,0.12,0.07,0.05,71.4286
2005-09-30,2005-10-25,0.33,0.24,0.09,37.5
2005-06-30,2005-07-26,0.31,0.27,0.04,14.8148
2005-03-31,2005-04-22,0.34,0.3,0.04,13.3333
2004-12-31,2005-02-03,0.42,0.42,0,0
2004-09-30,2004-10-26,0.43,0.45,-0.02,-4.4444
2004-06-30,2004-07-26,0.41,0.38,0.03,7.8947
2004-03-31,2004-04-23,0.16,0.14,0.02,14.2857
2003-12-31,2004-02-02,0.23,0.18,0.05,27.7778
2003-09-30,2003-10-27,0.24,0.25,-0.01,-4
2003-06-30,2003-07-24,0.19,0.17,0.02,11.7647
2003-03-31,2003-04-24,0.14,0.12,0.02,16.6667
2002-12-31,2003-01-30,0.33,0.27,0.06,22.2222
2002-09-30,2002-10-23,0.32,0.31,0.01,3.2258
2002-06-30,2002-07-18,0.35,0.2,0.15,75
2002-03-31,2002-04-19,0.12,0.07,0.05,71.4286
2001-12-31,2002-01-22,0.12,0.03,0.09,300
2001-09-30,2001-10-17,0.14,0.05,0.09,180
2001-06-30,2001-07-17,0.13,0.06,0.07,116.6667
2001-03-31,2001-04-18,0.05,0.05,0,0
2000-12-31,2001-01-24,0.28,0.32,-0.04,-12.5
2000-09-30,2000-10-18,0.53,0.53,0,0
2000-06-30,2000-07-11,0.75,0.74,0.01,1.3514
2000-03-31,2000-04-11,0.6,0.58,0.02,3.4483
1999-12-31,2000-01-11,0.55,0.53,0.02,3.7736
1999-09-30,1999-10-12,0.46,0.4,0.06,15
1999-06-30,1999-07-13,0.24,0.22,0.02,9.0909
1999-03-31,1999-04-13,0.14,0.06,0.08,133.3333
1998-12-31,1999-01-12,0.21,0.13,0.08,61.5385
1998-09-30,1998-10-13,0.25,0.25,0,0
1998-06-30,1998-07-14,0.29,0.26,0.03,11.5385
1998-03-31,1998-04-14,0.25,0.29,-0.04,-13.7931
1997-12-31,1998-01-13,0.38,0.38,0,0
1997-09-30,1997-10-14,0.34,0.32,0.02,6.25
1997-06-30,1997-07-08,0.2,0.19,0.01,5.2632
1997-03-31,1997-04-08,0.11,0.09,0.02,22.2222
1996-12-31,1997-01-14,0.33,0.31,0.02,6.4516
1996-09-30,1996-10-08,0.37,0.33,0.04,12.1212
1996-06-30,1996-07-09,0.33,0.23,0.1,43.4783
1996-03-31,1996-04-09,0.46,0.51,-0.05,-9.8039
