fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
2022-09-30,2022-11-15,1.28,1.56,-0.28,-17.9487
2022-06-30,2022-08-04,3.86,3.49,0.37,10.6017
2022-03-31,2022-05-05,2.54,2.15,0.39,18.1395
2021-12-31,2022-02-03,1.45,1.09,0.36,33.0275
2021-09-30,2021-11-18,1.35,1.17,0.18,15.3846
2021-06-30,2021-07-29,3.04,2.42,0.62,25.6198
2021-03-31,2021-04-29,1.83,0.71,1.12,157.7465
2020-12-31,2021-02-04,0.71,0.11,0.6,545.4545
2020-09-30,2020-11-19,0.23,0.61,-0.38,-62.2951
2020-06-30,2020-07-30,2.36,1.05,1.31,124.7619
2020-03-31,2020-05-07,0.18,0.21,-0.03,-14.2857
2019-12-31,2020-02-27,-0.095,-0.14,0.045,32.1429
2019-09-30,2019-10-15,-0.26,0,-0.26,None
2019-06-30,2019-07-12,-0.58,0,-0.58,None
