fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
2022-09-30,2022-11-07,0.11,0.18,-0.07,-38.8889
2022-06-30,2022-08-03,0.19,0.11,0.08,72.7273
2022-03-31,2022-05-04,0.2,0.05,0.15,300
2021-12-31,2022-02-02,0.1,-0.02,0.12,600
2021-09-30,2021-11-01,-0.02,-0.02,0,0
2021-06-30,2021-08-04,0.16,0.12,0.04,33.3333
2021-03-31,2021-05-05,0.13,0.04,0.09,225
2020-12-31,2021-02-03,0.11,0.07,0.04,57.1429
2020-09-30,2020-11-02,0.16,0.07,0.09,128.5714
2020-06-30,2020-08-05,0.04,0.01,0.03,300
2020-03-31,2020-05-06,-0.05,-0.1,0.05,50
2019-12-31,2020-02-05,-0.07,-0.13,0.06,46.1538
2019-09-30,2019-10-30,-0.06,-0.06,0,0
2019-06-30,2019-07-17,0.14,0.08,0.06,75
2019-03-31,2019-04-17,0.1,-0.06,0.16,266.6667
2018-12-31,2019-01-23,-0.12,-0.03,-0.09,-300
2018-09-30,2018-10-16,0.21,0.04,0.17,425
2018-06-30,2018-07-17,-0.1,-0.25,0.15,60
2018-03-31,2018-04-17,-0.29,-0.16,-0.13,-81.25
2017-12-31,2018-01-16,0.01,-0.04,0.05,125
2017-09-30,2017-10-17,0.33,0.26,0.07,26.9231
2017-06-30,2017-07-18,0.26,0.19,0.07,36.8421
2017-03-31,2017-04-18,0.14,0.12,0.02,16.6667
2016-12-31,2017-01-17,0.16,0.11,0.05,45.4545
2016-09-30,2016-10-18,0.26,0.21,0.05,23.8095
2016-06-30,2016-07-12,0.21,0.2,0.01,5
2016-03-31,2016-04-12,0.1,0.08,0.02,25
2015-12-31,2016-01-19,0.12,0.03,0.09,300
2015-09-30,2015-10-13,0.14,0.14,0,0
2015-06-30,2015-07-14,0.05,0.07,-0.02,-28.5714
2015-03-31,2015-04-21,0.06,0.08,-0.02,-25
2014-12-31,2015-01-20,0.17,0.07,0.1,142.8571
2014-09-30,2014-10-14,0.21,0.2,0.01,5
2014-06-30,2014-07-15,0.26,0.25,0.01,4
2014-03-31,2014-04-15,0.17,0.17,0,0
2013-12-31,2014-01-21,0.2,0.14,0.06,42.8571
2013-09-30,2013-10-08,0.28,0.22,0.06,27.2727
2013-06-30,2013-07-09,0.17,0.16,0.01,6.25
2013-03-31,2013-04-09,0.13,0.08,0.05,62.5
2012-12-31,2013-01-15,0.06,0.06,0,0
2012-09-30,2012-10-09,0.15,0.19,-0.04,-21.0526
2012-06-30,2012-07-10,0.3,0.35,-0.05,-14.2857
2012-03-31,2012-04-10,0.2,0.2,0,0
2011-12-31,2012-01-17,0.48,0.46,0.02,4.3478
2011-09-30,2011-10-11,0.56,0.56,0,0
2011-06-30,2011-07-12,0.56,0.53,0.03,5.6604
2011-03-31,2011-04-12,0.52,0.46,0.06,13.0435
2010-12-31,2011-01-18,0.56,0.43,0.13,30.2326
2010-09-30,2010-10-12,0.5,0.44,0.06,13.6364
2010-06-30,2010-07-13,0.44,0.35,0.09,25.7143
2010-03-31,2010-04-13,0.29,0.26,0.03,11.5385
2009-12-31,2010-01-19,0.29,0.27,0.02,7.4074
2009-09-30,2009-10-13,0.34,0.32,0.02,6.25
2009-06-30,2009-07-14,0.3,0.28,0.02,7.1429
2009-03-31,2009-04-14,0.24,0.23,0.01,4.3478
2008-12-31,2009-01-20,0.27,0.27,0,0
2008-09-30,2008-10-13,0.35,0.35,0,0
2008-06-30,2008-07-14,0.34,0.3,0.04,13.3333
2008-03-31,2008-04-14,0.26,0.26,0,0
2007-12-31,2008-01-22,0.27,0.28,-0.01,-3.5714
2007-09-30,2007-10-15,0.31,0.29,0.02,6.8966
2007-06-30,2007-07-16,0.28,0.28,0,0
2007-03-31,2007-04-16,0.22,0.2,0.02,10
2006-12-31,2007-01-22,0.24,0.23,0.01,4.3478
2006-09-30,2006-10-16,0.33,0.32,0.01,3.125
2006-06-30,2006-07-17,0.27,0.28,-0.01,-3.5714
2006-03-31,2006-04-17,0.21,0.21,0,0
2005-12-31,2006-01-23,0.41,0.39,0.02,5.1282
2005-09-30,2005-10-17,0.42,0.39,0.03,7.6923
2005-06-30,2005-07-18,0.27,0.25,0.02,8
2005-03-31,2005-04-18,0.2,0.17,0.03,17.6471
2004-12-31,2005-01-24,0.19,0.17,0.02,11.7647
2004-09-30,2004-10-11,0.23,0.24,-0.01,-4.1667
2004-06-30,2004-07-12,0.26,0.26,0,0
2004-03-31,2004-04-13,0.25,0.22,0.03,13.6364
2003-12-31,2004-01-20,0.26,0.24,0.02,8.3333
2003-09-30,2003-10-13,0.21,0.21,0,0
2003-06-30,2003-07-15,0.16,0.14,0.02,14.2857
2003-03-31,2003-04-15,0.14,0.12,0.02,16.6667
2002-12-31,2003-01-21,0.16,0.14,0.02,14.2857
2002-09-30,2002-10-14,0.14,0.12,0.02,16.6667
2002-06-30,2002-07-15,0.07,0.07,0,0
2002-03-31,2002-04-15,0.06,0.05,0.01,20
2001-12-31,2002-01-14,0.08,0.07,0.01,14.2857
2001-09-30,2001-10-15,0.07,0.06,0.01,16.6667
2001-06-30,2001-07-16,0.06,0.08,-0.02,-25
2001-03-31,2001-04-16,0.05,0.05,0,0
2000-12-31,2001-01-16,0.11,0.09,0.02,22.2222
2000-09-30,2000-10-16,0.27,0.24,0.03,12.5
2000-06-30,2000-07-17,0.24,0.21,0.03,14.2857
2000-03-31,2000-04-10,0.21,0.17,0.04,23.5294
1999-12-31,2000-01-12,0.22,0.19,0.03,15.7895
1999-09-30,1999-10-12,0.18,0.16,0.02,12.5
1999-06-30,1999-07-14,0.14,0.14,0,0
1999-03-31,1999-04-14,0.12,0.12,0,0
1998-12-31,1999-01-14,0.12,0.12,0,0
1998-09-30,1998-10-14,0.14,0.14,0,0
1998-06-30,1998-07-14,0.13,0.14,-0.01,-7.1429
1998-03-31,1998-04-14,0.13,0.14,-0.01,-7.1429
1997-12-31,1998-01-13,0.16,0.15,0.01,6.6667
1997-09-30,1997-10-14,0.14,0.12,0.02,16.6667
1997-06-30,1997-07-08,0.09,0.13,-0.04,-30.7692
1997-03-31,1997-04-15,0.12,0.12,0,0
1996-12-31,1997-01-14,0.14,0.14,0,0
1996-09-30,1996-10-07,0.12,0.14,-0.02,-14.2857
1996-06-30,1996-07-15,0.13,0.12,0.01,8.3333
1996-03-31,1996-04-16,0.11,0.1,0.01,10
