fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
2022-11-30,2022-12-08,5.67,4.7,0.97,20.6383
2022-08-31,2022-09-08,8.08,6.71,1.37,20.4173
2022-05-31,2022-06-02,7.78,5.4,2.38,44.0741
2022-02-28,2022-03-29,5.66,5.59,0.07,1.2522
2021-11-30,2021-12-08,7.03,6.63,0.4,6.0332
2021-08-31,2021-09-08,8.48,6.48,2,30.8642
2021-05-31,2021-06-09,4.89,4.11,0.78,18.9781
2021-02-28,2021-03-24,5.07,4.76,0.31,6.5126
2020-11-30,2020-12-09,6.2,5.3,0.9,16.9811
2020-08-31,2020-09-09,4.9,3.41,1.49,43.695
2020-05-31,2020-06-04,1.27,1.04,0.23,22.1154
2020-02-29,2020-03-30,3.72,3.59,0.13,3.6212
2019-11-30,2019-12-04,2.79,2.23,0.56,25.1121
2019-08-31,2019-09-10,3.2,2.7,0.5,18.5185
2019-05-31,2019-06-12,1.97,1.55,0.42,27.0968
2019-02-28,2019-03-28,3,2.86,0.14,4.8951
2018-11-30,2018-12-03,1.73,1.27,0.46,36.2205
2018-08-31,2018-09-04,2.49,1.75,0.74,42.2857
2018-05-31,2018-06-11,1.33,1.02,0.31,30.3922
2018-02-28,2018-03-27,1.69,1.55,0.14,9.0323
2017-11-30,2017-12-05,1.04,1.03,0.01,0.9709
2017-08-31,2017-09-06,0.65,0.47,0.18,38.2979
2017-05-31,2017-06-01,0.05,0.05,0,0
2017-02-28,2017-03-28,0.68,0.66,0.02,3.0303
2016-11-30,2016-12-08,0.2,0.16,0.04,25
2016-08-31,2016-09-08,0.44,0.29,0.15,51.7241
2016-05-31,2016-06-08,-0.05,0.05,-0.1,-200
2016-02-29,2016-03-29,0.98,1.39,-0.41,-29.4964
2015-11-30,2015-12-10,0.65,0.63,0.02,3.1746
2015-08-31,2015-09-10,0.85,0.84,0.01,1.1905
2015-05-31,2015-06-11,0.23,0.2,0.03,15
2015-02-28,2015-03-26,1.02,1.01,0.01,0.9901
2014-11-30,2014-12-10,0.49,0.48,0.01,2.0833
2014-08-31,2014-09-10,0.67,0.64,0.03,4.6875
2014-05-31,2014-06-11,0.18,0.11,0.07,63.6364
2014-02-28,2014-03-27,0.83,0.83,0,0
2013-11-30,2013-12-12,0.32,0.28,0.04,14.2857
2013-08-31,2013-09-10,0.49,0.43,0.06,13.9535
2013-05-31,2013-06-13,0.06,0.04,0.02,50
2013-02-28,2013-04-18,0.64,0.61,0.03,4.918
2012-11-30,2012-12-13,0.0433,None,None,None
