fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
2022-09-30,2022-12-08,0.19,0.23,-0.04,-17.3913
2022-06-30,2022-08-04,0.21,0.24,-0.03,-12.5
2022-03-31,2022-05-05,0.17,0.19,-0.02,-10.5263
2021-12-31,2022-02-03,0.18,0.16,0.02,12.5
2021-09-30,2021-12-09,0.26,0.11,0.15,136.3636
2021-06-30,2021-08-05,0.31,0.19,0.12,63.1579
2021-03-31,2021-05-06,0.19,0.11,0.08,72.7273
2020-12-31,2021-02-04,0.17,0.09,0.08,88.8889
2020-09-30,2020-12-08,0.23,0.02,0.21,1050
2020-06-30,2020-08-06,0.05,-0.15,0.2,133.3333
2020-03-31,2020-05-07,-0.1,-0.11,0.01,9.0909
2019-12-31,2020-02-06,-0.12,-0.11,-0.01,-9.0909
2019-09-30,2019-12-10,-0.07,-0.02,-0.05,-250
2019-06-30,2019-08-01,-0.05,-0.07,0.02,28.5714
2019-03-31,2019-05-08,-0.02,-0.11,0.09,81.8182
2018-12-31,2019-02-07,-0.1,-0.14,0.04,28.5714
2018-09-30,2018-12-06,-0.14,-0.14,0,0
2018-06-30,2018-08-02,-0.07,-0.22,0.15,68.1818
2018-03-31,2018-05-03,-0.12,-0.14,0.02,14.2857
2017-12-31,2018-02-01,-0.14,-0.31,0.17,54.8387
2017-09-30,2017-12-05,-0.33,-0.24,-0.09,-37.5
2017-06-30,2017-08-03,-0.22,-0.25,0.03,12
2017-03-31,2017-05-04,-0.21,-0.23,0.02,8.6957
2016-12-31,2017-02-09,-0.22,-0.29,0.07,24.1379
2016-09-30,2016-11-17,-0.02,-0.08,0.06,75
2016-06-30,2016-08-04,0.07,-0.09,0.16,177.7778
2016-03-31,2016-05-05,0.04,-0.07,0.11,157.1429
2015-12-31,2016-02-04,-0.11,-0.05,-0.06,-120
2015-09-30,2015-11-19,0.07,None,None,None
2015-06-30,2015-08-06,0.14,0.1,0.04,40
2015-03-31,2015-05-07,0.08,0.07,0.01,14.2857
2014-12-31,2015-02-05,0.38,0.16,0.22,137.5
2014-09-30,2014-11-20,0.13,0.15,-0.02,-13.3333
2014-06-30,2014-08-07,0.31,0.27,0.04,14.8148
2014-03-31,2014-05-08,0.26,0.35,-0.09,-25.7143
2013-12-31,2014-02-07,0.32,0.22,0.1,45.4545
2013-09-30,2013-11-21,0.41,0.45,-0.04,-8.8889
2013-06-30,2013-08-06,0.44,0.44,0,0
2013-03-31,2013-05-02,0.48,0.48,0,0
2012-12-31,2013-01-31,0.41,0.38,0.03,7.8947
2012-09-30,2012-11-29,0.4,0.37,0.03,8.1081
2012-06-30,2012-07-31,0.56,0.46,0.1,21.7391
2012-03-31,2012-05-03,0.52,0.37,0.15,40.5405
2011-12-31,2012-02-01,0.37,0.27,0.1,37.037
2011-09-30,2011-12-06,0.2,0.19,0.01,5.2632
2011-06-30,2011-08-02,0.26,0.2,0.06,30
2011-03-31,2011-05-05,0.22,0.13,0.09,69.2308
2010-12-31,2011-02-03,0.17,0.1,0.07,70
2010-09-30,2010-12-02,0.13,0.11,0.02,18.1818
2010-06-30,2010-08-03,0.15,0.14,0.01,7.1429
2010-03-31,2010-05-06,0.18,0.12,0.06,50
2009-12-31,2010-02-04,0.14,0.1,0.04,40
2009-09-30,2009-12-03,0.03,0.12,-0.09,-75
2009-06-30,2009-08-04,0.16,0.16,0,0
2009-03-31,2009-04-30,0.09,0.08,0.01,12.5
2008-12-31,2009-02-05,0.03,0.06,-0.03,-50
2008-09-30,2008-12-04,0.1,0.1,0,0
2008-06-30,2008-08-04,0.14,0.14,0,0
2008-03-31,2008-05-01,0.1,0.08,0.02,25
2007-12-31,2008-02-07,0.08,0.09,-0.01,-11.1111
2007-09-30,2007-12-06,0.11,0.08,0.03,37.5
2007-06-30,2007-08-01,0.11,0.12,-0.01,-8.3333
2007-03-31,2007-05-02,0.09,0.1,-0.01,-10
2006-12-31,2007-02-07,0.08,0.08,0,0
2006-09-30,2006-12-06,0.08,0.07,0.01,14.2857
2006-06-30,2006-08-03,0.08,0.08,0,0
2006-03-31,2006-05-04,0.08,0.06,0.02,33.3333
2005-12-31,2006-03-01,0.0643,None,None,None
