fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
2022-09-30,2022-10-26,2.75,2.52,0.23,9.127
2022-06-30,2022-07-27,2.45,1.85,0.6,32.4324
2022-03-31,2022-04-27,1.44,1.26,0.18,14.2857
2021-12-31,2022-02-08,2.19,2.07,0.12,5.7971
2021-09-30,2021-10-27,1.34,1.2,0.14,11.6667
2021-06-30,2021-07-29,0.95,1,-0.05,-5
2021-03-31,2021-04-29,0.75,0.75,0,0
2020-12-31,2021-02-10,0.72,0.82,-0.1,-12.1951
2020-09-30,2020-10-28,0.87,0.62,0.25,40.3226
2020-06-30,2020-07-30,0.5,0.52,-0.02,-3.8462
2020-03-31,2020-05-06,-0.26,0.41,-0.67,-163.4146
2019-12-31,2020-02-05,0.51,1.01,-0.5,-49.505
2019-09-30,2019-10-30,0.63,0.65,-0.02,-3.0769
2019-06-30,2019-07-31,0.76,0.67,0.09,13.4328
2019-03-31,2019-05-01,0.46,0.34,0.12,35.2941
2018-12-31,2019-02-13,0.86,0.39,0.47,120.5128
2018-09-30,2018-10-31,0.83,0.64,0.19,29.6875
2018-06-30,2018-08-01,0.52,0.49,0.03,6.1224
2018-03-31,2018-05-02,0.41,0.37,0.04,10.8108
2017-12-31,2018-02-07,0.77,0.7,0.07,10
2017-09-30,2017-11-01,0.45,0.43,0.02,4.6512
2017-06-30,2017-08-02,0.46,0.39,0.07,17.9487
2017-03-31,2017-04-27,0.3,0.28,0.02,7.1429
2016-12-31,2017-01-30,0.65,0.59,0.06,10.1695
2016-09-30,2016-11-02,0.49,0.46,0.03,6.5217
2016-06-30,2016-08-03,0.37,0.33,0.04,12.1212
2016-03-31,2016-05-04,0.21,0.22,-0.01,-4.5455
2015-12-31,2016-02-03,0.53,0.52,0.01,1.9231
2015-09-30,2015-11-04,0.37,0.39,-0.02,-5.1282
2015-06-30,2015-08-05,0.15,0.31,-0.16,-51.6129
2015-03-31,2015-05-06,0.33,0.27,0.06,22.2222
2014-12-31,2015-02-04,0.84,0.74,0.1,13.5135
2014-09-30,2014-11-05,0.54,0.5,0.04,8
2014-06-30,2014-08-05,0.45,0.36,0.09,25
2014-03-31,2014-05-07,0.33,0.27,0.06,22.2222
2013-12-31,2014-02-12,0.72,0.53,0.19,35.8491
2013-09-30,2013-11-12,0.43,0.39,0.04,10.2564
2013-06-30,2013-08-13,0.27,0.08,0.19,237.5
2013-03-31,2013-05-14,0.03,0.09,-0.06,-66.6667
