fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
2022-09-30,2022-11-01,1.44,0.13,1.31,1007.6923
2022-06-30,2022-08-02,0.39,0.44,-0.05,-11.3636
2022-03-31,2022-05-03,0.35,0.29,0.06,20.6897
2021-12-31,2022-02-28,0.38,0.36,0.02,5.5556
2021-09-30,2021-11-09,-0.17,0.29,-0.46,-158.6207
2021-06-30,2021-08-10,0.24,0.18,0.06,33.3333
2021-03-31,2021-05-11,0.13,-0.03,0.16,533.3333
2020-12-31,2021-03-25,0.25,0.09,0.16,177.7778
2020-09-30,2020-11-12,-0.14,-0.05,-0.09,-180
2020-06-30,2020-08-19,-2.93,None,None,None
