fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
2022-09-30,2022-11-08,0.21,0.24,-0.03,-12.5
2022-06-30,2022-08-09,0.24,0.24,0,0
2022-03-31,2022-05-04,0.19,0.21,-0.02,-9.5238
2021-12-31,2022-03-09,0.18,0.19,-0.01,-5.2632
2021-09-30,2021-11-03,0.18,0.19,-0.01,-5.2632
2021-06-30,2021-08-04,0.27,0.21,0.06,28.5714
2021-03-31,2021-05-10,0.12,0.09,0.03,33.3333
2020-12-31,2021-03-15,-0.05,0.02,-0.07,-350
2020-09-30,2020-11-05,0.18,0.1,0.08,80
2020-06-30,2020-08-06,-0.17,-0.17,0,0
2020-03-31,2020-05-18,0.07,0.03,0.04,133.3333
2019-12-31,2020-03-16,0.02,0.11,-0.09,-81.8182
2019-09-30,2019-11-26,0.075,0.08,-0.005,-6.25
2019-06-30,2019-08-28,0.1,None,None,None
2019-03-31,2019-05-08,0.04,None,None,None
2018-12-31,2019-02-13,0.04,None,None,None
2018-09-30,2018-11-05,0.03,None,None,None
2018-06-30,2018-06-30,0.0291,None,None,None
2018-03-31,2018-03-31,0.02,None,None,None
2017-12-31,2017-12-31,-0.0028,None,None,None
2017-09-30,2017-09-30,-0.0017,None,None,None
2008-03-31,2008-03-31,-0.11,-0.08,-0.03,-37.5
2007-12-31,2007-12-31,0.07,0.05,0.02,40
2006-12-31,2006-12-31,-0.04,-0.05,0.01,20
2006-06-30,2006-06-30,-0.07,-0.05,-0.02,-40
