fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
2022-09-30,2022-11-03,-0.07,-0.02,-0.05,-250
2022-06-30,2022-07-28,-0.07,-0.05,-0.02,-40
2022-03-31,2022-05-09,-0.17,-0.03,-0.14,-466.6667
2021-12-31,2022-02-10,-0.08,-0.04,-0.04,-100
2021-09-30,2021-11-03,0.5,-0.11,0.61,554.5455
2021-06-30,2021-08-04,-0.06,-0.13,0.07,53.8462
2021-03-31,2021-05-10,-0.4,-0.2,-0.2,-100
2020-12-31,2021-02-11,-0.18,-0.25,0.07,28
2020-09-30,2020-11-05,-0.15,-0.17,0.02,11.7647
2020-06-30,2020-08-10,-0.18,-0.3,0.12,40
2020-03-31,2020-05-11,0.05,0.02,0.03,150
2019-12-31,2020-02-06,0.18,0.18,0,0
2019-09-30,2019-10-31,0.31,0.08,0.23,287.5
2019-06-30,2019-08-01,0.1,0.07,0.03,42.8571
2019-03-31,2019-05-02,0.05,0.01,0.04,400
2018-12-31,2019-02-07,0.08,0.27,-0.19,-70.3704
2018-09-30,2018-10-31,0.49,0.19,0.3,157.8947
2018-06-30,2018-08-01,0.05,0.15,-0.1,-66.6667
2018-03-31,2018-05-02,-0.23,0.02,-0.25,-1250
2017-12-31,2018-02-05,0.31,0.33,-0.02,-6.0606
2017-09-30,2017-10-30,0.12,0.18,-0.06,-33.3333
2017-06-30,2017-08-02,0.19,0.14,0.05,35.7143
2017-03-31,2017-04-27,0.48,0.03,0.45,1500
2016-12-31,2017-02-06,0.26,0.34,-0.08,-23.5294
2016-09-30,2016-10-27,0.09,0.24,-0.15,-62.5
2016-06-30,2016-08-01,0.31,0.23,0.08,34.7826
2016-03-31,2016-05-03,2.76,0.27,2.49,922.2222
2015-12-31,2016-02-03,2.65,0.34,2.31,679.4118
2015-09-30,2015-10-27,0.21,0.2,0.01,5
2015-06-30,2015-07-23,0.09,0.16,-0.07,-43.75
2015-03-31,2015-04-29,0.15,0.1,0.05,50
2014-12-31,2015-02-04,0.2,0.47,-0.27,-57.4468
2014-09-30,2014-10-28,0.25,0.22,0.03,13.6364
2014-06-30,2014-07-23,0.11,0.15,-0.04,-26.6667
2014-03-31,2014-04-29,0.13,0.13,0,0
2013-12-31,2014-02-04,1.03,0.22,0.81,368.1818
2013-09-30,2013-10-28,0.27,0.1,0.17,170
2013-06-30,2013-08-05,1.57,0.13,1.44,1107.6923
2013-03-31,2013-05-01,0.13,0.12,0.01,8.3333
2012-12-31,2013-02-06,1.27,0.25,1.02,408
2012-09-30,2012-10-31,0.33,0.15,0.18,120
2012-06-30,2012-08-01,1,0.39,0.61,156.4103
2012-03-31,2012-05-02,-0.11,0.1,-0.21,-210
2011-12-31,2012-02-03,1.23,0.23,1,434.7826
2011-09-30,2011-11-01,0.1,0.14,-0.04,-28.5714
2011-06-30,2011-07-28,-0.15,0.09,-0.24,-266.6667
2011-03-31,2011-05-05,-0.0039,None,None,None
2010-12-31,2011-02-08,0.18,0.18,0,0
2010-09-30,2010-11-04,0.06,0.07,-0.01,-14.2857
2010-06-30,2010-08-09,-0.01,None,None,None
2010-03-31,2010-05-04,-0.08,-0.18,0.1,55.5556
2009-12-31,2010-02-11,-0.17,0.1,-0.27,-270
2009-09-30,2009-11-05,1.72,0.55,1.17,212.7273
2009-06-30,2009-08-04,-0.28,0.07,-0.35,-500
2009-03-31,2009-05-05,0.18,0.05,0.13,260
2008-12-31,2009-02-11,0.82,0.73,0.09,12.3288
