fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
2022-09-30,2022-10-25,0.26,0.24,0.02,8.3333
2022-06-30,2022-07-26,0.32,0.29,0.03,10.3448
2022-03-31,2022-04-26,0.24,0.22,0.02,9.0909
2021-12-31,2022-02-01,0.22,0.11,0.11,100
2021-09-30,2021-10-26,0.55,0.23,0.32,139.1304
2021-06-30,2021-07-20,0.58,0.5,0.08,16
2021-03-31,2021-04-27,0.47,0.45,0.02,4.4444
2020-12-31,2021-02-16,0.39,0.38,0.01,2.6316
2020-09-30,2020-10-27,0.47,0.37,0.1,27.027
2020-06-30,2020-07-28,0.36,0.3,0.06,20
2020-03-31,2020-05-12,0.55,0.5,0.05,10
2019-12-31,2020-01-28,0.48,0.42,0.06,14.2857
2019-09-30,2019-10-29,0.51,0.47,0.04,8.5106
2019-06-30,2019-07-30,0.48,0.43,0.05,11.6279
2019-03-31,2019-05-08,0.51,0.47,0.04,8.5106
2018-12-31,2019-01-30,0.47,0.4,0.07,17.5
2018-09-30,2018-10-30,0.46,0.42,0.04,9.5238
2018-06-30,2018-07-30,0.41,0.36,0.05,13.8889
2018-03-31,2018-05-14,0.42,0.39,0.03,7.6923
2017-12-31,2018-01-31,0.37,0.28,0.09,32.1429
2017-09-30,2017-11-01,0.32,0.32,0,0
2017-06-30,2017-08-02,0.27,0.26,0.01,3.8462
2017-03-31,2017-05-17,0.35,0.33,0.02,6.0606
2016-12-31,2017-02-01,0.25,0.25,0,0
2016-09-30,2016-11-02,0.38,0.38,0,0
2016-06-30,2016-08-01,0.35,0.3,0.05,16.6667
2016-03-31,2016-05-18,0.37,0.36,0.01,2.7778
2015-12-31,2016-02-02,0.38,0.36,0.02,5.5556
2015-09-30,2015-11-03,0.34,0.32,0.02,6.25
2015-06-30,2015-08-04,0.3,0.28,0.02,7.1429
2015-03-31,2015-05-20,0.54,0.54,0,0
2014-12-31,2015-02-04,0.32,0.31,0.01,3.2258
2014-09-30,2014-11-06,0.4,0.4,0,0
2014-06-30,2014-08-06,0.26,0.25,0.01,4
2014-03-31,2014-05-21,0.5,0.47,0.03,6.383
2013-12-31,2014-01-28,0.34,0.32,0.02,6.25
2013-09-30,2013-10-24,0.31,0.26,0.05,19.2308
2013-06-30,2013-08-02,0.24,0.22,0.02,9.0909
2013-03-31,2013-05-21,0.32,0.31,0.01,3.2258
2012-12-31,2013-02-11,0.19,0.2,-0.01,-5
2012-09-30,2012-11-07,0.24,0.2,0.04,20
2012-06-30,2012-08-01,0.22,0.24,-0.02,-8.3333
2012-03-31,2012-05-10,0.1193,None,None,None
