fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
2022-09-30,2022-11-03,1.08,0.86,0.22,25.5814
2022-06-30,2022-08-04,2,1.64,0.36,21.9512
2022-03-31,2022-05-05,2.26,1.93,0.33,17.0984
2021-12-31,2022-02-03,0.48,0.78,-0.3,-38.4615
2021-09-30,2021-11-04,0.84,0.71,0.13,18.3099
2021-06-30,2021-07-29,3.74,3.39,0.35,10.3245
2021-03-31,2021-04-29,1.45,1.66,-0.21,-12.6506
2020-12-31,2021-02-04,0.55,0.53,0.02,3.7736
2020-09-30,2020-11-05,0.72,0.77,-0.05,-6.4935
2020-06-30,2020-07-30,-0.25,-0.3,0.05,16.6667
2020-03-31,2020-04-30,-0.33,-0.36,0.03,8.3333
2019-12-31,2020-01-30,-0.59,-0.34,-0.25,-73.5294
2019-09-30,2019-10-31,-0.37,-0.04,-0.33,-825
2019-06-30,2019-08-01,0.12,0.14,-0.02,-14.2857
2019-03-31,2019-04-30,0.32,0.33,-0.01,-3.0303
2018-12-31,2019-01-31,0.04,0.51,-0.47,-92.1569
2018-09-30,2018-11-01,1.03,0.71,0.32,45.0704
2018-06-30,2018-08-02,0.71,0.72,-0.01,-1.3889
2018-03-31,2018-05-03,0.18,0.3,-0.12,-40
2017-12-31,2018-02-01,0.15,0.62,-0.47,-75.8065
2017-09-30,2017-11-02,0.34,0.05,0.29,580
2017-06-30,2017-08-03,-0.03,0.16,-0.19,-118.75
2017-03-31,2017-05-04,-0.33,0.08,-0.41,-512.5
2016-12-31,2017-02-02,-0.03,0.09,-0.12,-133.3333
2016-09-30,2016-11-03,0.21,0.2,0.01,5
2016-06-30,2016-08-04,0.07,0.02,0.05,250
2016-03-31,2016-05-05,-0.2,-0.22,0.02,9.0909
2015-12-31,2016-02-04,-0.29,-0.14,-0.15,-107.1429
2015-09-30,2015-10-29,0.15,0.07,0.08,114.2857
2015-06-30,2015-07-30,0.07,-0.14,0.21,150
2015-03-31,2015-05-07,-0.32,0.09,-0.41,-455.5556
2014-12-31,2015-02-05,0.38,0.22,0.16,72.7273
2014-09-30,2014-10-30,0.18,0.26,-0.08,-30.7692
2014-06-30,2014-07-31,0.2,0.15,0.05,33.3333
2014-03-31,2014-05-01,-0.27,-0.14,-0.13,-92.8571
2013-12-31,2014-02-06,0.34,0.29,0.05,17.2414
2013-09-30,2013-10-31,0.31,0.23,0.08,34.7826
2013-06-30,2013-08-01,0.19,0.18,0.01,5.5556
2013-03-31,2013-04-30,0.3,0.1,0.2,200
2012-12-31,2013-02-12,0.35,0.21,0.14,66.6667
2012-09-30,2012-11-02,0.07,0.23,-0.16,-69.5652
2012-06-30,2012-08-01,0.3,0.06,0.24,400
2012-03-31,2012-05-01,0.07,0.08,-0.01,-12.5
2011-12-31,2012-02-09,0.46,0.5,-0.04,-8
2011-09-30,2011-10-31,0.53,0.51,0.02,3.9216
2011-06-30,2011-08-10,0.26,0.24,0.02,8.3333
2011-03-31,2011-04-06,-3.66,-1.06,-2.6,-245.283
2009-03-31,2009-04-30,-24.85,-0.62,-24.23,-3908.0645
2008-09-30,2008-11-06,-1.81,-1.8,-0.01,-0.5556
2008-06-30,2008-08-07,-2.6,-2.42,-0.18,-7.438
2008-03-31,2008-05-08,-3.74,-2.6,-1.14,-43.8462
2007-12-31,2008-02-28,-2.34,-2.67,0.33,12.3596
2007-09-30,2007-11-06,-1.05,-1.04,-0.01,-0.9615
2007-06-30,2007-07-24,-0.72,-0.79,0.07,8.8608
2007-03-31,2007-04-26,-0.85,-0.54,-0.31,-57.4074
2006-12-31,2007-02-06,-0.27,-0.23,-0.04,-17.3913
2006-09-30,2006-10-26,-0.21,-0.16,-0.05,-31.25
2006-06-30,2006-07-27,-0.31,-0.3,-0.01,-3.3333
2006-03-31,2006-04-27,-0.33,-0.17,-0.16,-94.1176
2005-12-31,2006-01-26,-0.25,-0.13,-0.12,-92.3077
2005-09-30,2005-10-26,-0.11,-0.08,-0.03,-37.5
2005-06-30,2005-07-28,-0.05,-0.01,-0.04,-400
2005-03-31,2005-04-26,-0.22,-0.16,-0.06,-37.5
2004-12-31,2005-01-27,-0.43,-0.46,0.03,6.5217
2004-09-30,2004-10-27,-0.03,-0.05,0.02,40
2004-06-30,2004-07-30,-0.26,-0.24,-0.02,-8.3333
2004-03-31,2004-04-28,-0.55,-0.61,0.06,9.8361
2003-12-31,2004-01-29,-0.69,-0.76,0.07,9.2105
2003-09-30,2003-10-30,-0.91,-0.88,-0.03,-3.4091
2003-06-30,2003-07-24,-0.86,-0.71,-0.15,-21.1268
2003-03-31,2003-04-29,-0.9,-0.91,0.01,1.0989
2002-12-31,2003-01-28,-0.77,-0.78,0.01,1.2821
2002-09-30,2002-10-29,-0.8,-0.88,0.08,9.0909
2002-06-30,2002-07-30,-0.77,-0.77,0,0
2002-03-31,2002-04-30,-0.63,-0.84,0.21,25
2001-12-31,2002-01-29,-0.63,-0.71,0.08,11.2676
2001-09-30,2001-10-23,-0.27,-0.27,0,0
2001-06-30,2001-07-26,0.2,0.2,0,0
2001-03-31,2001-04-23,0.49,0.54,-0.05,-9.2593
2000-12-31,2001-01-23,1.07,1.05,0.02,1.9048
2000-09-30,2000-10-24,0.96,0.91,0.05,5.4945
2000-06-30,2000-07-28,0.63,0.52,0.11,21.1538
2000-03-31,2000-04-25,0.32,0.32,0,0
1999-12-31,2000-01-27,0.18,0.07,0.11,157.1429
1999-09-30,1999-10-22,-0.3,-0.19,-0.11,-57.8947
1999-06-30,1999-07-27,-0.3,-0.15,-0.15,-100
1999-03-31,1999-04-28,0.1,0.11,-0.01,-9.0909
1998-12-31,1999-02-04,0.45,0.43,0.02,4.6512
1998-09-30,1998-10-19,0.55,0.51,0.04,7.8431
1998-06-30,1998-07-16,0.68,0.63,0.05,7.9365
1998-03-31,1998-04-14,0.5,0.61,-0.11,-18.0328
1997-12-31,1998-01-15,0.72,0.53,0.19,35.8491
1997-09-30,1997-10-13,0.4,0.36,0.04,11.1111
1997-06-30,1997-07-15,0.16,0.14,0.02,14.2857
1997-03-31,1997-04-14,-0.03,-0.04,0.01,25
1996-12-31,1997-01-16,-0.04,0.06,-0.1,-166.6667
1996-09-30,1996-10-14,0.64,0.6,0.04,6.6667
1996-06-30,1996-07-15,1,0.96,0.04,4.1667
1996-03-31,1996-04-12,1.69,1.62,0.07,4.321
