fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
2022-09-30,2022-10-25,0.31,0.34,-0.03,-8.8235
2022-06-30,2022-07-26,0.46,0.33,0.13,39.3939
2022-03-31,2022-04-26,1.16,1,0.16,16
2021-12-31,2022-02-22,0.44,0.38,0.06,15.7895
2021-09-30,2021-10-26,0.34,0.29,0.05,17.2414
2021-06-30,2021-07-20,0.35,0.42,-0.07,-16.6667
2021-03-31,2021-05-03,1.14,0.74,0.4,54.0541
2020-12-31,2021-02-23,0.62,0.57,0.05,8.7719
2020-09-30,2020-10-20,0.32,0.41,-0.09,-21.9512
2020-06-30,2020-07-21,0.32,0.34,-0.02,-5.8824
2020-03-31,2020-04-28,0.76,0.76,0,0
2019-12-31,2020-02-25,0.74,0.76,-0.02,-2.6316
2019-09-30,2019-10-29,0.4,0.52,-0.12,-23.0769
2019-06-30,2019-07-23,0.33,0.39,-0.06,-15.3846
2019-03-31,2019-04-24,0.71,0.8,-0.09,-11.25
2018-12-31,2019-02-19,0.56,0.61,-0.05,-8.1967
2018-09-30,2018-10-23,0.45,0.46,-0.01,-2.1739
2018-06-30,2018-07-24,0.41,0.5,-0.09,-18
2018-03-31,2018-04-23,0.78,0.8,-0.02,-2.5
2017-12-31,2018-02-20,0.61,0.65,-0.04,-6.1538
2017-09-30,2017-10-24,0.4,0.37,0.03,8.1081
2017-06-30,2017-07-19,0.46,0.4,0.06,15
2017-03-31,2017-04-25,0.73,0.7,0.03,4.2857
2016-12-31,2017-02-21,0.67,0.64,0.03,4.6875
2016-09-30,2016-10-25,0.35,0.59,-0.24,-40.678
2016-06-30,2016-07-18,0.32,0.43,-0.11,-25.5814
2016-03-31,2016-04-01,0.35,0.69,-0.34,-49.2754
2015-12-31,2016-02-22,0.35,0.69,-0.34,-49.2754
2015-09-30,2015-11-12,0.2719,None,None,None
2015-06-30,2015-08-06,0.2766,None,None,None
2015-03-31,2015-05-01,1.0067,None,None,None
2014-12-31,2015-02-26,0.5678,None,None,None
2014-09-30,2014-11-05,0.2186,None,None,None
2014-06-30,2014-08-07,0.1635,None,None,None
2014-03-31,2014-05-08,0.9716,None,None,None
2013-12-31,2014-02-21,0.7114,None,None,None
2013-09-30,2013-11-05,0.1003,None,None,None
2013-06-30,2013-08-07,0.3497,None,None,None
2013-03-31,2013-05-03,1.011,None,None,None
2012-12-31,2013-02-22,0.5657,None,None,None
2012-09-30,2012-11-06,0.3082,None,None,None
2012-06-30,2012-08-06,0.2347,None,None,None
2012-03-31,2012-05-04,0.9209,None,None,None
2011-12-31,2012-02-23,0.417,None,None,None
2011-09-30,2011-11-04,0.2387,None,None,None
2011-06-30,2011-08-05,0.2777,None,None,None
2011-03-31,2011-05-04,1.0221,None,None,None
2010-12-31,2011-02-23,0.24,None,None,None
2010-09-30,2010-11-01,0.5012,None,None,None
2010-06-30,2010-08-05,0.334,None,None,None
2010-03-31,2010-05-04,0.5301,None,None,None
2009-12-31,2010-02-18,0.19,None,None,None
2009-09-30,2009-11-02,0.7216,None,None,None
2009-06-30,2009-08-06,0.5035,None,None,None
2009-03-31,2009-05-06,0.4714,None,None,None
2008-12-31,2009-02-19,0.34,None,None,None
2008-09-30,2008-11-04,0.847,None,None,None
2008-06-30,2008-08-06,0.4441,None,None,None
2008-03-31,2008-05-07,0.2593,None,None,None
2007-12-31,2008-02-21,0.34,None,None,None
2007-09-30,2007-11-02,0.8302,None,None,None
2007-06-30,2007-08-03,0.3876,None,None,None
2007-03-31,2007-05-04,0.2123,None,None,None
2006-12-31,2007-02-21,-1.562,None,None,None
2006-09-30,2006-11-02,0.4748,None,None,None
2006-06-30,2006-08-02,0.1215,None,None,None
2006-03-31,2006-05-03,-1.5405,None,None,None
2005-12-31,2006-02-17,0.2538,None,None,None
2005-09-30,2005-11-01,0.7535,None,None,None
2005-06-30,2005-08-04,0.1377,None,None,None
2005-03-31,2005-05-03,0.1327,None,None,None
2004-12-31,2005-02-17,0.2039,None,None,None
2004-09-30,2004-10-22,0.6789,None,None,None
2004-06-30,2004-08-06,2.4485,None,None,None
2004-03-31,2004-04-27,0.2968,None,None,None
2003-12-31,2004-01-27,-0.1354,None,None,None
2003-09-30,2003-10-27,0.7112,None,None,None
2003-06-30,2003-07-29,0.1804,None,None,None
2003-03-31,2003-04-29,0.2213,None,None,None
2002-12-31,2003-01-28,0.1441,None,None,None
2002-09-30,2002-10-29,0.9166,None,None,None
2002-06-30,2002-07-22,0.3829,None,None,None
2002-03-31,2002-04-23,0.4027,None,None,None
2001-12-31,2002-01-28,0.4127,None,None,None
2001-09-30,2001-10-22,1.057,None,None,None
2001-06-30,2001-06-30,0.6452,None,None,None
2001-03-31,2001-03-31,0.4022,None,None,None
2000-12-31,2000-12-31,0.276,None,None,None
2000-09-30,2000-09-30,0.8379,None,None,None
2000-06-30,2000-06-30,0.7584,None,None,None
2000-03-31,2000-03-31,0.7191,None,None,None
1999-12-31,1999-12-31,0.1425,None,None,None
1999-09-30,1999-09-30,1.0669,None,None,None
1999-06-30,1999-06-30,0.5944,None,None,None
1999-03-31,1999-03-31,0.4208,None,None,None
1998-12-31,1998-12-31,0.0618,None,None,None
1998-09-30,1998-09-30,1.1197,None,None,None
1998-06-30,1998-06-30,0.2339,None,None,None
1998-03-31,1998-03-31,0.382,None,None,None
