fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
2022-09-30,2022-11-02,0.94,0.86,0.08,9.3023
2022-06-30,2022-08-08,0.89,0.79,0.1,12.6582
2022-03-31,2022-05-04,0.89,0.8,0.09,11.25
2021-12-31,2022-02-10,0.84,0.8,0.04,5
2021-09-30,2021-11-03,0.86,0.79,0.07,8.8608
2021-06-30,2021-08-09,0.79,0.68,0.11,16.1765
2021-03-31,2021-05-05,0.74,0.69,0.05,7.2464
2020-12-31,2021-02-10,0.71,0.7,0.01,1.4286
2020-09-30,2020-11-04,0.77,0.67,0.1,14.9254
2020-06-30,2020-08-10,0.74,0.64,0.1,15.625
2020-03-31,2020-05-07,0.65,0.6,0.05,8.3333
2019-12-31,2020-02-12,0.64,0.59,0.05,8.4746
2019-09-30,2019-10-30,0.66,0.53,0.13,24.5283
2019-06-30,2019-07-31,0.55,0.47,0.08,17.0213
2019-03-31,2019-05-01,0.49,0.42,0.07,16.6667
2018-12-31,2019-02-12,0.51,0.4,0.11,27.5
2018-09-30,2018-10-30,0.49,0.38,0.11,28.9474
2018-06-30,2018-07-31,0.39,0.34,0.05,14.7059
2018-03-31,2018-05-01,0.36,0.33,0.03,9.0909
2017-12-31,2018-02-12,0.32,0.28,0.04,14.2857
2017-09-30,2017-10-31,0.31,0.22,0.09,40.9091
2017-06-30,2017-08-02,0.26,0.2,0.06,30
2017-03-31,2017-05-02,0.2,0.18,0.02,11.1111
2016-12-31,2017-02-08,0.23,0.18,0.05,27.7778
2016-09-30,2016-11-03,0.22,0.19,0.03,15.7895
2016-06-30,2016-08-03,0.2,0.17,0.03,17.6471
2016-03-31,2016-05-02,0.21,0.15,0.06,40
2015-12-31,2016-02-08,0.21,0.17,0.04,23.5294
2015-09-30,2015-11-02,0.19,0.13,0.06,46.1538
2015-06-30,2015-08-03,0.16,0.11,0.05,45.4545
2015-03-31,2015-05-04,0.15,0.11,0.04,36.3636
2014-12-31,2015-02-09,0.15,0.09,0.06,66.6667
2014-09-30,2014-11-03,0.15,0.09,0.06,66.6667
2014-06-30,2014-08-04,0.11,0.06,0.05,83.3333
2014-03-31,2014-05-05,0.05,0.03,0.02,66.6667
2013-12-31,2014-02-10,0.05,0.05,0,0
2013-09-30,2013-11-04,0.08,0.05,0.03,60
2013-06-30,2013-08-05,0.06,0.03,0.03,100
2013-03-31,2013-05-06,0.01,None,None,None
2012-12-31,2013-02-11,0.06,0.05,0.01,20
2012-09-30,2012-11-06,0.0554,None,None,None
