fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
2022-09-30,2022-10-27,0.45,0.37,0.08,21.6216
2022-06-30,2022-07-28,0.36,0.28,0.08,28.5714
2022-03-31,2022-04-28,0.11,0.1,0.01,10
2021-12-31,2022-02-17,0.21,0.18,0.03,16.6667
2021-09-30,2021-10-28,0.34,0.26,0.08,30.7692
2021-06-30,2021-07-29,0.25,0.24,0.01,4.1667
2021-03-31,2021-04-29,0.09,0.05,0.04,80
2020-12-31,2021-02-18,0.17,0.14,0.03,21.4286
2020-09-30,2020-10-29,0.37,0.29,0.08,27.5862
2020-06-30,2020-08-03,0.27,0.06,0.21,350
2020-03-31,2020-05-07,0.05,-0.02,0.07,350
2019-12-31,2020-02-20,0.21,0.21,0,0
2019-09-30,2019-10-31,0.37,0.33,0.04,12.1212
2019-06-30,2019-08-01,0.27,0.26,0.01,3.8462
2019-03-31,2019-04-30,-0.01,-0.03,0.02,66.6667
2018-12-31,2019-02-21,0.09,0.11,-0.02,-18.1818
2018-09-30,2018-11-01,0.3,0.32,-0.02,-6.25
2018-06-30,2018-08-02,0.22,0.23,-0.01,-4.3478
2018-03-31,2018-05-03,-0.0923,-0.01,-0.0823,-823
2017-12-31,2018-03-01,0.11,0.12,-0.01,-8.3333
2017-09-30,2017-11-01,0.3,0.25,0.05,20
2017-06-30,2017-08-02,0.25,0.23,0.02,8.6957
2017-03-31,2017-05-04,-0.01,-0.07,0.06,85.7143
2016-12-31,2017-03-01,-0.26,-0.07,-0.19,-271.4286
2016-09-30,2016-11-03,0.18,0.11,0.07,63.6364
2016-06-30,2016-07-28,0.12,0.05,0.07,140
2016-03-31,2016-05-04,-0.19,-0.25,0.06,24
2015-12-31,2016-03-01,-0.17,-0.02,-0.15,-750
2015-09-30,2015-10-23,0.06,0.08,-0.02,-25
2015-06-30,2015-07-29,0.03,0.01,0.02,200
2015-03-31,2015-05-06,-0.23,-0.19,-0.04,-21.0526
2014-12-31,2015-02-25,-0.09,-0.12,0.03,25
2014-09-30,2014-11-15,0.01,0.01,0,0
2014-06-30,2014-08-27,-0.1664,0,-0.1664,None
2014-03-31,2014-06-25,-0.14,-0.16,0.02,12.5
2013-12-31,2014-03-05,-0.25,-0.15,-0.1,-66.6667
2013-09-30,2013-12-05,-0.0085,-0.01,0.0015,15
2013-06-30,2013-08-28,-0.02,-0.06,0.04,66.6667
2013-03-31,2013-06-26,-0.22,-0.22,0,0
2012-12-31,2013-03-04,-0.09,-0.16,0.07,43.75
2012-09-30,2012-12-03,-0.18,-0.14,-0.04,-28.5714
2012-06-30,2012-08-29,-0.31,-0.24,-0.07,-29.1667
2012-03-31,2012-06-27,-0.3,-0.37,0.07,18.9189
2011-12-31,2012-02-29,-0.32,-0.25,-0.07,-28
2011-09-30,2011-11-30,-0.03,0.02,-0.05,-250
2011-06-30,2011-08-29,-0.12,-0.16,0.04,25
2011-03-31,2011-06-15,0.63,-0.33,0.96,290.9091
2010-12-31,2011-03-01,-0.24,-0.21,-0.03,-14.2857
2010-09-30,2010-12-01,-0.04,-0.08,0.04,50
2010-06-30,2010-09-01,0.03,-0.17,0.2,117.6471
2010-03-31,2010-06-07,-0.23,-0.25,0.02,8
2009-12-31,2010-03-02,-0.17,-0.25,0.08,32
2009-09-30,2009-12-02,-0.06,-0.12,0.06,50
2009-06-30,2009-09-02,-0.09,None,None,None
2009-03-31,2009-06-15,-0.03,-0.07,0.04,57.1429
2008-12-31,2009-03-04,-0.15,-0.08,-0.07,-87.5
2008-09-30,2008-12-03,0.08,0.09,-0.01,-11.1111
2008-06-30,2008-09-03,0.08,0.03,0.05,166.6667
2008-03-31,2008-06-18,-0.18,-0.22,0.04,18.1818
2007-12-31,2008-03-05,-0.15,-0.13,-0.02,-15.3846
2007-09-30,2007-12-05,0.14,0.04,0.1,250
2007-06-30,2007-09-05,0.07,-0.02,0.09,450
2007-03-31,2007-06-18,-0.07,-0.04,-0.03,-75
2006-12-31,2007-03-07,-0.07,None,None,None
