fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
2022-09-30,2022-11-07,0.14,0.16,-0.02,-12.5
2022-06-30,2022-08-08,0.16,0.17,-0.01,-5.8824
2022-03-31,2022-05-09,0.15,0.18,-0.03,-16.6667
2021-12-31,2022-02-28,0.18,0.21,-0.03,-14.2857
2021-09-30,2021-11-08,0.18,0.21,-0.03,-14.2857
2021-06-30,2021-08-09,0.18,0.2,-0.02,-10
2021-03-31,2021-05-10,0.19,0.2,-0.01,-5
2020-12-31,2021-02-25,0.2,0.19,0.01,5.2632
2020-09-30,2020-11-09,0.18,0.2,-0.02,-10
2020-06-30,2020-08-10,0.18,0.24,-0.06,-25
2020-03-31,2020-05-11,0.21,0.24,-0.03,-12.5
2019-12-31,2020-03-12,0.21,0.23,-0.02,-8.6957
2019-09-30,2019-11-06,-0.04,None,None,None
2019-06-30,2019-08-13,0.001,None,None,None
2019-03-31,2019-05-14,0.03,None,None,None
2018-12-31,2019-03-15,0.03,None,None,None
2018-09-30,2018-11-09,0.03,None,None,None
2018-06-30,2018-06-30,0.0102,None,None,None
