fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
2022-09-30,2022-10-27,0.25,0.24,0.01,4.1667
2022-06-30,2022-07-28,0.17,0.22,-0.05,-22.7273
2022-03-31,2022-04-28,0.25,0.22,0.03,13.6364
2021-12-31,2022-01-27,0.26,0.22,0.04,18.1818
2021-09-30,2021-10-27,0.26,0.21,0.05,23.8095
2021-06-30,2021-07-29,0.24,0.21,0.03,14.2857
2021-03-31,2021-04-29,0.2,0.18,0.02,11.1111
2020-12-31,2021-01-28,0.2,0.15,0.05,33.3333
2020-09-30,2020-10-29,0.13,0.11,0.02,18.1818
2020-06-30,2020-07-30,0.17,0.05,0.12,240
2020-03-31,2020-04-29,0.11,0.11,0,0
2019-12-31,2020-01-30,0.13,0.13,0,0
2019-09-30,2019-10-30,0.13,0.1,0.03,30
2019-06-30,2019-07-30,0.11,0.12,-0.01,-8.3333
2019-03-31,2019-04-29,0.13,0.12,0.01,8.3333
2018-12-31,2019-01-30,0.12,0.12,0,0
2018-09-30,2018-10-30,0.12,0.12,0,0
2018-06-30,2018-07-30,0.12,0.09,0.03,33.3333
2018-03-31,2018-04-27,0.08,0.07,0.01,14.2857
2017-12-31,2018-01-30,0.06,0.07,-0.01,-14.2857
2017-09-30,2017-10-30,0.07,0.06,0.01,16.6667
2017-06-30,2017-07-28,0.05,0.06,-0.01,-16.6667
2017-03-31,2017-04-27,0.05,0.06,-0.01,-16.6667
2016-12-31,2017-01-30,0.06,0.05,0.01,20
2016-09-30,2016-10-28,0.05,0.05,0,0
2016-06-30,2016-08-04,0.05,0.05,0,0
2016-03-31,2016-05-05,0.05,0.06,-0.01,-16.6667
2015-12-31,2016-02-04,0.04,0.03,0.01,33.3333
2015-09-30,2015-10-29,0.03,0.04,-0.01,-25
2015-06-30,2015-07-30,-0.04,0.03,-0.07,-233.3333
2015-03-31,2015-04-30,0.0419,None,None,None
2014-12-31,2015-01-28,0.02,0.04,-0.02,-50
2014-09-30,2014-10-29,0.03,0.03,0,0
2014-06-30,2014-08-06,0.03,0.03,0,0
2014-03-31,2014-05-01,0.02,0.03,-0.01,-33.3333
2013-12-31,2014-01-30,0.04,0.03,0.01,33.3333
2013-09-30,2013-10-30,0.03,0.01,0.02,200
2013-06-30,2013-08-01,0.02,0.01,0.01,100
2013-03-31,2013-05-02,-0.07,0.01,-0.08,-800
2012-12-31,2013-01-31,0.01,0.01,0,0
2012-09-30,2012-11-02,0.02,0.01,0.01,100
2012-06-30,2012-08-03,0.01,0.01,0,0
2012-03-31,2012-05-03,0.0152,None,None,None
2011-12-31,2012-02-02,0.01,0.02,-0.01,-50
2011-09-30,2011-11-04,0.02,0.04,-0.02,-50
2011-06-30,2011-08-12,0.04,0.04,0,0
2011-03-31,2011-05-04,0.03,0.02,0.01,50
2010-12-31,2011-02-04,-0.0001,0.01,-0.0101,-101
2010-09-30,2010-10-29,0.01,0.02,-0.01,-50
2010-06-30,2010-07-29,0.02,0.02,0,0
2010-03-31,2010-04-29,0.0199,None,None,None
2009-12-31,2010-01-29,0.0196,None,None,None
2009-09-30,2009-10-29,0.0117,None,None,None
2009-06-30,2009-07-30,0.0119,None,None,None
2009-03-31,2009-04-30,0.0139,None,None,None
2008-12-31,2009-01-29,0.0237,None,None,None
2008-09-30,2008-10-30,0.0183,None,None,None
2008-06-30,2008-08-06,0.0087,None,None,None
2008-03-31,2008-05-06,0.0282,None,None,None
2007-12-31,2008-01-31,0.0145,None,None,None
2007-09-30,2007-11-28,0.0108,None,None,None
2007-06-30,2007-08-10,0.0023,None,None,None
2007-03-31,2007-03-31,0.0025,None,None,None
2006-12-31,2006-12-31,0.0057,None,None,None
2006-09-30,2006-09-30,0.0095,None,None,None
2006-06-30,2006-06-30,0.0191,None,None,None
2006-03-31,2006-03-31,0.0248,None,None,None
2005-12-31,2005-12-31,0.0237,None,None,None
2005-09-30,2005-09-30,0.0302,None,None,None
2005-06-30,2005-06-30,0.0825,None,None,None
2005-03-31,2005-03-31,0.039,None,None,None
