fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
2022-09-30,2022-11-03,0.1,0.08,0.02,25
2022-06-30,2022-08-04,0.06,0.18,-0.12,-66.6667
2022-03-31,2022-05-05,-0.01,0.11,-0.12,-109.0909
2021-12-31,2022-03-01,-0.03,0.19,-0.22,-115.7895
2021-09-30,2021-11-09,-0.07,0.1,-0.17,-170
2021-06-30,2021-08-04,0.17,0.25,-0.08,-32
2021-03-31,2021-05-05,0.03,0.14,-0.11,-78.5714
2020-12-31,2021-02-25,0.23,0.31,-0.08,-25.8065
2020-09-30,2020-11-05,0.11,0.15,-0.04,-26.6667
2020-06-30,2020-08-05,0.41,0.29,0.12,41.3793
2020-03-31,2020-05-07,0.28,0.19,0.09,47.3684
2019-12-31,2020-03-05,0.31,0.23,0.08,34.7826
2019-09-30,2019-11-12,0.27,0.21,0.06,28.5714
2019-06-30,2019-08-06,0.19,0.16,0.03,18.75
2019-03-31,2019-05-07,0.31,0.29,0.02,6.8966
2018-12-31,2019-03-11,0.13,0.12,0.01,8.3333
2018-09-30,2018-11-07,0.26,0.26,0,0
2018-06-30,2018-08-08,0.15,0.11,0.04,36.3636
2018-03-31,2018-05-09,0.34,0.24,0.1,41.6667
2017-12-31,2018-01-19,-0.06,0.1,-0.16,-160
2017-09-30,2017-11-29,0.3203,0,0.3203,None
2016-03-31,2016-05-04,0,0.5,-0.5,-100
2015-12-31,2016-02-02,0.49,0.49,0,0
2015-09-30,2015-11-11,0.51,0.47,0.04,8.5106
2015-06-30,2015-07-29,0.51,0.49,0.02,4.0816
2015-03-31,2015-04-29,0.47,0.53,-0.06,-11.3208
2014-12-31,2015-01-28,0.47,0.5,-0.03,-6
2014-09-30,2014-11-12,0.55,0.51,0.04,7.8431
2014-06-30,2014-07-30,0.55,0.48,0.07,14.5833
2014-03-31,2014-04-30,0.49,0.43,0.06,13.9535
2013-12-31,2014-01-30,0.43,0.49,-0.06,-12.2449
2013-09-30,2013-11-20,0.46,0.46,0,0
2013-06-30,2013-07-31,0.53,0.43,0.1,23.2558
