fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
2022-09-30,2022-11-01,-0.15,0.03,-0.18,-600
2022-06-30,2022-08-02,-0.06,0.17,-0.23,-135.2941
2022-03-31,2022-05-03,0.17,0.16,0.01,6.25
2021-12-31,2022-02-16,0.37,0.31,0.06,19.3548
2021-09-30,2021-11-02,0.21,0.26,-0.05,-19.2308
2021-06-30,2021-08-03,0.03,0.17,-0.14,-82.3529
2021-03-31,2021-05-04,0.13,0.22,-0.09,-40.9091
2020-12-31,2021-02-17,0.16,0.2,-0.04,-20
2020-09-30,2020-11-04,0.19,0.16,0.03,18.75
2020-06-30,2020-08-04,0.14,0.1,0.04,40
2020-03-31,2020-05-05,0.52,0.23,0.29,126.087
2019-12-31,2020-02-19,0.17,0.14,0.03,21.4286
2019-09-30,2019-11-05,0.14,0.12,0.02,16.6667
2019-06-30,2019-07-31,0.18,0.12,0.06,50
2019-03-31,2019-04-30,0.32,0.07,0.25,357.1429
2018-12-31,2019-02-20,-0.12,-0.01,-0.11,-1100
2018-09-30,2018-11-06,0.18,0.06,0.12,200
2018-06-30,2018-08-01,-0.02,0.02,-0.04,-200
2018-03-31,2018-05-02,-0.15,-0.14,-0.01,-7.1429
2017-12-31,2018-02-20,-0.13,-0.09,-0.04,-44.4444
2017-09-30,2017-11-07,-0.08,-0.01,-0.07,-700
2017-06-30,2017-08-02,0.02,0.03,-0.01,-33.3333
2017-03-31,2017-05-03,-0.06,-0.04,-0.02,-50
2016-12-31,2017-02-22,0.01,-0.05,0.06,120
2016-09-30,2016-11-02,0.08,0.03,0.05,166.6667
2016-06-30,2016-08-04,-0.03,-0.0025,-0.0275,-1100
2016-03-31,2016-05-03,-0.07,-0.06,-0.01,-16.6667
2015-12-31,2016-02-23,-0.01,0.04,-0.05,-125
2015-09-30,2015-11-03,0.0051,0.02,-0.0149,-74.5
2015-06-30,2015-08-04,0.05,0.07,-0.02,-28.5714
2015-03-31,2015-05-05,-0.14,-0.03,-0.11,-366.6667
2014-12-31,2015-02-24,0.15,0.13,0.02,15.3846
2014-09-30,2014-11-05,-0.01,0.1,-0.11,-110
2014-06-30,2014-08-05,0.04,0.07,-0.03,-42.8571
2014-03-31,2014-05-06,-0.04,-0.01,-0.03,-300
2013-12-31,2014-02-25,-0.18,0.06,-0.24,-400
2013-09-30,2013-11-05,-0.01,0.05,-0.06,-120
2013-06-30,2013-08-08,-0.29,0.08,-0.37,-462.5
2013-03-31,2013-05-07,0.01,0.04,-0.03,-75
2012-12-31,2013-03-14,0.01,0.19,-0.18,-94.7368
2012-09-30,2012-11-06,-0.04,0.13,-0.17,-130.7692
2012-06-30,2012-08-07,0.07,0.1,-0.03,-30
2012-03-31,2012-05-01,0.02,0.1,-0.08,-80
2011-12-31,2012-02-21,0.12,0.1,0.02,20
2011-09-30,2011-11-01,0.1,0.09,0.01,11.1111
2011-06-30,2011-08-02,0.03,0.16,-0.13,-81.25
2011-03-31,2011-05-03,0.04,0.15,-0.11,-73.3333
2010-12-31,2011-02-22,0.11,0.08,0.03,37.5
2010-09-30,2010-11-04,0.13,0.05,0.08,160
2010-06-30,2010-08-03,0.18,0.09,0.09,100
2010-03-31,2010-05-04,0.16,0.1,0.06,60
2009-12-31,2010-02-23,0.02,0.08,-0.06,-75
2009-09-30,2009-11-03,0.03,0.05,-0.02,-40
2009-06-30,2009-08-04,0.13,0.07,0.06,85.7143
2009-03-31,2009-05-07,0.13,0.02,0.11,550
2008-12-31,2009-02-26,0.03,0.04,-0.01,-25
2008-09-30,2008-11-04,0.02,0.05,-0.03,-60
2008-06-30,2008-08-07,0.05,0.02,0.03,150
2008-03-31,2008-05-06,-0.02,0.02,-0.04,-200
2007-12-31,2008-02-26,0.06,0.06,0,0
2007-09-30,2007-11-06,0.01,0.04,-0.03,-75
2007-06-30,2007-08-08,0.03,0.06,-0.03,-50
2007-03-31,2007-05-09,0.02,0.04,-0.02,-50
2006-12-31,2007-02-16,0.03,0.06,-0.03,-50
