fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
2022-09-30,2022-11-02,-1.78,1.68,-3.46,-205.9524
2022-06-30,2022-08-05,-0.35,-1.55,1.2,77.4194
2022-03-31,2022-05-04,-0.66,-1.35,0.69,51.1111
2021-12-31,2022-02-09,-1.05,-0.91,-0.14,-15.3846
2021-09-30,2021-10-27,1.67,0.7,0.97,138.5714
2021-06-30,2021-07-28,0.27,0.31,-0.04,-12.9032
2021-03-31,2021-05-03,0.41,0.09,0.32,355.5556
2020-12-31,2021-02-10,0.84,0.31,0.53,170.9677
2020-09-30,2020-10-20,2.58,1,1.58,158
2020-06-30,2020-07-21,1.06,0.29,0.77,265.5172
2020-03-31,2020-04-28,-0.32,-0.47,0.15,31.9149
2019-12-31,2020-02-05,0.7,0.4,0.3,75
2019-09-30,2019-10-22,1.24,0.52,0.72,138.4615
2019-06-30,2019-07-23,0.25,0.03,0.22,733.3333
2019-03-31,2019-04-23,0.78,0.6,0.18,30
2018-12-31,2019-02-06,0.88,0.5,0.38,76
2018-09-30,2018-10-23,1.12,0.48,0.64,133.3333
2018-06-30,2018-07-24,0.37,0.18,0.19,105.5556
2018-03-31,2018-04-24,0.71,0.49,0.22,44.898
2017-12-31,2018-02-07,0.16,0.25,-0.09,-36
2017-09-30,2017-10-24,0.76,0.47,0.29,61.7021
2017-06-30,2017-07-25,0.27,-0.28,0.55,196.4286
2017-03-31,2017-04-25,0.58,0.27,0.31,114.8148
2016-12-31,2017-02-08,0.49,0.41,0.08,19.5122
2016-09-30,2016-10-25,0.7,0.43,0.27,62.7907
2016-06-30,2016-07-26,0.17,0.1,0.07,70
2016-03-31,2016-04-26,0.13,0.01,0.12,1200
2015-12-31,2016-02-10,0.65,0.57,0.08,14.0351
2015-09-30,2015-10-20,0.42,0.23,0.19,82.6087
2015-06-30,2015-07-21,0.24,0.06,0.18,300
2015-03-31,2015-04-21,0.16,0.1,0.06,60
2014-12-31,2015-02-04,0.31,0.3,0.01,3.3333
2014-09-30,2014-10-21,0.48,0.33,0.15,45.4545
2014-06-30,2014-07-22,0.21,0.22,-0.01,-4.5455
2014-03-31,2014-04-22,0.18,0.16,0.02,12.5
2013-12-31,2014-02-05,0.11,0.1,0.01,10
2013-09-30,2013-10-22,0.26,0.24,0.02,8.3333
2013-06-30,2013-07-23,0.21,0.19,0.02,10.5263
2013-03-31,2013-04-23,0.21,0.18,0.03,16.6667
2012-12-31,2013-02-06,-0.21,-0.35,0.14,40
2012-09-30,2012-10-23,0.54,0.34,0.2,58.8235
2012-06-30,2012-07-24,0.26,0.09,0.17,188.8889
2012-03-31,2012-04-24,0.02,-0.02,0.04,200
2011-12-31,2012-02-08,0.38,0.32,0.06,18.75
2011-09-30,2011-10-25,0.5,0.26,0.24,92.3077
2011-06-30,2011-07-26,0.29,0.21,0.08,38.0952
2011-03-31,2011-04-26,0.27,0.23,0.04,17.3913
2010-12-31,2011-02-09,0.26,0.14,0.12,85.7143
2010-09-30,2010-10-27,0.27,0.07,0.2,285.7143
2010-06-30,2010-07-28,0.2,0.08,0.12,150
2010-03-31,2010-04-28,0.24,0.04,0.2,500
2009-12-31,2010-02-17,0.2,0.16,0.04,25
2009-09-30,2009-10-21,0.1,0.02,0.08,400
2009-06-30,2009-07-22,-0.1,-0.11,0.01,9.0909
2009-03-31,2009-04-22,-0.07,-0.17,0.1,58.8235
2008-12-31,2009-02-11,0.21,0.22,-0.01,-4.5455
2008-09-30,2008-10-22,0.15,0.09,0.06,66.6667
2008-06-30,2008-07-23,-0.18,-0.28,0.1,35.7143
2008-03-31,2008-04-30,-0.16,-0.16,0,0
2007-12-31,2008-02-19,0.81,0.41,0.4,97.561
2007-09-30,2007-10-24,-0.06,0.01,-0.07,-700
2007-06-30,2007-07-25,-0.2,-0.2,0,0
2007-03-31,2007-04-25,-0.23,-0.29,0.06,20.6897
2006-12-31,2007-02-12,-0.08,-0.07,-0.01,-14.2857
2006-09-30,2006-10-26,0.39,0.09,0.3,333.3333
2006-06-30,2006-07-31,-0.08,-0.2,0.12,60
2006-03-31,2006-05-02,-0.12,-0.17,0.05,29.4118
2005-12-31,2006-02-14,0.0005,0.42,-0.4195,-99.881
