fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
2022-09-30,2022-11-03,1.31,1.18,0.13,11.0169
2022-06-30,2022-08-04,0.36,0.41,-0.05,-12.1951
2022-03-31,2022-05-05,1.39,0.24,1.15,479.1667
2021-12-31,2022-02-24,0.27,0.26,0.01,3.8462
2021-09-30,2021-11-04,1.26,1.19,0.07,5.8824
2021-06-30,2021-08-05,0.56,0.52,0.04,7.6923
2021-03-31,2021-05-06,0.26,0.21,0.05,23.8095
2020-12-31,2021-02-25,0.31,0.27,0.04,14.8148
2020-09-30,2020-11-05,2.03,1.09,0.94,86.2385
2020-06-30,2020-08-06,0.51,0.49,0.02,4.0816
2020-03-31,2020-05-07,0.23,0.2,0.03,15
2019-12-31,2020-02-27,0.18,0.28,-0.1,-35.7143
2019-09-30,2019-11-07,1.25,1.11,0.14,12.6126
2019-06-30,2019-08-08,0.5,0.51,-0.01,-1.9608
2019-03-31,2019-05-02,0.24,0.24,0,0
2018-12-31,2019-02-21,0.27,0.23,0.04,17.3913
2018-09-30,2018-11-08,1.02,0.94,0.08,8.5106
2018-06-30,2018-08-09,0.55,0.57,-0.02,-3.5088
2018-03-31,2018-05-03,0.27,0.15,0.12,80
2017-12-31,2018-02-22,0.3,0.28,0.02,7.1429
2017-09-30,2017-11-02,0.92,0.94,-0.02,-2.1277
2017-06-30,2017-08-03,0.52,0.47,0.05,10.6383
2017-03-31,2017-05-04,0.18,0.15,0.03,20
2016-12-31,2017-02-23,0.29,0.33,-0.04,-12.1212
2016-09-30,2016-11-03,0.92,0.93,-0.01,-1.0753
2016-06-30,2016-08-04,0.35,0.41,-0.06,-14.6341
2016-03-31,2016-05-05,0.13,0.13,0,0
2015-12-31,2016-02-26,0.15,0.23,-0.08,-34.7826
2015-09-30,2015-11-05,0.55,0.92,-0.37,-40.2174
2015-06-30,2015-08-06,0.44,0.44,0,0
2015-03-31,2015-05-07,0.22,0.16,0.06,37.5
2014-12-31,2015-02-26,0.29,0.27,0.02,7.4074
2014-09-30,2014-11-05,0.94,0.95,-0.01,-1.0526
2014-06-30,2014-08-07,0.5,0.51,-0.01,-1.9608
2014-03-31,2014-05-01,0.25,0.24,0.01,4.1667
2013-12-31,2014-02-25,0.29,0.25,0.04,16
2013-09-30,2013-11-06,1.08,0.94,0.14,14.8936
2013-06-30,2013-08-08,0.46,0.48,-0.02,-4.1667
2013-03-31,2013-05-02,0.12,0.17,-0.05,-29.4118
2012-12-31,2013-02-27,0.2,0.18,0.02,11.1111
2012-09-30,2012-11-07,0.94,0.91,0.03,3.2967
2012-06-30,2012-08-02,0.48,0.45,0.03,6.6667
2012-03-31,2012-05-03,0.16,0.16,0,0
2011-12-31,2012-02-16,0.18,0.18,0,0
2011-09-30,2011-11-03,0.9,0.91,-0.01,-1.0989
2011-06-30,2011-08-04,0.52,0.44,0.08,18.1818
2011-03-31,2011-05-05,0.13,0.16,-0.03,-18.75
2010-12-31,2011-02-17,0.16,0.13,0.03,23.0769
2010-09-30,2010-10-29,0.83,0.78,0.05,6.4103
2010-06-30,2010-08-05,0.39,0.39,0,0
2010-03-31,2010-05-06,0.18,0.14,0.04,28.5714
