fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
2022-09-30,2022-10-27,1.64,1.3,0.34,26.1538
2022-06-30,2022-07-28,1.92,1.62,0.3,18.5185
2022-03-31,2022-04-28,1.63,1.52,0.11,7.2368
2021-12-31,2022-02-17,1.76,1.39,0.37,26.6187
2021-09-30,2021-10-28,1.59,0.99,0.6,60.6061
2021-06-30,2021-07-29,1.28,1.07,0.21,19.6262
2021-03-31,2021-04-29,1.11,0.81,0.3,37.037
2020-12-31,2021-02-18,1.14,0.79,0.35,44.3038
2020-09-30,2020-10-29,0.42,0.75,-0.33,-44
2020-06-30,2020-07-30,0.84,0.68,0.16,23.5294
2020-03-31,2020-04-30,0.76,0.64,0.12,18.75
2019-12-31,2020-02-20,0.63,0.64,-0.01,-1.5625
2019-09-30,2019-10-31,0.57,0.59,-0.02,-3.3898
2019-06-30,2019-08-01,0.57,0.56,0.01,1.7857
2019-03-31,2019-05-02,0.64,0.5,0.14,28
2018-12-31,2019-02-21,0.46,0.41,0.05,12.1951
2018-09-30,2018-11-01,0.49,0.49,0,0
2018-06-30,2018-08-06,0.46,0.48,-0.02,-4.1667
2018-03-31,2018-05-03,0.38,0.38,0,0
2017-12-31,2018-02-26,0.35,0.38,-0.03,-7.8947
2017-09-30,2017-11-02,0.2,0.18,0.02,11.1111
2017-06-30,2017-08-03,0.4,0.32,0.08,25
2017-03-31,2017-05-04,0.29,0.31,-0.02,-6.4516
2016-12-31,2017-03-01,0.33,0.27,0.06,22.2222
2016-09-30,2016-11-10,0.24,0.27,-0.03,-11.1111
2016-06-30,2016-07-29,0.39,0.34,0.05,14.7059
