fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage
2022-09-30,2022-10-27,0.35,-0.08,0.43,537.5
2022-06-30,2022-07-28,-0.33,-0.15,-0.18,-120
2022-03-31,2022-04-28,-0.28,-0.05,-0.23,-460
2021-12-31,2022-02-16,0.35,1.54,-1.19,-77.2727
2021-09-30,2021-10-28,0.08,-0.09,0.17,188.8889
2021-06-30,2021-07-29,-1.38,0.1,-1.48,-1480
2021-03-31,2021-04-29,0.78,-0.1,0.88,880
2020-12-31,2021-02-18,-0.03,-0.11,0.08,72.7273
2020-09-30,2020-10-30,-0.08,-0.08,0,0
2020-06-30,2020-07-30,0.03,0.03,0,0
2020-03-31,2020-05-01,0.23,-0.1,0.33,330
2019-12-31,2020-02-20,1.35,-0.21,1.56,742.8571
2019-09-30,2019-11-01,-0.08,-0.19,0.11,57.8947
2019-06-30,2019-08-02,-1.35,0.01,-1.36,-13600
2019-03-31,2019-05-03,-0.13,0.66,-0.79,-119.697
2018-12-31,2019-02-28,-2.31,-0.36,-1.95,-541.6667
2018-09-30,2018-11-01,-0.08,-0.12,0.04,33.3333
2018-06-30,2018-08-02,1.2,-0.28,1.48,528.5714
2018-03-31,2018-05-03,0.24,-0.46,0.7,152.1739
2017-12-31,2018-02-26,-0.36,0.4,-0.76,-190
2017-09-30,2017-10-31,0.52,0.18,0.34,188.8889
2017-06-30,2017-08-01,0.64,0.44,0.2,45.4545
2017-03-31,2017-04-27,0.4,0.5,-0.1,-20
2016-12-31,2017-02-22,0.68,0.42,0.26,61.9048
2016-09-30,2016-10-27,0.16,0.13,0.03,23.0769
2016-06-30,2016-07-28,0.24,0.14,0.1,71.4286
2016-03-31,2016-04-28,0.24,0.22,0.02,9.0909
2015-12-31,2016-02-18,-0.03,0.25,-0.28,-112
2015-09-30,2015-10-29,0.24,0.21,0.03,14.2857
2015-06-30,2015-07-30,-2.71,0.2,-2.91,-1455
2015-03-31,2015-04-30,-0.47,0.18,-0.65,-361.1111
2014-12-31,2015-02-20,0.2,0.3,-0.1,-33.3333
2014-09-30,2014-10-30,0.19,0.23,-0.04,-17.3913
2014-06-30,2014-08-06,1.08,1.06,0.02,1.8868
2014-03-31,2014-04-30,1.12,1.05,0.07,6.6667
2013-12-31,2014-02-18,0.92,1.08,-0.16,-14.8148
2013-09-30,2013-10-29,0.88,1.08,-0.2,-18.5185
2013-06-30,2013-07-31,1.12,1.1,0.02,1.8182
2013-03-31,2013-04-30,1.2,3.37,-2.17,-64.3917
2012-12-31,2013-02-20,1.04,1.06,-0.02,-1.8868
2012-09-30,2012-10-30,1,1.03,-0.03,-2.9126
2012-06-30,2012-08-02,1,1.04,-0.04,-3.8462
2012-03-31,2012-05-01,1.12,1.09,0.03,2.7523
2011-12-31,2012-02-22,1.12,1.05,0.07,6.6667
2011-09-30,2011-11-01,1.04,1.09,-0.05,-4.5872
2011-06-30,2011-08-02,1.08,1.04,0.04,3.8462
2011-03-31,2011-05-05,1,1.2,-0.2,-16.6667
2010-12-31,2011-02-24,1.04,0.71,0.33,46.4789
2010-09-30,2010-11-02,0.72,1.04,-0.32,-30.7692
2010-06-30,2010-08-03,0.9897,None,None,None
2010-03-31,2010-05-05,0.9422,None,None,None
2009-12-31,2010-02-22,1.0078,None,None,None
2009-09-30,2009-11-04,1.16,1.32,-0.16,-12.1212
2009-06-30,2009-08-10,1.88,1.32,0.56,42.4242
